#,Team,Name
1,,Unai Bilbao
2,,Jaine Barreiro
3,,Jordan Silva
4,,Juan Manuel Sanabria
5,,Stefan Medina
6,,Anderson Santamaría
7,,Diego de Buen
8,,Brian García
9,,Miguel Barbieri
10,,Paul Bellón
11,,Jesús Gallardo
12,,Néstor Araujo
13,,César Bustos
14,,Luis Reyes
15,,Adrián Aldrete
16,,Abraham Villegas Maciel
17,,Valber Huerta
18,,Javier Aquino
19,,Pablo Nicolás Ortíz
20,,Adrián Mora
21,,Jesús Angulo
22,,Nicolás Díaz
23,,Alan Montes
24,,Félix Torres
25,,Sebastián Vegas
26,,Andrés Mosquera
27,,Jesús Rivas
28,,José Castillo
29,,Brayan Angulo
30,,Gilberto Sepúlveda
31,,Osvaldo Rodríguez
32,,Igor Lichnovsky
33,,Ricardo Chávez
34,,Gastón Silva
35,,Diego Barbosa
36,,Sebastián Cáceres
37,,Adonis Frías
38,,Miguel Layún
39,,Facundo Almada
40,,Kevin Álvarez
41,,Néstor Vidrio
42,,Hugo Nervo
43,,Victor Guzmán
44,,Nathan Silva
45,,Diego Reyes
46,,Héctor Moreno
47,,Cristian Calderón
48,,Luis Fuentes
49,,Gustavo Cabral
50,,Willer Ditta
51,,Emanuel Gularte
52,,Bryan Colula
53,,Sergio Barreto
54,,Alan Mozo
55,,Haret Ortega
56,,Daniel Parra
57,,Luis Olivas
58,,José Abella
59,,Julio César Domínguez
60,,Miguel Rodriguez
61,,Érick Aguirre
62,,Samir Caetano
63,,Lisandro Magallán
64,,Sebastian Olmedo
65,,Fabricio Formiliano
66,,Iván Moreno
67,,Carlos Robles
68,,Carlos Salcedo
69,,Kevin Balanta
70,,Lucas Merolla
71,,Francisco Venegas
72,,Byron Castillo
73,,Antonio Briseño
74,,Arturo Ortiz
75,,Ismael Govea
76,,Juan Escobar
77,,Israel Reyes
78,,Alexis Peña
79,,Jonathan Perlaza
80,,Alan Zubiri
81,,Gaddi Aguirre
82,,Ramón Juárez
83,,Jorge Rodríguez
84,,Luís Rodríguez
85,,Jhon Chancellor
86,,William Tesillo
87,,Everardo López
88,,Jesús Orozco
89,,Raúl López
90,,David Ramírez
91,,Agustín Oliveros
92,,Carlos Orrantia
93,,Emilio Lara
94,,Raúl Martínez
95,,Omar Campos
96,,Jose Garcia
97,,Jesus Angel Garza Garcia
98,,Pablo Bennevendo
99,,Vladimir Loroña
100,,Hugo Rodríguez
101,,Gustavo Ferrareis
102,,Omar Mendoza
103,,Hiram Mier
104,,Edson Gutiérrez
105,,Aarón Mejía
106,,Eduardo Águila
107,,Moises Mosquera
108,,Salvador Reyes
109,,Jorge Berlanga
110,,Rafael Guerrero
111,,Alejandro Mayorga
112,,Diego Campillo
113,,Jesús Sánchez
114,,Rodrigo Godinez
115,,Fernando Ordonez
116,,Mauricio Andre Isais
117,,Emilio Martinez
118,,Dória
119,,José Lozano
120,,Efrain Orona
121,,Ventura Alvarado
122,,Raymundo Rubio
123,,José Galindo
124,,Edson Mata
125,,José Madueña
126,,Aldo Cruz
127,,Jesús Vega
128,,Pablo Monroy
129,,Jair Cortes
130,,Cristian González
131,,Jair Díaz
132,,Andrija Vukčević
133,,Raúl Sandoval
134,,Josué Díaz
135,,René López
136,,Óscar Villa
137,,Gonzalo Pelua
138,,Oscar Manzanares
139,,Uziel García
140,,Alfredo Gutierrez
141,,Luís Cervantes
142,,Rafael Fernández
143,,Francisco Nevarez
144,,Jesús Piñuelas
145,,Rodrigo Parra
146,,Luis Sánchez
