#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
490,,Cuca,0,0,0,0,0.55,0
491,,Jorge Silva,0,0,0,0,0.71,0.06
492,,Gilson Tavares,0,0,0,0,0.27,0.18
493,,Arthur Sales,0,0,0,0,0.42,0
494,,Gustavo Klismahn,0,0,0,0,0.6,0.13
495,,Ricardinho,0,0.04,0,0,1.12,0.12
496,,Jan Vertonghen,0,0,0,0,0,0
497,,Lukáš Horníček,0,0,0,0,0,0
498,,Dylan Collard,0,0,0,0,0,0
499,,Rúben Oliveira,0,0,0,0,0,0
500,,Tiago Morais,0,0,0,0,0,0
501,,Rafael Fernandes,0,0,0,0,2.5,1
502,,Fernando Gomes,0,0,0,0,0.5,0.5
503,,Goncalo Nogueira,0,0,0,0,0,0
504,,Machado,0,0,0,0,0,0
505,,Tiago Ilori,0,0,0,0,1.33,0
506,,Francis Cann,0,0,0,0,0.33,0
507,,Tiago Sá,0.67,0,0,0,0.67,0
508,,Pedro Santos,0,0,0,0,0,0
509,,Pedro Brazão,0,0,0,0,0.33,0
510,,Walter González,0,0,0,0,1,0
511,,Antonio Zarzana,0,0,0,0,1.17,0.17
512,,Patrick Fernandes,0,0,0,0,0,0
513,,Pedro Moreira,0,0,0,0,0.17,0
514,,Jean-Baptiste Gorby,0,0,0,0,0.43,0
515,,Bruno Marques,0,0,0,0,0.29,0
516,,Mizuki Arai,0,0,0,0,0.5,0
517,,Junior Kadile,0,0,0,0,0.79,0.14
518,,Joel Silva,0,0,0,0,0.14,0.14
519,,Tomás Händel,0,0.11,0,0,0.22,0
520,,Fábio Gomes,0,0,0,0,0.67,0.22
521,,Gustavo Sá,0,0,0,0,0.53,0
522,,Diogo Calila,0,0,0,0,0.8,0.07
523,,Marlon,0,0,0,0,0.1,0
524,,Franco Israel,0.33,0.33,0,0,0.67,0.33
525,,Robson,0,0,0,0,0.83,0
526,,Abdul Fatawu Issahaku,0,0,0,0,0.17,0
527,,Kayky,0,0,0,0,0.88,0
528,,Nanú,0,0,0,0,1.64,0.18
529,,Magrão,2.5,0,0.5,0,2,0
530,,Miguel Reisinho,0,0,0,0,0,0.33
531,,Casper Tengstedt,0,0,0,0,0.25,0
532,,Weverson,0,0,0,0,0,0
533,,Lucho Vega,0,0,0,0,1.29,0.14
534,,Celton Biai,2.4,0.2,0.2,0,1.8,0.4
535,,João Ferreira,0,0,0,0,0.38,0.13
536,,Gonçalo Esteves,0,0.33,0,0,0.33,0
537,,Sérgio Conceição,0,0,0,0,0.75,0
538,,César Dutra,1.4,0.2,0.2,0,1.8,0
539,,Ryoya Ogawa,0,0,0,0,0.5,0.17
540,,Pedro Rafael Oliveira,3,0,0,0,1.5,0
541,,Miguel Monteiro,0,0,0,0,0,0
542,,João Victor,1,0,1,0,2,0
543,,Rúben Marques,0,0,0,0,1,0
544,,Clésio Baúque,0,0,0,0,1,0
545,,Andre Teles,0,0,0,0,1,0.5
546,,David Tavares,0,0,0,0,0.2,0
547,,Giorgi Makaridze,1.5,0.17,0.33,0,1.5,0.33
548,,Mauro Couto,0,0,0,0,0.8,0
549,,João Marcos,0,0,0,0,0.75,0
550,,Alejandro Alvarado Jr,0,0,0,0,0.2,0.6
551,,Indio,0,0,0,0,0.13,0
552,,Igor Vekić,1.7,0,0.1,0,1.6,0.1
553,,Yusuf Bamidele,0,0,0,0,0.4,0
554,,Luís Bastos,0,0,0,0,1.5,0
555,,Bruno Reis,0,0,0,0,0.25,0
556,,Léo Pereira,0,0.1,0,0,1.1,0.1
557,,Diogo Ferreira,0,0,0,0,0,0
558,,Hugo Oliveira,0,0,0,0,1,0
559,,Jorge Karse,0,0,0,0,0.5,0
560,,Eduardo Borges,0,0,0,0,0.5,0
561,,Fernando Fonseca,0,0,0,0,1,0
562,,Pedro Sá,0,0.15,0,0,0.38,0
563,,Andrés Sarmiento,0,0,0,0,0.25,0
564,,Bernardo Folha,0,0,0,0,0.2,0
565,,Monsuru Opeyemi,0,0,0,0,0,0
566,,Emmanuel Hackman,0,0,0,0,1.5,0
567,,Guilherme,0,0,0,0,0.5,0
568,,Ze Oliveira,3.33,0,0.33,0,3,0
569,,Henrique Araújo,0,0,0,0,0.4,0
570,,Alfa Semedo,0,0,0,0,0,0
571,,Andreas Schjelderup,0,0,0,0,0,0
572,,Cher Ndour,0,0,0,0,0,0
573,,Samuel Soares,1,0,0,0,0,0
574,,Vasco Sousa,0,0,0,0,0,0
575,,Abraham Marcus,0,0,0,0,0,0
576,,João Valido,0,0,0,0,0,0
577,,Berna,0,0,0,0,0,0
578,,Gonçalo Filipe,0,0,0,0,0,0
579,,John Brooks,0,0,0,0,0,0
