Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Jaine Barreiro,0.11,0.33,42.86,1.11,0.11,0,2,1,0.11,3.11,0,0.22,0.11,0.11,45.44,82.4,9.11,51.95,0,0.11,0,0,1,0.11,0.44,0,73.68,58.11,0.89,1.78,9
Jordan Silva,0,0,0,1.2,0,0,0.8,0.8,0,2.6,0,0.4,0,0,36.4,92.31,2.6,82.35,0,0.2,0,0,0.8,0,0,0,68,68.75,0.2,0,5
Diego Valoyes,0.25,0.25,44.44,1.5,0,0,1.25,0.25,0,0.25,0,1,0.25,0.5,14,78.57,4.75,100,0,0,0,0,1.25,0.5,0.25,0,66.67,52.83,2.75,2.25,4
Abraham Vargas,0.5,0,0,1.5,0,0,4,0.5,0,1.5,0,2.5,0,0,38,89.47,6.5,0,0,0,0,0,0,0.5,0.5,0,100,52.63,0.5,1.5,2
André-Pierre Gignac,0.65,0.29,45,3,0.12,0.74,0,0.18,0,0.59,0,0.35,0.18,0.24,16.65,75.97,4.47,68.97,0,0.18,0,0,0.71,0.18,0.29,0,35.9,37.11,0.76,0.65,17
Carlos Gonzalez,0.6,0.13,40,1.93,0.13,0,0.4,0.27,0,0.6,0,0.07,0.13,0.07,24.07,60.94,6.2,57.89,0,0.07,0,0,1.07,0.2,0,0.07,50.99,49.36,1.53,0.8,15
Juan Manuel Sanabria,0.05,0.1,64,0.76,0,0,2.24,1.14,0,2.43,0,1.05,0.29,0.24,42.29,79.39,7.19,36.97,0,0.29,0,0,1.24,0.24,0.19,0,68.89,58.52,0.43,0.9,21
Julio González,0,0,0,0,0,0,0.05,0.05,0.1,1.48,0,0,0,0,25.81,63.84,1.48,44.15,3.14,0.29,0.19,0.1,0.81,0.19,0.14,0,100,84.62,0.14,0.1,21
Germán Berterame,0.4,0.3,76.92,2,0.1,0,0.4,0.4,0,0.6,0,0.6,0.1,0.1,18.7,81.82,5.6,36.36,0,0.1,0,0,0.3,0,0.1,0,40,53.42,1.3,0.5,10
Marcel Ruíz,0.07,0.13,35.71,1.53,0,0,2.2,0.67,0,1.07,0,1,0.27,0.27,49.2,87.26,9.87,64.58,0,0.07,0,0,0.73,0.13,0.2,0,46.67,58.33,1.67,0.73,15
Christian Rivera,0.07,0,60,0.67,0,0,4.73,1.33,0.07,0.87,0,1.73,0.07,0,54.2,87.33,7.33,66.35,0,0.13,0,0,1.13,0.13,0.27,0.07,57.78,58.59,1.8,2.27,15
Ángel Sepúlveda,0.64,0.36,60,2.21,0.07,0,0.57,0,0,0.29,0,0.29,0.14,0,19.64,67.64,5.93,68.75,0,0.14,0,0,0.93,0,0.29,0,52.99,49.45,0.86,0.93,14
Nico López,0.22,0.06,56.25,2.72,0,0,0.72,0.22,0,0.17,0,0.17,0.44,0.06,18.28,75.68,6.28,40,0,0,0,0,0.72,0,0.17,0,0,43.75,0.61,0.5,18
Alfonso Blanco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,93.33,0,66.67,3,0,1,0,1,0,0,0,0,0,0,0,1
Stefan Medina,0.06,0.06,52.94,0.81,0.06,0,2.5,1.13,0,2.63,0,0.69,0.06,0,46.13,87.53,9.5,52.17,0,0.31,0,0,0.94,0.06,0.13,0,63.04,60.65,1,1.19,16
Juan Dominguez,0.33,0.25,50,2,0,0,0.92,0.33,0,0.17,0,0.75,0.08,0.17,34.08,84.35,10.58,55.56,0,0.17,0,0,0.75,0.17,0.08,0.08,26.67,41.46,1.42,0.75,12
Jordi Cortizo,0.08,0,71.79,1.42,0,0,1.75,0.5,0,0,0,1.42,0.08,0.17,30.25,84.57,11.75,61.11,0,0,0,0,0.83,0.08,0.5,0,42.86,57.45,2.42,1.25,12
Alejandro Zendejas,0.24,0.14,41.86,1.48,0,0,1.86,0.71,0,0.29,0,0.52,0.29,0.14,29.48,84.49,8.95,52,0,0.14,0,0,0.48,0,0.14,0,23.53,50.28,1.38,0.95,21
José Rivero,0.07,0,50,1.6,0,0.83,2.2,0.6,0.07,1.8,0,2.2,0.47,0.13,38.6,78.24,10.07,50,0,0.13,0,0,1.27,0.2,0.33,0,40,45.16,1.53,1.33,15
Jesús Rodríguez,0,0,0,0,0,0,0,0,0.11,0.56,0.06,0.17,0,0,32.39,75.99,0.94,47.29,4.17,0.11,0.33,0.06,1.5,0.17,0.17,0,0,20,0.06,0.11,18
Anderson Santamaría,0,0,75,0.33,0,0,2.56,1.78,0,3.67,0,0.44,0.11,0.11,38.33,85.51,3.44,56.14,0,0.33,0,0,0.78,0.22,0.44,0.11,55,60.87,0.89,1.33,9
Leonardo Suárez,0.12,0.06,33.33,1.41,0,0.84,0.82,0.35,0,0.12,0,0.53,0.29,0.18,26.29,87.47,7.65,61.11,0,0,0,0,0.24,0.12,0.18,0,25,49.21,0.71,0.24,17
Diego de Buen,0.28,0.06,50,1.06,0.11,0,1.72,1.28,0.06,2.28,0,0.94,0.06,0.06,46.56,84.73,5.5,49.44,0,0.11,0,0,1.5,0.17,0.17,0,65.08,57.76,0.83,0.72,18
Josué Colmán,0.18,0.18,63.93,2.06,0,0,0.76,0.41,0,0.47,0,0.65,0.47,0.41,23.18,78.17,6.53,58.06,0,0.12,0,0,0.94,0.29,0.06,0,58.33,51.13,0.59,0.41,17
Rafael Carioca,0.05,0,60.71,0.52,0,0,2.33,0.86,0,0.67,0.05,0.9,0.05,0.24,59.33,90.77,10.29,67.03,0,0.29,0,0,0.86,0.24,0.19,0,20,54.8,1.38,1.05,21
Bryan Garnica,0,0.18,58.54,0.82,0,0,0.76,0.47,0,0.59,0,0.71,0.53,0.18,19.35,74.47,6,42.42,0,0.12,0,0,1.06,0.29,0.18,0,35.71,50.35,1.47,0.41,17
Diego Lainez,0.19,0,52.17,0.69,0,0,1.5,0.63,0,0.56,0,0.75,0.19,0.13,22.75,80.22,7.75,37.5,0,0.06,0,0,0.63,0.13,0.38,0,22.22,50,1.75,1.44,16
Fernando Beltran,0.21,0.16,53.13,1.26,0,0,1.95,0.79,0,0.11,0,1.11,0.16,0,42.16,85.02,11.42,63.89,0,0.26,0,0,0.95,0.21,0.11,0,69.23,58.82,0.89,0.47,19
Richard Sánchez,0.1,0.1,76.47,0.67,0,0,0.86,0.29,0,0.43,0,0.95,0.38,0.19,41.29,92.85,8.71,68.52,0,0.1,0,0,0.33,0.05,0.14,0,14.29,42.7,0.29,0.57,21
Brian García,0,0.06,52.94,1.06,0,0,1.56,1.38,0,1.63,0,1,0.19,0,53,85.97,8.88,72.29,0,0.13,0,0,0.81,0.13,0.06,0,53.33,50,0.44,0.69,16
Miguel Barbieri,0,0.33,100,0.67,0,0,1.89,1.78,0,6.11,0,0.67,0.11,0,34.22,70.13,4.22,46.09,0,0.33,0,0,1,0.11,0.22,0,60,57.83,0.78,1.44,9
Paul Bellón,0.2,0,100,0.5,0.2,0,1.8,1.5,0,3.4,0.1,1,0,0,43.7,89.47,1.2,58.7,0,0.3,0,0,1.1,0.1,0.2,0,52.63,52.27,0.6,1.2,10
Arturo González,0.08,0,80,1.17,0,0,1.08,0.33,0,0.17,0,0.25,0.17,0.25,21.25,80.39,6.92,66.67,0,0.08,0,0,0.58,0,0,0,33.33,58.18,0.58,0.42,12
Pablo Barrera,0.12,0.12,40.82,1.12,0,0,1.35,0.65,0,0,0,0.88,0.53,0.24,24.12,77.32,7.47,51.61,0,0,0,0,1.47,0.06,0.12,0,66.67,45.8,0.65,0.47,17
Jesús Gallardo,0.07,0.07,59.09,1.07,0,0,2.47,0.73,0,1.6,0.07,1,0.07,0.07,39.6,81.31,9.07,40.68,0,0.27,0,0,0.93,0.07,0.2,0,61.76,58.96,0.53,0.8,15
Néstor Araujo,0,0,0,0,0,0,2,2,0,5,0,0,0.5,0,64.5,88.37,3,50,0,0.5,0,0,0.5,0.5,0,0,25,41.67,0,1.5,2
Israel Larios,0,0,57.14,2,0,0,0,0,0,0,0,1,0,0,15,86.67,7,0,0,0,0,0,1,0,0,0,66.67,58.33,1,0,1
Óscar Jiménez,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,18,87.5,0,47.06,3.25,0.5,0,0,0.5,0.25,0,0,0,100,0,0,4
César Bustos,0,0,100,0.5,0,0,2.5,0.5,0,0.75,0,0.5,0,0,26,81.73,5,45.45,0,0.5,0,0,0.25,0,0,0,60,68.75,0.25,0.25,4
Gabriel Fernández,0.35,0.4,39.58,2.35,0.15,0,0.7,0.15,0,0.95,0,0.4,0.1,0.05,17.5,63.14,5,100,0,0,0,0,0.55,0.2,0.05,0,53.15,49.65,1.65,0.95,20
Cesar Huerta,0.47,0.42,38.1,2.47,0,0,2.79,0.53,0,0,0,1.21,0.37,0.11,20.42,76.55,7.47,55.17,0,0.26,0,0,0.84,0.16,0.42,0.05,45.45,50.42,3.47,1.58,19
Federico Lértora,0.06,0.06,47.37,1.06,0.06,0,2.13,1.44,0,1.88,0,1.5,0.19,0.06,34.19,75.69,7.44,61.36,0,0.25,0,0,1.56,0.06,0.38,0,60,49.51,1.13,2.25,16
Luis Reyes,0,0,46.67,0.75,0,0,2.44,1.38,0.13,1.44,0,0.75,0.25,0.13,40.38,81.89,7.38,37.97,0,0.25,0,0,0.94,0.44,0,0,51.72,57.69,0.88,0.75,16
Maximiliano Meza,0.18,0.12,55.56,1.65,0.06,0,1.82,0.71,0,0.53,0,1.24,0.47,0.24,32.29,83.24,12,65.79,0,0.18,0,0,0.71,0.06,0.24,0.06,50,48.04,0.88,0.71,17
Elías Hernández,0,0,47.83,1.07,0,0,1,0.4,0,0.07,0,0.4,0.4,0.27,30.13,86.06,9.47,56.41,0,0.07,0,0,0.93,0,0.07,0,40,52.38,0.33,0.13,15
Kevin Castañeda,0.14,0.21,60,2.36,0,1.43,0.79,0.21,0,0.14,0,0.5,0,0.07,22.5,81.9,6.86,58.62,0,0,0,0,0.43,0.07,0,0,54.55,47.83,0.57,0.79,14
Abraham Bass,0,0,100,0.8,0,0,1.6,1.4,0,1,0,0.8,0,0,30.8,81.82,6.4,70,0,0,0,0,0.6,0,0.6,0,52.94,60.98,1,0.8,5
Adrián Aldrete,0,0,100,0.32,0,0,1.05,1.16,0,2.63,0,0.53,0.32,0.05,29.79,72.44,4.47,36.3,0,0.26,0,0,0.63,0.16,0.16,0,60.87,56.31,0.47,0.68,19
Aké Arnaud Loba,0.6,0,30,1.3,0.1,0,0.4,0,0,0.6,0,0.3,0,0.1,8.9,79.78,2,100,0,0,0,0,1.2,0.1,0.2,0,40,34.43,0.4,0.7,10
Juan Zapata,0.27,0.07,45.45,2.13,0.07,3.33,1.6,0.47,0,0.4,0,0.53,0,0,32.67,87.35,7.53,71.15,0,0,0,0,0.93,0.33,0.4,0,38.89,46.15,0.47,1.07,15
Javier Güemez,0.05,0,56.52,0.76,0,0,2.1,0.62,0,1.48,0,1.1,0,0.05,65.1,83.76,13.24,46.91,0,0.24,0,0,1.19,0.24,0.1,0.05,60.61,60,1.76,0.95,21
Abraham Villegas Maciel,0.33,0,0,1,0,0,5.33,0,0,1.33,0,2.33,0,0,43.67,83.97,7.33,50,0,0,0,0,1,0.33,0.33,0,40,54.29,0.33,1,3
Jesús Ricardo Angulo,0.18,0.12,48,1.18,0,0,1,0.12,0,0,0.06,0.24,0.18,0.18,33.59,87.04,11.94,65.31,0,0.06,0,0,0.71,0.12,0.06,0,40,51.09,0.88,0.12,17
Brian Rodríguez,0.29,0.21,50,1.29,0,0,0.43,0.14,0,0.07,0,0.29,0.36,0.07,24.29,82.94,8.64,52.94,0,0.07,0,0,0.43,0.07,0,0,20,48.74,1,0.57,14
Carlos Moreno,0,0,0,0,0,0,0.07,0.07,0.07,0.64,0.21,0.07,0,0,25.5,54.34,1.86,39.85,4,0.29,0.21,0,1.36,0.14,0.21,0,100,66.67,0.21,0.07,14
Valber Huerta,0,0,100,0.81,0,0,1.5,0.94,0.06,3.44,0,0.5,0,0.06,71.13,89.46,7.44,58.94,0,0.19,0,0,1,0.19,0.13,0,62.5,65.26,0.38,0.44,16
Javier Aquino,0,0,71.88,0.55,0,0,2.5,1.23,0.09,1.23,0,1,0.09,0,51.82,83.6,12.59,46.67,0,0.18,0,0,0.68,0.23,0.05,0,50,60.66,1.5,0.73,22
Pablo Nicolás Ortíz,0,0,100,0,0,0,1.8,0.8,0,1.2,0,1,0.2,0.2,18.6,80.65,1.2,37.5,0,0.4,0,0,0.2,0,0,0,66.67,48.28,0.4,1.6,5
Adrián Mora,0,0,0,0,0,0,0,1.5,0,3,0,0.5,0,0,43,87.21,1,40,0,0.5,0,0,0,0,0.5,0,50,25,0,0.5,2
Luis Quiñones,0.11,0.05,46.77,1.16,0.05,0,1.58,0.47,0,0.79,0,1.58,0.26,0.21,33.79,79.75,14.05,50,0,0.05,0,0,0.79,0.21,0.05,0.05,27.5,40.09,1,1.37,19
Jesús Angulo,0.14,0,23.53,0.64,0,0,2.59,1.23,0.05,1.73,0,0.68,0.18,0,42.41,81.24,6.91,45.63,0,0.27,0,0,0.73,0.23,0.32,0,65.22,61.05,1.18,1.14,22
Jonathan Dos Santos,0,0,75,0.17,0,0,1.83,1.43,0,0.65,0,1.09,0,0.04,62.35,94.28,9.3,77.27,0,0.13,0,0,0.43,0.17,0.13,0,54.55,53.38,0.48,1.04,23
Nicolás Díaz,0,0.13,100,0.5,0,0,2.25,1.63,0,4.06,0.06,0.19,0,0,47.75,82.07,3.75,50.99,0,0.13,0,0,1.13,0.19,0.25,0,60.98,70.8,0.94,0.81,16
Alan Montes,0.06,0,60,0.65,0.06,0,1.94,1.47,0,4.06,0,0.41,0.06,0.06,34.82,72.8,3.88,38.89,0,0.24,0,0,1.12,0.29,0.12,0,67.12,66.44,0.76,0.88,17
Félix Torres,0.28,0.11,80,1.17,0.22,0,1.06,2.28,0.06,4.5,0,0.17,0.06,0,37.83,71.66,3.72,47.59,0,0.11,0,0,1.5,0.28,0.06,0.06,72.28,67.79,0.28,0.83,18
Ricardo Monreal,0.22,0.11,48.39,1.11,0.22,0,0.56,0.11,0,0.22,0,0.56,0.22,0.33,18.44,69.28,6.78,72.73,0,0.11,0,0,1,0,0.11,0.11,36.17,35.29,0.56,1.44,9
Sebastián Vegas,0.07,0,57.14,0.73,0.07,0,1.27,1.13,0,3.27,0,1.13,0.13,0,45.4,85.46,4.93,47.52,0,0.27,0,0,0.8,0.07,0.47,0,51.72,45.97,0.27,1,15
Victor Dávila,0,0.67,50,4,0,0,0.33,0,0,0.33,0,0.67,0.33,0.33,45.67,73.72,17.67,75,0,0,0,0,1,0,0,0,64.29,47.37,1.67,1.33,3
Christian Oliva,0,0,66.67,0.7,0,0,1.3,0.2,0,0.6,0,0.7,0.4,0.2,25.4,84.25,4.5,67.57,0,0,0,0,1.2,0.2,0.1,0,50,61.9,0.5,0.1,10
Facundo Batista,0.27,0.13,70,1.67,0.07,0,0.33,0,0,1.4,0,0.53,0.07,0.07,10.13,65.13,3.27,87.5,0,0.07,0,0,1.27,0.2,0.2,0,32.67,34.19,0.53,1.33,15
Carlos Rotondi,0.2,0.27,51.61,1.47,0.07,0,3.07,0.8,0,1.93,0,1.4,0.2,0.07,23.73,72.75,4.73,31.03,0,0.07,0,0,1.27,0.4,0.33,0,62.07,48.31,0.4,1.67,15
Andrés Mosquera,0,0,66.67,0.44,0,0,1.38,0.94,0,3.94,0,0.44,0.06,0.06,65,90.77,4,47.67,0,0.31,0,0,0.81,0.19,0.13,0,56.52,56.07,0.69,1.25,16
Jesús Rivas,0,0,66.67,0.5,0,0,2.5,0.63,0,1.88,0,0.63,0.13,0,24.13,74.61,3.25,47.22,0,0,0,0,0.13,0.25,0.25,0,42.86,58.18,0.25,1,8
Jonathan Rodríguez,0.41,0.24,64.71,1.18,0.06,0,0.76,0.06,0,0.41,0,0.35,0.18,0.12,13.76,76.07,4.65,50,0,0.12,0,0,0.29,0.12,0.12,0,40.91,44.32,0.35,0.76,17
José Castillo,0,0.11,28.57,1,0,0,2.33,0.89,0,2.22,0,0.22,0.11,0.11,41.89,76.66,9.78,31.91,0,0.33,0,0,1,0.11,0.11,0,55.81,54.64,0.67,1.22,9
Alejandro Andrade,0.33,0,66.67,0.83,0,0,1.5,0.33,0.17,0.5,0,0.5,0,0,19.33,67.24,3.17,15.38,0,0,0,0,1.33,0,0.17,0,75,64.71,1.5,1.5,6
Brayan Angulo,0.11,0,66.67,0.89,0.06,0,1.72,1.11,0,1,0,0.94,0.22,0.28,42.89,81.48,9.5,55.56,0,0.11,0,0,1.5,0.17,0.22,0,66.67,56.91,1.06,0.83,18
Nicolás Ibáñez,0.35,0.25,35,1.85,0.1,0,0.4,0.05,0,0.4,0,0.25,0.25,0.05,8.7,74.71,2.55,33.33,0,0.1,0,0,0.45,0.1,0.1,0,40.91,42.37,0.4,0.45,20
Gilberto Sepúlveda,0,0,50,0.2,0,0,0.87,1.73,0,2.6,0,0.27,0,0,41.73,84.19,3,51.81,0,0.33,0,0,0.87,0.2,0.27,0,55.29,58.21,1.13,0.67,15
Osvaldo Rodríguez,0.06,0.17,58.33,0.67,0,0,2,1.11,0,1.89,0,0.56,0.06,0.06,34.5,87.76,4.78,57.63,0,0.11,0,0,0.78,0.06,0.17,0,51.43,56.8,0.56,1,18
Fernando Madrigal,0.33,0,50,1.73,0,0,0.93,0.33,0,0.4,0,0.8,0.13,0,22.53,81.36,4.73,52.17,0,0,0,0,0.73,0.07,0.13,0,50,48.6,1.07,0.87,15
Igor Lichnovsky,0.13,0,100,0.38,0.06,0,0.56,1.44,0,3.56,0.06,0.13,0,0.06,42.31,90.55,2.5,40.82,0,0.31,0,0,0.56,0.13,0.5,0,65.45,61.45,0.25,0.69,16
Ricardo Chávez,0.1,0.19,59.09,1,0.05,0,1.9,1.05,0.05,2.52,0,0.71,0.29,0.05,42.95,84.81,7.95,50.63,0,0.19,0,0,1.19,0.24,0.33,0,57.97,53.21,1.1,1.38,21
Fidel Ambríz,0.14,0,64.71,2.07,0,0,1.43,0.29,0,0.36,0,1,0.14,0,41.36,87.74,8.07,77.78,0,0,0,0,0.86,0.07,0,0.07,56.67,48.6,0.36,0.86,14
Lucas Rodríguez,0.07,0.2,58.7,1.13,0,0,2.07,0.6,0,0.13,0,0.73,0.2,0.2,21.13,84.86,7.33,93.75,0,0.07,0,0,0.87,0.13,0.07,0,21.43,53.46,1.6,0.87,15
Fernando Gorriarán,0,0.18,42.31,1.45,0,0,1.32,0.32,0,0.68,0,0.77,0.32,0.18,40.64,84.34,11.73,54.39,0,0.09,0,0,0.55,0.18,0.14,0,50,44.97,1.05,1.36,22
Gastón Silva,0.06,0.06,100,0.5,0,0,2.11,1.06,0.06,4.28,0,1,0,0,49.61,84.21,3.89,58.47,0,0.11,0,0,1.5,0.17,0.17,0,41.38,52.34,0.22,0.39,18
Diego Barbosa,0,0.06,55,0.88,0,0,4.5,1,0,1.81,0,1.38,0.06,0.13,33.06,74.29,6.5,39.24,0,0.13,0,0,1.25,0.19,0.25,0,68.18,59.62,1,1.13,16
Domingo Blanco,0.09,0,44.12,0.64,0,0,2.45,0.64,0,0,0,0.27,0.18,0.18,13.09,78.47,4.18,62.5,0,0,0,0,1.09,0.18,0.09,0,16.67,51.67,1.73,1.36,11
Omar Govea,0,0,75,0.41,0,0,0.88,0.76,0.06,0.53,0,0.41,0.06,0.18,46,91.18,9.76,75.47,0,0.06,0,0,0.53,0.06,0.29,0,55,43.82,0.59,1.47,17
Jean Meneses,0,0.07,67.74,1,0,0,1.13,0.4,0,0.07,0,0.47,0.33,0.2,33.2,79.32,10.47,59.26,0,0.13,0,0,0.67,0.07,0,0.13,41.18,48.74,0.87,0.73,15
Rodrigo Dourado,0.05,0.05,53.85,0.38,0,0,3.1,1.29,0,1.67,0,1.19,0.05,0.05,58,90.31,6.62,73.17,0,0.24,0,0,1.14,0.24,0.19,0.05,66.67,55.84,0.57,1.52,21
Maximiliano Araújo,0.12,0.29,48.39,1.29,0.06,0,1.24,0.59,0,0.47,0,0.76,0.18,0.06,32.29,85.61,8.53,65.22,0,0.12,0,0,0.59,0.12,0.24,0.06,50,47.18,1.82,1.41,17
Edgar López,0.19,0.06,58.33,1,0,0,0.44,0.19,0,0.25,0,0.13,0.31,0,15.56,80.72,6,66.67,0,0.13,0,0,0.5,0.19,0.13,0,33.33,42.86,0.75,0.31,16
Eduardo Salvio,0.05,0.25,43.59,2.55,0,0,0.8,0.4,0.1,0.25,0,0.9,0.4,0.15,29,77.59,9.05,56.67,0,0,0,0,0.7,0.15,0.2,0,55.56,41.38,0.7,1,20
Kevin Velasco,0.06,0.06,55.81,1.41,0,0,1.29,0.35,0,0.18,0,0.47,0.18,0.18,25.65,88.07,7.41,65.63,0,0,0,0,1.24,0.12,0.24,0,26.67,45.64,1.06,1.53,17
Raúl Zúñiga,0.5,0.17,38.89,1.83,0.17,0,0.42,0.17,0,0.25,0,0.33,0.08,0.08,13.83,60.24,3.25,50,0,0,0,0,1.33,0,0.17,0.08,47.14,43.08,0.92,1.08,12
Carlos Rodríguez,0,0.08,50,1.08,0,0,1.15,1,0,0.23,0,1.23,0.15,0.08,53.92,87.59,12.69,71.95,0,0.08,0,0,1,0.31,0.23,0.08,0,39.77,1,0.85,13
Sebastián Cáceres,0,0,66.67,0.33,0,0,1.2,1.33,0,3.33,0,0.33,0.13,0.07,48.4,86.5,1.47,40.74,0,0.47,0,0,0.4,0.13,0.2,0,60.47,61.8,0.47,0.53,15
Ricardo Gutierrez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.67,79.25,0.33,45,3,0,0,0,1,0.33,0.33,0,100,100,0.67,0,3
Adonis Frías,0.05,0.25,71.43,1.15,0.05,0,1.7,1.3,0.05,2.5,0.05,0.75,0,0,54.8,85.22,7.45,45.93,0,0.2,0,0,1.4,0.1,0.3,0,68.25,61.64,0.5,0.8,20
Andrés Gudiño,0,0,0,0.07,0,0,0,0,0.07,0.57,0.07,0.14,0,0,23.21,55.38,1.43,32.08,3.43,0.14,0.29,0,1.21,0.36,0.21,0,100,57.14,0.14,0.07,14
Vitinho,0.33,0.05,50,1.86,0.1,0,0.71,0.19,0,0.05,0,0.57,0.1,0.05,20.14,81.09,6.19,61.54,0,0.05,0,0,0.9,0.19,0.1,0,16.67,42.86,0.76,0.24,21
Miguel Layún,0,0.14,61.54,0.64,0,0,0.93,0.57,0,0.36,0,0.79,0.21,0.07,34.36,88.98,7.64,70.45,0,0.21,0,0,0.36,0.07,0.14,0,100,60,0.36,0.14,14
Víctor López,0.2,0,37.5,0.9,0.1,0,0.8,0.2,0,0,0,0.4,0.1,0.1,11.6,84.48,4.3,77.78,0,0,0,0,0.1,0,0.1,0,37.5,41.3,0.2,0.3,10
Fernando Arce Jr.,0.14,0,62.5,0.79,0,0,2.64,1.57,0,1.07,0,1.21,0,0,27.64,77,4.14,49.06,0,0.21,0,0,1.21,0,0.36,0,68.75,56.76,0.71,1.21,14
Facundo Almada,0.11,0,100,0.72,0.06,0,1,0.89,0.06,3.5,0,0.28,0,0,41.17,82.46,2.28,44.66,0,0.22,0,0,1.22,0.39,0.17,0,66.1,63.73,0.28,0.5,18
Kevin Álvarez,0.05,0.11,51.61,0.84,0,0,1.63,0.53,0,0.89,0,0.58,0.21,0.11,34.05,81.92,7.63,43.33,0,0.26,0,0,0.53,0.16,0.16,0.05,54.17,47.02,0.58,1.58,19
José Rangel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,58.06,0,31.58,3,0,0,0,0.5,0,0.5,0,0,0,0,0,2
Néstor Vidrio,0,0,100,0,0,0,1.25,0.75,0,5.75,0,0.5,0,0,29.5,83.05,2.5,21.43,0,0.25,0,0,0.75,0.25,0,0,63.64,69.57,0.5,0.25,4
Ezequiel Unsaín,0,0,0,0,0,0,0,0,0,0.25,0.13,0,0,0,23.13,52.97,2.25,36.76,2.88,0.38,0.13,0,1.13,0.38,0,0,100,100,0,0,8
Lucas Di Yorio,0.13,0.27,33.33,2.73,0,0,1.07,0.2,0,0.6,0,0.53,0.27,0,12.8,65.63,4.27,40,0,0.07,0,0,1.2,0,0.07,0,54.74,47.26,1.47,1.33,15
Sébastien Salles-Lamonge,0.08,0,57.14,0.92,0,0,1.31,0.38,0,0.15,0,0.85,0.15,0,28.38,85.37,6.23,66.67,0,0,0,0,0.62,0.15,0,0,16.67,43.42,0.85,0.77,13
Hugo Nervo,0,0,0,0.35,0,0,1.29,1.41,0,3.65,0,0.24,0.06,0,51.59,81.53,2.88,38.51,0,0.29,0,0,1,0.41,0.12,0,53.85,58.78,0.53,0.59,17
Victor Guzmán,0,0.13,62.5,0.33,0,0,1.8,1.33,0,2.47,0,0,0,0,44.8,85.86,3.33,42.03,0,0.33,0,0,0.73,0.07,0,0,56.86,61.11,0.33,0.87,15
Fernando González,0,0,42.86,0.22,0,0,2.33,1.11,0,1.44,0,0.94,0.11,0.06,32.56,81.4,5.28,60.34,0,0.17,0,0,0.83,0.17,0.06,0,50,58.09,0.89,0.83,18
Jesús Corona,0,0.09,50,0.82,0,0,0.82,0.27,0,0.27,0,0.55,0.18,0.27,25.45,79.64,8.45,77.27,0,0.09,0,0,0.64,0,0.09,0,0,47.32,1.73,1,11
Nathan Silva,0.1,0.05,83.33,0.45,0.05,0,1.45,1,0,3.5,0,0.5,0,0.05,45.7,83.04,4.55,45.97,0,0.25,0,0,0.8,0.15,0.35,0,46.99,50.33,0.2,0.75,20
Diego Reyes,0,0,66.67,0.38,0,0,1.15,1.69,0,2.62,0,0.54,0,0,44.38,90.12,2.62,55.32,0,0.23,0,0,1,0.08,0.08,0,48.94,50,0.08,0.54,13
Tomás Belmonte,0.1,0,42.86,0.8,0,0,1.9,1,0,1.1,0,0.9,0.1,0.1,34.7,87.32,4.2,45.83,0,0,0,0,0.8,0,0.1,0.1,30.43,45,0.7,1.4,10
Héctor Moreno,0,0,0,0,0,0,0.6,1,0,1.9,0,0.3,0,0,57.4,91.81,4.3,53.85,0,0.4,0,0,0.6,0,0.3,0,47.37,52.63,0.5,0.4,10
Camilo Vargas,0,0,0,0,0,0,0.06,0.06,0.06,0.53,0.06,0,0,0,33.71,69.63,2.18,39.3,2.88,0.29,0.24,0,1,0.41,0.18,0,100,83.33,0.12,0.06,17
Cristian Calderón,0,0.13,53.85,0.53,0,0,1.93,0.73,0.07,1,0,0.67,0.27,0.27,29.33,76.82,4.47,35.94,0,0.27,0,0,1.07,0.27,0.2,0,40.54,51.3,0.53,0.8,15
Rogelio Funes Mori,0.41,0.29,30,1.59,0.18,0,0.24,0.06,0,0.53,0,0.24,0.06,0.12,13.29,82.74,4.41,76.92,0,0.12,0,0,0.59,0,0.18,0,53.13,41.25,0.59,0.41,17
Jordy Caicedo,0.36,0.57,45,2.57,0.07,0,0.36,0.21,0,1,0,0.36,0.14,0,14.64,71.22,2.93,75,0,0.07,0,0,1,0.43,0.21,0,50.68,39.61,0.71,1.64,14
Luis Fuentes,0,0.05,22.22,0.1,0,0,1.65,0.55,0,1.4,0,0.5,0.05,0,41,88.41,6.9,40.98,0,0.3,0,0,0.45,0.15,0.05,0,55.88,57.26,0.9,0.8,20
José Caicedo,0,0,20,0.6,0,0,2.5,2,0,1.2,0,1.8,0,0,44.4,84.01,8.4,46.81,0,0.2,0,0,1.2,0.1,0.4,0,51.85,51.43,1.4,1.3,10
