#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
176,,Raúl Gudiño,3,0.1,0.1,0,1.3,0.2
177,,Luis Olivas,0,0.09,0,0,1.27,0.45
178,,José Abella,0,0.29,0,0,1,0.41
179,,Julio César Domínguez,0,0.25,0,0,1.25,0.25
180,,Miguel Rodriguez,0,0.24,0,0,1.35,0.12
181,,Carlos Acevedo,3.38,0.13,0.13,0,1.75,0.25
182,,Érick Gutiérrez,0,0.07,0,0,0.79,0.21
183,,Érick Aguirre,0,0.29,0,0,0.71,0
184,,Samir Caetano,0,0.32,0,0,0.58,0.21
185,,Yoel Bárcenas,0,0,0,0,1.09,0.27
186,,Jhon Murillo,0,0.05,0,0,1,0.1
187,,Lisandro Magallán,0,0.28,0,0,0.78,0.22
188,,Sebastian Olmedo,0,0.13,0,0,1.31,0.19
189,,Javier López,0,0,0,0,0.5,0
190,,Víctor Guzmán,0,0,0,0,0.57,0.07
191,,Isaac Brizuela,0,0,0,0,0.62,0.08
192,,Nicolás Benedetti,0,0,0,0,0.56,0.44
193,,Alexis Canelo,0,0,0,0,1.33,0.33
194,,Fabricio Formiliano,0,0.33,0,0,0.33,0.33
195,,Juan Vigón,0,0,0,0,0.52,0.13
196,,Rodrigo Huescas,0,0,0,0,0.69,0.38
197,,Luis Malagón,1.95,0.45,0,0,0.65,0.15
198,,Iván Moreno,0,0.05,0,0,1.05,0.11
199,,Bryan González,0,0,0,0,0.71,0.14
200,,Pedro Raul,0,0,0,0,0.29,0
201,,Jaziel Martínez,0,0,0,0,0.5,0.21
202,,Carlos Robles,0,0,0,0,0.71,0.43
203,,Borja Sánchez,0,0,0,0,0.5,0
204,,Carlos Salcedo,0,0.07,0,0,0.87,0.4
205,,Kevin Balanta,0,0.13,0,0,1,0.13
206,,Lucas Merolla,0,0.25,0,0,0.5,0.5
207,,Kevin Ortega,0,0,0,0,0,0
208,,Elias Montiel,0,0.09,0,0,1.55,0.09
209,,Diber Cambindo,0,0,0,0,0.88,0.44
210,,Jürgen Damm,0,0,0,0,0.47,0.12
211,,Alan Cervantes,0,0.05,0,0,1.58,0.26
212,,Ángel Zapata,0,0,0,0,0.25,0
213,,Juan Dinenno,0,0.1,0,0,0.45,0
214,,Aitor García,0,0,0,0,1.47,0.2
215,,Rodolfo Cota,2.15,0.2,0.15,0,1.4,0.1
216,,Erik Lira,0,0,0,0,1.46,0.46
217,,José Rodríguez,0,0.1,0,0,1.05,0
