#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
103,,Rafael Lutiger,0,0.14,0,0,0.52,0
104,,Jack Durán,0,0.04,0,0,0.48,0.2
105,,Matías Succar,0,0.14,0,0,1.5,0.14
106,,Andy Polo,0,0.19,0,0,0.63,0.04
107,,Frank Ysique,0,0.3,0,0,1,0.1
108,,Facundo Rodríguez,0,0,0,0,1.33,0
109,,Andy Vidal,3.56,0.11,0.26,0.04,1.41,0.22
110,,Alberto Quintero,0,0.13,0,0,0.53,0.03
111,,Miguel Vargas,2.55,0.38,0.28,0.1,0.86,0.28
112,,Alec Deneumostier,0,0.47,0,0,0.67,0.03
113,,Diego Saffadi,0,0,0,0,0.93,0.07
114,,Leandro Fleitas,0,0.21,0,0,1.03,0.14
115,,Jesús Castillo,0,0.21,0,0,0.66,0.14
116,,Sebastián Ramírez,0,0.6,0,0,1.6,0.1
117,,Gianfranco Chávez,0,0.36,0,0,0.96,0.18
118,,Leandro Sosa,0,0.09,0,0,0.63,0.11
119,,Jhon Marchán,0,0,0,0,0.95,0.05
120,,Hugo Ángeles,0,0.18,0,0,0.77,0.14
121,,Marcio Valverde,0,0.08,0,0,0.71,0.21
122,,Minzun Quina,0,0.17,0,0,1.13,0.17
123,,Lucas Rodríguez,0,0.08,0,0,1.54,0.15
124,,José Ataupillco,0,0,0,0,1.5,0
125,,Sergio Barboza,0,0,0,0,1,0
126,,Javier Núñez,0,0.1,0,0,0.67,0.24
127,,Brandon Palacios,0,0,0,0,1.44,0.31
128,,Victor Balta,0,0.37,0,0,0.87,0.17
129,,Luis Trujillo,0,0,0,0,0.84,0.06
130,,Joao Ortiz,0,0.15,0,0,1.26,0.19
131,,Diego Manicero,0,0,0,0,0.23,0.09
132,,Carlos Beltran,0,0.14,0,0,0.96,0.21
133,,Piero Guzman,0,0.33,0,0,0.42,0.17
134,,Ray Sandoval,0,0.14,0,0,0.9,0.1
135,,Rodrigo Cuba,0,0.24,0,0,1.33,0.1
136,,Nilson Loyola,0,0.3,0,0,0.93,0.11
137,,Diego Morales,0,0.04,0,0,0.73,0.08
138,,Jeremy Canela,0,0.1,0,0,0.63,0.2
139,,Jorge Palomino,0,0.27,0,0,0.82,0
140,,Fabrizio Roca,0,0,0,0,1.2,0
141,,José Miguel Manzaneda,0,0.06,0,0,0.87,0.19
142,,Cristian Bordacahar,0,0.2,0,0,0.3,0.03
143,,Carlos Caraza,0,0.2,0,0,0.6,0.2
144,,Jose Bolivar,0,0.27,0,0,1.33,0.1
145,,Johnny Vidales,0,0.04,0,0,0.54,0.08
146,,Ademar Robles,0,0,0,0,0.63,0
147,,Luciano Nieto,0,0,0,0,1.07,0.07
148,,Ángel Cayetano,0,0.19,0,0,0.88,0.06
149,,Beto Da Silva,0,0,0,0,0.53,0.13
150,,Ángel Ojeda,0,0.11,0,0,0.64,0.18
151,,Julio Landauri,0,0,0,0,1.08,0.42
152,,Joaquín Aguirre,0,0.26,0,0,1.06,0.32
153,,Herve Kambou,0,0.56,0,0,1.38,0.06
154,,Johan Madrid,0,0.39,0,0,0.94,0.06
155,,Othoniel Arce,0,0,0,0,1.09,0.09
156,,Yuriel Celi,0,0.1,0,0,1,0.17
157,,Jordan Guivin,0,0.33,0,0,0.4,0.07
158,,Emiliano Ciucci,0,0.2,0,0,1.13,0.23
159,,Cristian Florez,0,0.19,0,0,1.48,0.15
160,,Hideyoshi Arakaki,0,0,0,0,0.93,0.1
161,,Daniel Morales,0,0.05,0,0,0.59,0.14
162,,Ignacio Barrios,3.55,0.45,0.1,0,1.75,0.05
163,,Jesús Reyes,0,0.25,0,0,0.25,0
164,,Renato Solís,2.7,0.3,0.2,0,1.1,0.2
165,,Marco Saravia,0,0.17,0,0,1.55,0.17
166,,Iván Santillán,0,0.16,0,0,0.68,0.05
167,,Ronal Huaccha,0,0,0,0,0.47,0.06
168,,Hansell Riojas,0,0.22,0,0,0.67,0.56
169,,Matías Lazo,0,0.41,0,0,0.36,0.05
170,,Osnar Noronha,0,0.03,0,0,0.5,0.06
171,,Nicolás Royón,0,0,0,0,0.96,0.08
172,,Erinson Ramirez,0,0,0,0,1.25,0
173,,Alexis Rojas,0,0.03,0,0,1.77,0.23
174,,Adrián Ascues,0,0.03,0,0,0.97,0.19
175,,Daniel Franco,0,0.24,0,0,1.14,0.1
176,,Gabriel Leyes,0,0.07,0,0,1.73,0.13
177,,Luis Garro,0,0.27,0,0,1.35,0.08
178,,Jhilmar Lora,0,0.13,0,0,0.61,0.22
179,,Alexis Blanco,0,0,0,0,0.71,0
180,,Jair Céspedes,0,0.3,0,0,0.83,0.23
181,,Hoover Crespo,0,0,0,0,0.22,0.04
182,,Werner Schuler,0,0.19,0,0,1.35,0.13
183,,Carlos Diez,0,0.07,0,0,1.24,0.07
184,,Leonel Solís,0,0.14,0,0,1.52,0.19
185,,Alfonso Barco,0,0.08,0,0,0.42,0
186,,Yimy Gamero,0,0.17,0,0,0.5,0.17
187,,Jean Pierre Fuentes,0,0.17,0,0,0.67,0.08
188,,Marco Aldair Rodríguez,0,0.06,0,0,0.36,0.09
189,,Franco Zanelatto,0,0.19,0,0,0.73,0.19
190,,Jeremy Martin Rostaing,0,0.24,0,0,0.81,0.1
191,,Horacio Orzan,0,0.34,0,0,0.79,0.03
192,,Kenji Cabrera,0,0.06,0,0,0.35,0.06
193,,José Rivera,0,0.03,0,0,0.97,0.03
194,,Luis Alvarez,0,0.21,0,0,1.13,0.08
195,,Diego Melián,3.21,0.21,0.27,0.06,1.55,0.24
196,,Mauro Guevgeozian,0,0,0,0,0.83,0.11
197,,Facundo Curuchet,0,0.03,0,0,0.71,0.16
198,,Joel Sánchez,0,0.05,0,0,0.19,0
199,,Cristian Benavente,0,0,0,0,0.22,0
200,,Percy Liza,0,0,0,0,0.35,0.12
201,,Abdiel Arroyo,0,0.04,0,0,0.48,0
202,,Santiago Rebagliati,0,0,0,0,0.44,0
203,,Bryan Urrutia,0,0,0,0,0,0
204,,Jhunior Berrocal,0,0,0,0,0,0
205,,Diego Angles,0,0.5,0,0,0.5,0
206,,Giancarlo Peña,0,0,0,0,0,0.33
207,,Salomon Libman,3.1,0.2,0.2,0.03,1.4,0.13
208,,Erick Barrios,0,0.04,0,0,1.36,0.2
209,,Carlos Cabello,0,0.03,0,0,0.77,0.07
210,,Marco Huaman,0,0.1,0,0,0.62,0.17
211,,Italo Regalado,0,0,0,0,1,0.08
212,,Victor Perlaza,0,0.03,0,0,0.44,0.09
213,,Aldair Salazar,0,0.13,0,0,1.37,0.2
214,,Kevin Serna,0,0.26,0,0,1.68,0
215,,Joyce Conde,0,0,0,0,0.68,0.21
216,,Joffré Escobar,0,0.03,0,0,0.76,0
217,,Axel Moyano,0,0.11,0,0,1.93,0.18
218,,Emilio Gutiérrez,0,0.13,0,0,1.63,0
219,,Diego Carabaño,0,0,0,0,0.13,0.06
220,,Tarek Carranza,0,0.23,0,0,1.14,0
221,,Renato Espinosa,0,0.03,0,0,0.53,0.1
222,,Gu Choi,0,0.08,0,0,1.75,0
223,,Jose Antonio Parodi,0,0,0,0,0.6,0.2
224,,Nicolás Ortíz,0,0.21,0,0,1.41,0.1
225,,Diego Chávez,0,0.07,0,0,0.89,0.21
226,,Hernán Rengifo,0,0.11,0,0,1.06,0.06
227,,Lucas Federico Trejo,0,0.21,0,0,1.55,0.17
228,,Jean Deza,0,0,0,0,1.67,0
229,,Manuel Tejada,0,0.12,0,0,0.88,0
230,,Gonzalo Verón,0,0.04,0,0,1.63,0.22
231,,Gabriel Tellas,0,0.04,0,0,0.5,0.08
232,,Luis Garcia,0,0,0,0,0.19,0.05
233,,Luciano Recalde,0,0.34,0,0,0.91,0.34
234,,Joao Grimaldo,0,0,0,0,0.5,0
235,,Arón Sánchez,0,0.18,0,0,1.5,0.14
236,,Ayrthon Quintana,0,0.25,0,0,0.75,0.29
237,,Giancarlo Carmona,0,0.19,0,0,1.29,0.19
238,,Sinclair García,0,0,0,0,2,0.33
239,,Jorge Murrugarra,0,0.05,0,0,0.45,0.05
240,,Nicolás Olivera,0,0.2,0,0,1.33,0.17
241,,Diego Soto,0,0.04,0,0,1.44,0.08
242,,Anthony Rosell,0,0.13,0,0,0.43,0.1
243,,Christian Ramos,0,0.36,0,0,0.45,0.09
244,,Alvaro Ampuero,0,0.12,0,0,1.73,0.23
245,,Juan Tuesta,0,0.09,0,0,1.57,0.26
246,,Juan Morales,0,0.14,0,0,1.31,0.21
247,,Arley Rodríguez,0,0.03,0,0,0.2,0.1
248,,Kevin Quevedo,0,0.04,0,0,0.36,0
249,,Relly Fernández,0,0.04,0,0,0.57,0.11
250,,Sebastián Gonzalez Zela,0,0,0,0,0.53,0.12
251,,Jesus Chavez,0,0.05,0,0,1.19,0.05
252,,Luis Ramírez,0,0.14,0,0,1.21,0.1
253,,Alexis Rodríguez,0,0.04,0,0,1.07,0.14
254,,Federico Nicosia,2,0.25,0,0,1.25,0
255,,Óscar Pinto,0,0.13,0,0,0.13,0.13
256,,Hugo Ancajima,0,0.24,0,0,1.41,0.06
257,,Jonathan Bilbao,0,0.18,0,0,1,0.24
258,,Jeickson Reyes,0,0.57,0,0,1.14,0
259,,Santiago Arias,0,0.07,0,0,0.66,0.28
260,,Aryan Romani,0,0,0,0,0.67,0.1
261,,Miguel Cornejo,0,0,0,0,0.18,0.06
262,,Fernando Pacheco,0,0,0,0,0.71,0.14
263,,Paulo De La Cruz,0,0.09,0,0,0.78,0.04
264,,Manuel Ganoza,0,0.19,0,0,1.05,0.19
265,,Kevin Moreno,0,0.05,0,0,1.19,0.24
266,,Piero Vivanco,0,0.07,0,0,1.04,0.07
267,,Erick Gonzales,0,0.05,0,0,0.7,0.1
268,,Charles Monsalvo,0,0,0,0,0.28,0.11
269,,Jhosep Nuñez,0,0.07,0,0,0.14,0.07
270,,Ángel Romero,0,0.24,0,0,0.8,0.16
271,,Cristian Mejia,0,0.07,0,0,0.97,0.07
272,,Walter Tandazo,0,0.1,0,0,0.52,0.03
273,,Elvis Payé,0,0.22,0,0,0.44,0
274,,Santiago Pallares,0,0,0,0,0.25,0
275,,Alexander Succar,0,0.08,0,0,0.48,0.04
276,,Mathias Carpio,0,0,0,0,0.4,0.16
277,,Adrian Gutierrez,0,0,0,0,0.94,0.12
278,,Jimmy Pérez,0,0.08,0,0,0.69,0.12
279,,Williams Guzmán,0,0.11,0,0,0.79,0.21
280,,Luis Machado,0,0.1,0,0,0.3,0
281,,Franco Medina,0,0.03,0,0,1.26,0.16
282,,Juan Diego Lojas,0,0.18,0,0,0.53,0.24
283,,Yorkman Tello,0,0.5,0,0,1.64,0.07
284,,Emilio Saba,0,0.07,0,0,0.73,0.13
285,,Jean Pierre Archimbaud,0,0.19,0,0,0.29,0.06
286,,Christian Velarde,0,0.27,0,0,1.07,0.07
287,,Claudio Torrejón,0,0.14,0,0,1.32,0.18
288,,Diego Espinoza,0,0,0,0,1.15,0.1
289,,José De la Cruz,0,0,0,0,0.15,0.1
290,,Elsar Rodas,0,0.16,0,0,0.84,0.11
291,,José Zevallos,0,0,0,0,0.6,0
292,,Marcelo Gaona,0,0.2,0,0,0.47,0.07
293,,Luis Carranza,0,0,0,0,0.29,0
294,,Carlos Montoya,0,0,0,0,0,0
295,,Waldir Calderon,0,0,0,0,0,0
296,,Koichi Aparicio,0,0,0,0,0.5,0
297,,Juan Quiñones,0,0.14,0,0,0.43,0.14
298,,Willy Pretel,0,0.13,0,0,0.5,0.13
299,,Juan Goyoneche,4.56,0.22,0.78,0,2.33,0.11
300,,Carlos Ascues,0,0.34,0,0,0.86,0.03
301,,Marcos Ortiz,0,0.18,0,0,0.68,0.23
302,,Jose Eduardo Caballero,0,0.06,0,0,1.06,0.06
303,,Ángel Pérez,0,0.19,0,0,0.61,0.13
304,,Erick Canales,0,0.07,0,0,1,0.14
305,,Jacson Pita Mina,0,0.08,0,0,0.38,0.15
306,,Aldair Fuentes,0,0.06,0,0,0.38,0
307,,Carlos Olascuaga,0,0,0,0,0.45,0.18
308,,Benjamín Ampuero,0,0.17,0,0,0.17,0.08
309,,Emanuel Ibáñez,0,0.07,0,0,0.48,0.26
310,,Kevin Ruiz,0,0.04,0,0,0.75,0.13
311,,Fabio Rojas,0,0.25,0,0,0.5,0.13
312,,Marcos Delgado,0,0.08,0,0,1.75,0.17
313,,Leonardo Villar,0,0.17,0,0,0.67,0
314,,Jesús Barco,0,0,0,0,1.09,0.09
315,,Bryan Reyna,0,0,0,0,1.22,0.15
316,,Alfredo Rojas,0,0.2,0,0,0.6,0.2
317,,Óscar Vílchez,0,0.1,0,0,2,0.2
318,,Joazhiño Arroé,0,0,0,0,0.63,0
319,,Jean Tragodara,0,0,0,0,0.64,0
320,,Gerson Barreto,0,0,0,0,0.5,0.04
321,,Renzo Revoredo,0,0.25,0,0,0.88,0.06
322,,Neil Marcos,0,0.13,0,0,0.5,0
323,,Jefferson Portales,0,0.22,0,0,0.44,0
324,,Juan Pablo Carranza,0,0,0,0,0.3,0.1
325,,Aldair Perleche,0,0.13,0,0,0.73,0.2
326,,Alonso Tamaríz,0,0.15,0,0,0.88,0.15
327,,Armando Alfageme,0,0.06,0,0,1.18,0
328,,Alexis Cossio,0,0,0,0,0.55,0.25
329,,José Ramírez,0,0.19,0,0,1.19,0.16
330,,Christopher Olivares,0,0,0,0,0.25,0.06
331,,Ronald Ruiz,2,0,0.33,0,0.67,0
332,,Gino Roque,0,0.08,0,0,1.58,0.17
333,,Flavio Fernández,0,0,0,0,0.31,0.08
334,,Joao Villamarin,0,0.07,0,0,0.53,0.07
335,,Carlos Uribe,0,0.16,0,0,1.13,0.16
336,,Carlos Junior Huerto,0,0,0,0,0.5,0
337,,Mathias Llontop,0,0.2,0,0,0.87,0.13
338,,Junior Morales,0,0.12,0,0,0.82,0.18
339,,Jesús Pretell,0,0,0,0,0.24,0
340,,Carlos Correa,0,0.18,0,0,0.75,0.18
341,,Martín Parra,3.78,0.11,0.44,0.11,2.33,0.22
342,,Alexander Lecaros,0,0,0,0,0.27,0.07
343,,Oshiro Takeuchi,0,0.07,0,0,1.57,0.14
344,,Tiago Cantoro,0,0,0,0,0,0
345,,Paolo Méndez,0,0.25,0,0,3,0
346,,Kevin Peña,0,0,0,0,1.2,0.13
347,,Oswaldo Valenzuela,0,0.27,0,0,0.36,0
348,,José Bustamante,0,0,0,0,0.5,0
349,,Josimar Atoche,0,0.13,0,0,1.38,0.13
350,,Carlos Vidal Arroyo Molina,0,0,0,0,1.08,0.21
351,,Rodrigo Vilca,0,0,0,0,0.19,0.05
352,,Arquímedes Figuera,0,0.33,0,0,0.96,0.11
353,,Edgar Benítez,0,0,0,0,0.43,0
354,,Paolo Hurtado,0,0,0,0,0.14,0
355,,Rafael Guarderas,0,0.07,0,0,0.67,0.2
356,,Gustavo Viera,0,0.1,0,0,1.21,0.21
357,,Piero Serra,0,0,0,0,0.58,0.15
358,,Jorge Toledo,0,0.12,0,0,1.35,0.18
359,,Kleiber Palomino,0,0,0,0,0.22,0.22
360,,Oslimg Mora,0,0,0,0,0.53,0.13
361,,Christian Vasquez,0,0.06,0,0,1.31,0
362,,Jose Inga,0,0.08,0,0,0.8,0.08
363,,Christian Vargas,0,0.11,0,0,0.63,0.05
364,,Wilmer Aguirre,0,0.04,0,0,0.3,0.04
365,,Orlando Nuñez,0,0.04,0,0,0.52,0.09
366,,Jesus Mendieta,0,0.05,0,0,1.1,0.19
367,,Maximiliano Freitas,0,0.08,0,0,1.31,0.08
368,,Mathías Techera,0,0.2,0,0,2.8,0.4
369,,Darlin Leiton,0,0,0,0,0.13,0
370,,Erick Morillo,0,0.05,0,0,0.45,0.1
371,,Freddy Oncoy,0,0,0,0,0.25,0
372,,Robinson Alzamora,0,0.13,0,0,0.63,0.13
373,,Ronald Quinteros,0,0.04,0,0,0.54,0.08
374,,Paolo De La Haza,0,0.22,0,0,1,0.11
375,,Juan Barreda,0,0,0,0,0.56,0.11
376,,Michael Rasmussen,0,0,0,0,0.45,0.09
377,,Jorge Molina,0,0,0,0,1.55,0.18
378,,Jorge Bazan,0,0.12,0,0,1.35,0.23
379,,Stefano Fernández,0.05,0.11,0,0,0.68,0.05
380,,Pedro Bautista,0,0,0,0,1.5,0
381,,Carlos Neyra,0,0,0,0,0.63,0.13
382,,Edinson Chavez,0,0.17,0,0,0.94,0.11
383,,Jorge Tandazo,0,0,0,0,0,0
384,,Jerry Navarro,0,0,0,0,0,0
385,,Axel Domínguez,0,0,0,0,1,0
386,,Jean Pierre Vilchez,0,0,0,0,0,0
387,,Luis Duque,0,0,0,0,1,0.5
388,,Víctor Salas,0,0,0,0,1.67,0
389,,Roberto Villamarín,0,0.1,0,0,1.19,0.1
390,,Leonardo Mifflin,0,0.11,0,0,1,0.06
391,,Jose Carlos Fernandez,0,0,0,0,0.32,0
392,,Bryan Ríos,0,0.15,0,0,1.38,0.15
393,,Dylan Caro,0,0,0,0,1.1,0.1
394,,Baruj Aburto,0,0,0,0,0.55,0.09
395,,Yhirbis Cordova,0,0.12,0,0,2.12,0.19
396,,Mario Ceballos,0,0,0,0,0.75,0
397,,Jhamir D´Arrigo,0,0.07,0,0,0.96,0.07
398,,Mauricio Montes,0,0,0,0,0.5,0.17
399,,Gianmarco Gambetta,0,0.06,0,0,1.12,0.24
400,,Carlos Aliaga,0,0.13,0,0,0.75,0.13
401,,Rodrigo Menancho,0,0,0,0,0.5,0
402,,Jhon Vega,0,0,0,0,0.58,0.25
403,,Francisco Duclos,0,0.13,0,0,1,0
404,,David Dioses,0,0,0,0,0.82,0.18
405,,Brando Paladines,0,0,0,0,0.33,0
406,,Carlos Flores,0,0,0,0,0.62,0.15
407,,Rotceh Aguilar,0,0.09,0,0,1.13,0.17
408,,Jesus Arismendi,0,0,0,0,0.64,0.23
409,,Arly Benites,0,0,0,0,0.67,0
410,,Pedro De la Cruz,0,0,0,0,1,0
411,,Nicolás Figueroa,0,0,0,0,0.25,0
412,,Carlos Ruiz,0,0,0,0,0.56,0.11
413,,Yilton Díaz,0,0,0,0,0.44,0.33
414,,Jean Piere Mendoza,0,0.11,0,0,2.33,0
415,,Jorge Rios,0,0,0,0,0.4,0
416,,Emmanuel Páucar,0,0.17,0,0,0.83,0.22
417,,Piero Ratto,0,0,0,0,0.45,0.05
418,,Felipe Mesones,0,0,0,0,1.83,0.33
419,,Alonso Yovera,0,0.07,0,0,0.93,0.13
420,,Jefferson Farfán,0,0,0,0,0,0
421,,Jefferson Caceres,0,0,0,0,0.75,0
422,,Paulo Goyoneche,0,0,0,0,1.25,0.25
423,,Luiggi Alburqueque,0,0.17,0,0,1,0.67
424,,José Cotrina,0,0.29,0,0,1.71,0.43
425,,Diego Temoche,0,0.14,0,0,0.43,0
426,,Cristian Carbajal,0,0,0,0,0.67,0
427,,Sharif Ramírez,0,0,0,0,0.4,0.4
428,,Roberto Campos,0,0,0,0,1,0
429,,Valentino Sandoval,0,0,0,0,0.78,0
430,,Saúl Salas,0,0.13,0,0,1.38,0.25
431,,Antony Quijano,0,0,0,0,1.36,0.09
432,,Ignacio Rey,0,0,0,0,0.31,0
433,,Josue Rodriguez,0,0,0,0,1.53,0.13
434,,Royer Salcedo,0,0,0,0,1.33,0
435,,Jhilmar Lobatón,0,0,0,0,0.67,0.22
436,,Anthony Osorio,0,0,0,0,0.5,0
437,,Luis Rodríguez,0,0,0,0,0.5,0
438,,José Luján,0,0.33,0,0,0.44,0.11
439,,Hugo Magallanes,0,0.09,0,0,1.35,0.26
440,,Alessandro Moreno,0,0,0,0,2.5,0
441,,Juan Roque,0,0,0,0,0.8,0
442,,Jose Lozada,4,0.13,0.38,0,2.5,0.5
443,,Victor Bazan,0,0,0,0,0.56,0.11
444,,Guillermo Larios,0,0,0,0,0.17,0
445,,Kevin Ferreyra,0,0,0,0,0.2,0
446,,Carlos Meza,0,0,0,0,0.75,0.13
447,,Diego Ramírez,0,0,0,0,0.47,0.05
448,,Pier Larrauri,0,0,0,0,0.17,0
449,,Adrián Quiroz,0,0,0,0,0.64,0.07
450,,Mario Tajima,0,0,0,0,0.8,0.05
451,,Christian Adrianzen,0,0,0,0,0.27,0
452,,Carlos Martin Solis,3.44,0.12,0.6,0.2,2,0.24
453,,Eduardo Uribe,0,0,0,0,1,0.07
454,,Juan Sánchez,0,0,0,0,0,0
455,,Luis Valverde,0,0,0,0,2,0
456,,Luis Ramos,0,0,0,0,0,0
457,,Eduardo Rabanal,0,0,0,0,1,0
458,,Jeanfranco Castillo,0,0,0,0,3,0
459,,Romario Gamarra,0,0,0,0,0,0
460,,Paulo Mesias,0,0,0,0,0,0
461,,Luis Campos,0,0,0,0,1.5,0.5
462,,Bryan Molina,0,0,0,0,1,0
463,,Rodrigo Rodriguez,0,0,0,0,0,0
464,,Pedro Ibañez,0,0,0,0,0.33,0
465,,Francesco Cavagna,0,0,0,0,0.56,0
466,,José Guidino,0,0,0,0,1,0.17
467,,Erick Perleche,0,0.06,0,0,0.81,0.13
468,,Santiago Silva,0,0,0,0,0.41,0.05
469,,Damian Ismodes,0,0,0,0,1.36,0.36
470,,Franchesco Flores,0,0,0,0,0.6,0.1
471,,Gabriel Delgado,0,0,0,0,0.75,0.17
472,,Jhonny Mena,0,0.11,0,0,1.78,0.11
473,,Sebastian Aranda,0,0.09,0,0,1.57,0.17
474,,Alexander García,0,0,0,0,0.5,0
