#,Team,Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %
467,,Bryan Alceus,0,0.13,20,0.31,0,0
468,,Vladislav Blănuță,0.1,0.5,42.86,0.9,0,0
469,,Albert Voinea,0,0.5,0,2,0,0
470,,Luca Banu,0,0,0,0,0,0
471,,Seydou Issah,0,0,0,0,0,0
472,,Jibril Ibrahimi,0,0,0,0.25,0,0
473,,Luca Andronache,0,0,0,0,0,0
474,,Enzo Célestine,0,0.14,0,0.43,0,0
475,,Gino Stefan Oprescu,0,0,0,0,0,0
476,,Alexandru Munteanu,0,1,0,1,0,0
477,,Jesús Fernández,0,0,0,0,0,0
478,,Denis Benga,0,0,0,1,0,0
479,,Harisson Manzala,0,0,33.33,0.33,0,0
480,,Fabiano Cibi,0,0,100,0,0,0
481,,Nicolas Popescu,0,0,100,0.25,0,0
482,,Veres Szilard,0,0,0,0,0,0
483,,Kassim M'Dahoma,0,0,0,0,0,0
484,,Teodor Pestisor,0,0,0,0,0,0
485,,Ovidiu Horşia,0,0,28.57,0.43,0,0
486,,Laurentiu Bucur,0,0,0,0,0,0
487,,Alexandru Stoian,0,0,0,0,0,0
488,,Aly Ndom,0,0,0,0,0,0
489,,Alexandru Bota,0,0,0,0,0,0
490,,David Marian Croitoru,0,0,0,0,0,0
491,,Akos Nistor,0,0,0,0,0,0
492,,Mihnea Radulescu,0,0,0,0,0,0
493,,Mario Ilie,0,0,0,0,0,0
494,,Alexandru Crivac,0,0,0,0,0,0
495,,Bogdan Ungureanu,0,0,0,0,0,0
496,,Raul Bucur,0,0,0,0,0,0
497,,Mario Ionita,0,0,0,0,0,0
498,,Costel Avram,0,0,0,0,0,0
499,,Doru Andrei,0,0,0,0.5,0,0
500,,Alberto Olaru,0,0,0,0,0,0
501,,Robert Popescu,0,0,0,0,0,0
502,,Claudiu Moise,0,0,0,0,0,0
503,,Ionut Zanfir,0,0,100,0,0,0
