#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
119,,Donny Warmerdam,0,0.06,0,0,1.5,0.25
120,,Simon Janssen,0,0.19,0,0,1.14,0.14
121,,Matthew Garbett,0,0,0,0,1.21,0.29
122,,Tom Overtoom,0,0.26,0,0,1,0.13
123,,Brian De Keersmaecker,0,0.14,0,0,0.96,0.32
124,,Cuco Martina,0,0.2,0,0,1.27,0.33
125,,Stije Resink,0,0.17,0,0,0.78,0.08
126,,Dhoraso Moreo Klas,0,0.16,0,0,1.16,0.21
127,,Jasper Dahlhaus,0,0.15,0,0,1,0.32
128,,Ki-Jana Hoever,0,0.5,0,0,1,0
129,,Bryan Van Hove,0,0.11,0,0,1.3,0.15
130,,Jearl Margaritha,0,0.07,0,0,1.43,0.32
131,,Dean Huiberts,0,0.21,0,0,0.79,0.03
132,,Wouter Van der Steen,4.03,0.14,0.17,0.06,1.58,0.28
133,,Silvano Vos,0,0.03,0,0,1.16,0.19
134,,Ricardo Kishna,0,0.1,0,0,0.81,0
135,,Toine Van Huizen,0,0.26,0,0,1.15,0.15
136,,Soulaïman Allouch,0,0.03,0,0,0.64,0.22
137,,Ringo Meerveld,0,0.09,0,0,0.55,0.14
138,,Rein Van Helden,0,0.18,0,0,1.18,0.12
139,,Erik Schouten,0,0.33,0,0,0.7,0.21
140,,Sven Sonnenberg,0,0.24,0,0,0.73,0.12
141,,Nils Röseler,0,0.17,0,0,1.33,0.17
142,,Leeroy Owusu,0,0.32,0,0,0.87,0.18
143,,Thijmen Nijhuis,5,0,0.67,0,2.33,0
144,,Theo Barbet,0,0.38,0,0,0.79,0.18
145,,Michael Brouwer,2.53,0.42,0.05,0.03,0.97,0.13
146,,Rome Jayden Owusu-Oduro,3.86,0,0.14,0,1.64,0.21
147,,Tyrese Asante,0,0.21,0,0,1.29,0.12
148,,Jarchinio Antonia,0,0,0,0,0.43,0
149,,Elmo Lieftink,0,0.23,0,0,1.03,0.13
150,,Jordy Tutuarima,0,0.11,0,0,0.58,0.11
151,,Damian van Bruggen,0,0.35,0,0,0.89,0.16
152,,Giovanni,0,0,0,0,0,0.2
153,,Kevin Gadellaa,3.36,0.18,0.36,0.09,1.45,0.09
154,,Thijs Jansen,4.24,0.21,0.18,0.06,1.79,0.26
155,,Bram van Polen,0,0.25,0,0,0.97,0.11
156,,Luuk Koopmans,1.67,0.5,0.17,0,0.5,0
157,,Boy Kemper,0,0.2,0,0,1.32,0.12
158,,Jochem Ritmeester van de Kamp,0,0,0,0,0.62,0.15
159,,Eliano Reijnders,0,0.11,0,0,1.43,0.14
160,,Gregor Breinburg,0,0.09,0,0,1,0.13
161,,Thomas Oude Kotte,0,0.3,0,0,1.21,0.18
162,,Max de Waal,0,0.06,0,0,0.94,0.17
163,,Rocco Robert Shein,0,0.09,0,0,1.09,0.14
164,,Joey Konings,0,0,0,0,1.24,0.29
165,,Isaac Babadi,0,0,0,0,1.03,0.13
166,,Giovanni Korte,0,0.07,0,0,0.97,0
167,,Daniel Crowley,0,0.12,0,0,0.71,0.12
168,,Myron Van Brederode,0,0.17,0,0,1,0.33
169,,Jarrad Branthwaite,0,0,0,0,0,0
170,,Oualid Agougil,0,0,0,0,0,0
171,,Jeremy Antonisse,0,0,0,0,0.83,0.17
172,,Aliou Balde,0,0.07,0,0,1.13,0
173,,Rick Meissen,0,0.16,0,0,1.47,0.16
174,,Jonathan Mulder,0,0.1,0,0,0.59,0.07
175,,Sem Dekkers,0,0.17,0,0,0.89,0.06
176,,Thijme Verheijen,0,0,0,0,1,0
177,,Tom de Graaff,3.84,0.08,0.12,0,1.64,0.28
178,,Kay Tejan,0,0.23,0,0,1.54,0.15
179,,Mohamed Nassoh,0,0.03,0,0,1.11,0.09
180,,Tomislav Mrkonjić,0,0,0,0,0.7,0.1
181,,Stef de Wijs,0,0.2,0,0,1.6,0.6
182,,Nick Doodeman,0,0,0,0,0.79,0.14
183,,Hugo Wentges,2.94,0.22,0.22,0.17,1.44,0.17
184,,Rigino Cicilia,0,0,0,0,0.6,0.05
185,,Lucas Woudenberg,0,0.17,0,0,0.86,0.19
186,,Dyon Dorenbosch,0,0.08,0,0,0.84,0.24
187,,Simon Colyn,0,0.03,0,0,1.17,0.14
188,,Alex Plat,0,0.14,0,0,1.38,0.14
189,,Pol Llonch,0,0.22,0,0,0.7,0.19
190,,Glynor Plet,0,0.06,0,0,0.64,0.11
191,,Ennio Van Der Gouw,2.84,0.19,0.06,0,1.03,0.19
192,,Luis Görlich,0,0.05,0,0,0.84,0.05
193,,Joey Jacobs,0,0,0,0,0.82,0.06
194,,Koen Jansen,0,0,0,0,1.4,0
195,,Ismail Azzaoui,0,0,0,0,0.4,0
196,,Thibaut Lesquoy,0,0,0,0,0.22,0
197,,Naoufal Bannis,0,0,0,0,0.76,0.21
198,,Rick Dekker,0,0.13,0,0,1.35,0.22
199,,Tom Beugelsdijk,0,0.23,0,0,1.31,0.08
200,,Nick Venema,0,0.06,0,0,0.64,0.17
201,,Sontje Hansen,0,0,0,0,1,0.17
202,,Arno Van Keilegom,0,0.09,0,0,1,0.15
203,,Jarno Janssen,0,0.1,0,0,0.81,0.19
204,,Tidjany Touré,0,0,0,0,1.27,0.13
205,,Kornelius Hansen,0,0,0,0,0.56,0
206,,Anas Ouahim,0,0.1,0,0,0.59,0.1
207,,Roshon van Eijma,0,0.18,0,0,1.61,0.21
208,,Jasper Schendelaar,2.62,0.41,0.05,0.03,0.97,0.08
209,,Tristan Dekker,0,0.09,0,0,0.52,0.09
210,,Guus Joppen,0,0.16,0,0,1.19,0.19
211,,Daryl Werker,0,0.13,0,0,1.19,0.06
212,,Lion Kaak,0,0.05,0,0,0.75,0
213,,Ozan Kökçü,0,0,0,0,0.69,0.11
214,,Michael de Leeuw,0,0.03,0,0,0.36,0.03
215,,Anthony Descotte,0,0.33,0,0,0.83,0
216,,Teun van Grunsven,0,0.12,0,0,1.32,0.24
217,,Jorrit Smeets,0,0.06,0,0,0.17,0.17
218,,Djevencio van der Kust,0,0,0,0,0.67,0.33
219,,Cas Faber,0,0,0,0,0.33,0
220,,Philip Brittijn,0,0.24,0,0,1.32,0.08
221,,Amourricho van Axel-Dongen,0,0,0,0,0.79,0
222,,Bram Van Vlerken,0,0.22,0,0,1.19,0.22
223,,Evan Rottier,0,0.03,0,0,0.49,0.2
224,,Boyd Reith,0,0.14,0,0,1.14,0.2
225,,Yannick Leliendal,0,0.06,0,0,1.32,0.13
226,,Joël Zwarts,0,0.03,0,0,1.06,0.09
227,,Hakon Lorentzen,0,0,0,0,1.09,0.09
228,,Delvechio Blackson,0,0.16,0,0,0.84,0.12
229,,Thomas Poll,0,0.12,0,0,0.56,0.08
230,,David Min,0,0.16,0,0,0.94,0.09
231,,Anselmo Garcia McNulty,0,0.16,0,0,1.34,0.22
232,,Mathis Suray,0,0.15,0,0,1.73,0.19
233,,Jorrel Hato,0,0.08,0,0,1.08,0.23
234,,Lukáš Zima,3.57,0.14,0.29,0,1.57,0.14
235,,Ömer Gündüz,0,0.06,0,0,1.36,0.18
236,,Bryan Limbombe,0,0.06,0,0,1.09,0.11
237,,Hidde Jurjus,2.59,0.3,0.08,0,1.38,0.08
238,,Melayro Bogarde,0,0,0,0,0.4,0.2
239,,Tijs Velthuis,0,0.14,0,0,1.54,0.18
240,,Peter van Ooijen,0,0.03,0,0,0.74,0.03
241,,Fedde De Jong,0,0.19,0,0,0.85,0.23
242,,Ezechiel Banzuzi,0,0.06,0,0,0.94,0.13
243,,Nicky Souren,0,0.15,0,0,1.48,0.18
244,,Sabir Agougil,0,0.09,0,0,1.06,0.16
245,,Christopher Mamengi,0,0.04,0,0,1.25,0.07
246,,Orhan Dzepar,0,0.07,0,0,1.7,0.2
247,,Phil Sieben,0,0,0,0,0.6,0.2
248,,Youri Baas,0,0,0,0,1.1,0.2
249,,Kostas Lamprou,2.33,0.37,0.15,0,0.81,0.22
250,,Brian Brobbey,0,0,0,0,0,0
251,,Naci Ünüvar,0,0,0,0,1,0
252,,Joël Drommel,4,0,0,0,1,1
253,,Jeppe Kjaer,0,0,0,0,0,0
254,,Ramon Hendriks,0,0,0,0,1.5,0
255,,Jereno Van Gom,0,0,0,0,1,0
256,,Taylor Booth,0,0,0,0,0.33,0.33
257,,Valentino Vermeulen,0,0,0,0,0,0
258,,Gedion Zelalem,0,0.08,0,0,1.92,0.83
259,,Manel Royo,0,0.3,0,0,0.85,0.21
260,,Samuele Longo,0,0.06,0,0,1.56,0.11
261,,Samir Lagsir,0,0.25,0,0,0.42,0
262,,Xander Severina,0,0.11,0,0,1.23,0.14
263,,Boris van Schuppen,0,0,0,0,0.67,0.08
264,,Dylan Timber,0,0,0,0,1.3,0.1
265,,Pascu,0,0.08,0,0,0.68,0.16
266,,Mees Kaandorp,0,0,0,0,0.52,0.12
267,,Nick Twisk,0,0,0,0,1.4,0.2
268,,Mylian Jimenez,0,0.05,0,0,0.82,0.18
269,,Tommy St. Jago,0,0.14,0,0,1.14,0
270,,Marcelencio Esajas,0,0.07,0,0,0.5,0.07
271,,Daan Huisman,0,0,0,0,0.81,0.16
272,,Amar Ćatić,0,0.03,0,0,0.44,0.03
273,,Joey Houweling,2,0.33,0,0,0.83,0
274,,Devin Haen,0,0.03,0,0,0.59,0.03
275,,Mario Bilate,0,0,0,0,0.5,0.05
276,,Siem de Jong,0,0.04,0,0,0.69,0.04
277,,Sven Zitman,0,0,0,0,0.27,0
278,,Mitch Apau,0,0.34,0,0,1.16,0.16
279,,Mateja Milovanović,0,0,0,0,0.83,0.25
280,,Charlison Benschop,0,0.03,0,0,0.84,0.03
281,,Xandro Schenk,0,0.25,0,0,0.9,0.05
282,,Xander Lambrix,0,0.08,0,0,0.96,0.21
283,,Pjotr Kestens,0,0,0,0,0.67,0.05
284,,Clint Essers,0,0.1,0,0,1.4,0.15
285,,Livano Comenencia,0,0.03,0,0,1.3,0.18
286,,Patrickson Delgado,0,0,0,0,0.5,0.06
287,,Amir Absalem,0,0.19,0,0,1.06,0.13
288,,Loek Postma,0,0.05,0,0,0.95,0.23
289,,Romano Postema,0,0,0,0,0.68,0.1
290,,Rick Stuy van den Herik,0,0.26,0,0,1.48,0.22
291,,Ilounga Pata,0,0.21,0,0,1.46,0.08
292,,Gylermo Siereveld,0,0,0,0,1,0.14
293,,Florian Mayer,0,0,0,0,0.5,0
294,,Richard Sedláček,0,0.16,0,0,0.75,0.13
295,,Sacha Komljenovic,0,0,0,0,0.45,0
296,,Joshua Rawlins,0,0.08,0,0,1.17,0.13
297,,Ivar Jenner,0,0.15,0,0,1.15,0
298,,Sam Kersten,0,0.16,0,0,0.58,0
299,,Anwar Bensabouh,0,0.07,0,0,0.76,0.17
300,,Rein Smit,0,0,0,0,0.67,0.07
301,,Martijn Berden,0,0,0,0,0.92,0.25
302,,Marko Kleinen,0,0.08,0,0,0.88,0
303,,Rodrigo Rêgo,0,0,0,0,0.53,0.07
304,,Jamie Yayi Mpie,0,0,0,0,0.22,0
305,,Aimé Omgba,0,0,0,0,0.59,0.12
306,,Gibson Yah,0,0.09,0,0,1.36,0
307,,Lasse Wehmeyer,0,0,0,0,0.25,0.05
308,,Michael Chacón,0,0.16,0,0,1.42,0.11
309,,Jurre van Aken,0,0,0,0,1,0.29
310,,Robin Lathouwers,0,0.03,0,0,0.94,0.18
311,,Levi Smans,0,0,0,0,0.31,0.08
312,,Daishawn Redan,0,0,0,0,0.5,0
313,,Chahine Van Bohemen,0,0,0,0,1.5,0
314,,Kjeld van den Hoek,0,0,0,0,0,0
315,,Lennard Hartjes,0,0.09,0,0,1.09,0.12
316,,Jan Lammers,0,0.06,0,0,0.82,0
317,,Nikolaj Möller,0,0.05,0,0,1.14,0.32
318,,Kristofer Ingi Kristinsson,0,0,0,0,0.21,0.14
319,,Ronald Koeman Jr,2.61,0.3,0.09,0,1.24,0.18
320,,Amin Doudah,0,0,0,0,1,0.05
321,,Moussa Sanoh,0,0,0,0,0.27,0.09
322,,Şahverdi Çetin,0,0.27,0,0,1.2,0.2
323,,Tom Boere,0,0,0,0,0.75,0.25
324,,Sem Scheperman,0,0,0,0,0.2,0
325,,Terrence Douglas,0,0.1,0,0,1.27,0.1
326,,Jayden Turfkruier,0,0.14,0,0,0.82,0.09
327,,Lorenzo Pique,0,0.18,0,0,1.7,0.3
328,,Thijs Oosting,0,0,0,0,0.42,0.08
329,,Orestis Kiomourtzoglou,0,0,0,0,0,0
330,,Iggy Houben,0,0,0,0,0.33,0
331,,Moritz Nicolas,2.73,0.1,0.23,0,1.4,0.1
332,,Mike Havekotte,2.45,0.26,0.11,0,1.32,0.18
333,,Thijs van Leeuwen,0,0,0,0,2,0.31
334,,Tibo Persyn,0,0.13,0,0,1.07,0.27
335,,Daniel Deen,3,0.13,0.13,0,1.25,0.13
336,,Reda Akmum,0,0,0,0,0.9,0.1
337,,Bartłomiej Smolarczyk,0,0.15,0,0,1,0.23
338,,Ted Van de Pavert,0,0.04,0,0,0.74,0.04
339,,Gabi Caschili,0,0,0,0,0.54,0.08
340,,Kjell Peersman,2.5,0.11,0.06,0,1.17,0.22
341,,Freek Heerkens,0,0.11,0,0,0.79,0.21
342,,Jaydon Banel,0,0,0,0,1.08,0.19
343,,Sylian Mokono,0,0.1,0,0,0.7,0
344,,David Mistrafović,0,0.17,0,0,0.42,0.17
345,,Jarno Lion,0,0,0,0,1.06,0.22
346,,Joshua Sanches,0,0,0,0,1.11,0.22
347,,Dani Mathieu,0,0,0,0,0.13,0.13
348,,Vincent Schippers,0,0.13,0,0,1,0.08
349,,Arjen Van Der Heide,0,0,0,0,0.74,0.1
350,,Jeremy Bokila,0,0,0,0,0.41,0.09
351,,Dennis Vos,0,0.1,0,0,1.29,0.1
352,,Dylan Ryan,0,0.07,0,0,1.2,0.13
353,,Max Svensson,0,0.03,0,0,0.68,0.11
354,,Roy Kortsmit,2.78,0.16,0.05,0,1.46,0.19
355,,Ibane Bowat,0,0.19,0,0,1.75,0.69
356,,Rav van den Berg,0,0.06,0,0,0.53,0.06
357,,Ro-Zangelo Daal,0,0,0,0,0.75,0.08
358,,Jelle Goselink,0,0,0,0,0.56,0.08
359,,Hicham Acheffay,0,0,0,0,0.36,0
360,,Mitchell van Rooijen,0,0,0,0,0.63,0.06
361,,Lynden Edhart,0,0,0,0,0.87,0.1
362,,Jop van den Avert,0,0.23,0,0,1.6,0.17
363,,Danzell Gravenberch,0,0,0,0,0.79,0.11
364,,Casper Staring,0,0.11,0,0,1.21,0.21
365,,Mees Kreekels,0,0.23,0,0,1.09,0.09
366,,Gabriel Misehouy,0,0,0,0,0.89,0.22
367,,Mees Rijks,0,0.09,0,0,1.09,0.12
368,,Koen Oostenbrink,0,0,0,0,0.68,0.16
369,,Joeri Schroyen,0,0,0,0,0.06,0
370,,Ilias Boumassaoudi,0,0,0,0,0.5,0
371,,Ruben Ligeon,0,0,0,0,1.25,0
372,,Faiz Mattoir,0,0,0,0,1,0
373,,Joep van der Sluijs,0,0.07,0,0,0.93,0.27
374,,Håkon Evjen,0,0,0,0,0,1
375,,Stan Wevers,0,0,0,0,0,0
376,,Jorn Berkhout,0,0,0,0,1,0
377,,Anthony Smits,0,0,0,0,1,0
378,,Sven Roos,0,0,0,0,0,0
379,,Fatihi Zakaria,0,0,0,0,0,0
380,,Norbert Alblas,2.67,0.33,0,0,1,0.33
381,,Jesper Uneken,0,0,0,0,0,0
382,,Nicolas Abdat,0,0,0,0,0.4,0
383,,Rody de Boer,2.5,0.5,0.17,0,1.17,0.33
384,,Charlie Setford,3.33,0.11,0,0,1.67,0.22
385,,Vasilios Pavlidis,0,0.1,0,0,0.6,0
386,,Niek Vossebelt,0,0,0,0,1.03,0.09
387,,Faris Hammouti,0,0.13,0,0,1.47,0.5
388,,Tristan Gooijer,0,0.04,0,0,1.46,0.08
389,,Guillem Rodríguez,0,0.18,0,0,0.77,0.09
390,,Tim Receveur,0,0.14,0,0,1.1,0.14
391,,Joel Valencia,0,0.11,0,0,0.61,0
392,,Yahya Boussakou,0,0,0,0,0.75,0.04
393,,Rik Mulders,0,0.15,0,0,1.41,0.29
394,,Mika Godts,0,0.09,0,0,1.36,0.27
395,,Gervane Kastaneer,0,0,0,0,0.39,0
396,,Sami Ouaissa,0,0,0,0,1,0.14
397,,Gabriel Culhaci,0,0.23,0,0,0.82,0.18
398,,Rowan Besselink,0,0.05,0,0,1.29,0.1
399,,Navajo Bakboord,0,0.15,0,0,0.65,0.05
400,,Başar Önal,0,0.08,0,0,1,0.08
401,,Kyvon Leidsman,0,0,0,0,0.77,0.15
402,,Daniël Beukers,0,0,0,0,1,0.14
403,,Jordy Wehrmann,0,0.05,0,0,0.8,0.05
404,,Joshua Smits,1.45,0.27,0,0,1,0.09
405,,ArJany Martha,0,0,0,0,1,0.1
406,,Carl Johansson,0,0,0,0,0.67,0.07
407,,Tim Zeegers,0,0,0,0,1.19,0.1
408,,Lars Schenk,0,0.16,0,0,1.26,0.16
409,,Dailon Rocha Livramento,0,0,0,0,0.36,0.11
410,,Misha Engel,0,0.06,0,0,1.03,0.25
411,,Jordy van der Winden,0,0.11,0,0,1.44,0
412,,Lamine Diaby-Fadiga,0,0,0,0,0.46,0.13
413,,Mateo Leš,0,0.06,0,0,0.53,0.06
414,,Nigel Bertrams,2.26,0.21,0.08,0.03,1.13,0.29
415,,Evangelos Patoulidis,0,0.04,0,0,0.88,0.12
416,,Kees Smit,0,0,0,0,0.75,0.25
417,,Sten Kremers,2.5,0,0.25,0,1.25,0.5
418,,Quinten Van den Heerik,0,0,0,0,0.13,0
419,,Rafik el Arguioui,0,0,0,0,0.88,0
420,,Delano Ladan,0,0.07,0,0,0.67,0.2
421,,Teun Bijleveld,0,0,0,0,1.07,0.11
422,,Fedde Leysen,0,0.03,0,0,1.34,0.19
423,,Matteo Dams,0,0,0,0,0.17,0.17
424,,Toshio Lake,0,0.04,0,0,0.74,0.22
425,,Pieter Bogaers,0,0.14,0,0,0.82,0.27
426,,Bradly Van Hoeven,0,0,0,0,1.22,0.11
427,,Mart Remans,0,0.03,0,0,0.86,0.14
428,,Chardi Landu,0,0,0,0,0.42,0.08
429,,Dante Sealy,0,0,0,0,0.85,0.11
430,,Jesse van de Haar,0,0,0,0,1.17,0
431,,Javier Vet,0,0.1,0,0,0.79,0.07
432,,Lucas Vankerkhoven,0,0.21,0,0,1,0.14
433,,Thomas Marijnissen,0,0,0,0,0.62,0
434,,Mihkel Ainsalu,0,0,0,0,0.83,0.25
435,,Danny Post,0,0,0,0,0.11,0.11
436,,Rico Zeegers,0,0.1,0,0,0.86,0.14
437,,Antonio Satriano,0,0,0,0,0,0
438,,Elso Brito,0,0.11,0,0,1.39,0.11
439,,Enzo Geerts,0,0,0,0,0.56,0.11
440,,Abdenego Nankishi,0,0,0,0,0.27,0.09
441,,Benjamin Reemst,0,0.06,0,0,0.65,0.09
442,,Silvinho Esajas,0,0.08,0,0,0.38,0
443,,Anis Yadir,0,0,0,0,0.2,0
444,,D'Leanu Arts,0,0,0,0,0.92,0
445,,Kasper Lunding,0,0,0,0,0.2,0
446,,Thomas Beekman,0,0,0,0,0.67,0
447,,Asier Cordoba Querejeta,0,0,0,0,0.54,0
448,,Eros Maddy,0,0.03,0,0,0.83,0.13
449,,Roland Baas,0,0,0,0,0.2,0.2
450,,Jaymillio Pinas,0,0,0,0,0.55,0.14
451,,Finn Stam,0,0,0,0,1.17,0.22
452,,Jayden Addai,0,0,0,0,0.44,0.06
453,,Sem Dirks,0,0.07,0,0,0.79,0.14
454,,Leroy Labylle,0,0.14,0,0,1.25,0.18
455,,Gaetan Bosiers,0,0,0,0,0.82,0.12
456,,Trevor David,0,0.1,0,0,1.25,0.35
457,,Daijiro Chirino,0,0.03,0,0,0.5,0.03
458,,Albert Lottin,0,0,0,0,1.11,0
459,,Jayen Gerold,0,0,0,0,0.33,0
460,,Adam Kaied,0,0,0,0,0.67,0
461,,Alessio Miceli,0,0.11,0,0,0.68,0
462,,Steven van der Heijden,0,0.11,0,0,1.6,0.43
463,,Elie Raterink,0,0,0,0,0.3,0
464,,Yassine Azzagari,0,0,0,0,0.47,0
465,,Milan Hilderink,0,0.04,0,0,0.76,0.12
466,,Diyae Jermoumi,0,0,0,0,0.91,0.18
467,,Joey Sleegers,0,0.13,0,0,0.67,0.07
468,,Arthur Zagre,0,0,0,0,0.75,0
469,,Jeremiah Esajas,0,0,0,0,0.4,0
470,,Calvin Raatsie,2.42,0.08,0.17,0,1.67,0.08
