#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
357,,Ro-Zangelo Daal,0.5,0,0,0.25,0,0.25
358,,Jelle Goselink,0.68,0.2,0,0.36,0,0.6
359,,Hicham Acheffay,0.29,0.21,0,0.21,0,0
360,,Mitchell van Rooijen,0.59,0.41,0,0.5,0,0.34
361,,Lynden Edhart,1.13,0.2,0,0.03,0,0.3
362,,Jop van den Avert,1.6,1.29,0,2.74,0,0.71
363,,Danzell Gravenberch,0.16,0.05,0,0.05,0,0.16
364,,Casper Staring,2.21,1,0,1.26,0,1.37
365,,Mees Kreekels,1.5,1.05,0,2.95,0.05,0.68
366,,Gabriel Misehouy,0.26,0.07,0,0.11,0,0.19
367,,Mees Rijks,0.79,0.12,0,0.15,0,0.35
368,,Koen Oostenbrink,0.89,1.21,0,0.79,0,0.74
369,,Joeri Schroyen,0,0.11,0,0.11,0,0.11
370,,Ilias Boumassaoudi,0.5,0.5,0,0,0,1.5
371,,Ruben Ligeon,1.5,0.75,0,0,0,0.75
372,,Faiz Mattoir,0.6,0,0,0,0,0.2
373,,Joep van der Sluijs,1.67,0.53,0,0.2,0,0.93
374,,Håkon Evjen,2,0,0,0,0,0
375,,Stan Wevers,0,2,0,0,0,0
376,,Jorn Berkhout,2,0,0,1,0,0
377,,Anthony Smits,0,1,0,0,0,0
378,,Sven Roos,0,0,0,1,0,0
379,,Fatihi Zakaria,0.5,0,0,0.5,0,0
380,,Norbert Alblas,0,0,0,0.33,0,0
381,,Jesper Uneken,0,0,0,0.25,0,0
382,,Nicolas Abdat,1.6,0.2,0,0.2,0,0
383,,Rody de Boer,0,0,0,0.5,0.33,0
384,,Charlie Setford,0.11,0,0,0.56,0,0.22
385,,Vasilios Pavlidis,0.8,0.8,0,1.2,0,0.5
386,,Niek Vossebelt,1.18,0.44,0,0.91,0,0.53
387,,Faris Hammouti,1.97,0.88,0.03,0.88,0,0.88
388,,Tristan Gooijer,0.92,0.88,0,1.58,0,0.33
389,,Guillem Rodríguez,1.95,0.91,0,1.27,0,0.82
390,,Tim Receveur,2,1.1,0,1.1,0,1.14
391,,Joel Valencia,1.22,0.61,0,0.28,0,0.83
392,,Yahya Boussakou,0.63,0.58,0,0.29,0,0.29
393,,Rik Mulders,2.59,1.79,0.03,2,0,1.32
394,,Mika Godts,0.91,0.27,0.09,0.45,0,1
395,,Gervane Kastaneer,0.57,0.17,0,0.43,0,0.13
396,,Sami Ouaissa,0.71,0.14,0,0.19,0,0.52
397,,Gabriel Culhaci,1.41,0.95,0,1.14,0,0.41
398,,Rowan Besselink,1.43,1.81,0,2.1,0,0.62
399,,Navajo Bakboord,1.9,0.95,0,1.25,0,0.7
400,,Başar Önal,1.08,0.35,0,0.27,0,0.7
401,,Kyvon Leidsman,0.15,0.08,0,0.19,0,0.12
402,,Daniël Beukers,2.29,1.43,0,1.29,0,0.57
403,,Jordy Wehrmann,1.4,0.7,0,0.7,0,0.9
404,,Joshua Smits,0,0,0,0.36,0,0
405,,ArJany Martha,0.9,0.27,0,0.3,0,0.73
406,,Carl Johansson,0.85,0.33,0,0.11,0,0.44
407,,Tim Zeegers,2.05,1.62,0,1.71,0.05,0.95
408,,Lars Schenk,2.42,1.68,0,1.79,0,0.47
409,,Dailon Rocha Livramento,0.18,0,0,0.07,0,0.18
410,,Misha Engel,1.16,1,0,2.81,0,0.44
411,,Jordy van der Winden,2.22,1.33,0,2.56,0,1.78
412,,Lamine Diaby-Fadiga,0.42,0.08,0,0.33,0,0.04
413,,Mateo Leš,1,0.59,0,0.29,0,0.12
414,,Nigel Bertrams,0.03,0.03,0,0.5,0,0.03
415,,Evangelos Patoulidis,1.42,0.15,0,0.12,0,0.42
416,,Kees Smit,1,0.5,0,0.75,0,0.25
417,,Sten Kremers,0,0,0,1.5,0,0
418,,Quinten Van den Heerik,0.25,0.13,0,0,0,0.25
419,,Rafik el Arguioui,0.88,0.63,0,0.25,0,0.38
420,,Delano Ladan,0.67,0.07,0,0.87,0,0.2
421,,Teun Bijleveld,1.33,0.52,0,0.85,0,0.56
422,,Fedde Leysen,1.63,0.88,0,2.84,0.06,0.72
423,,Matteo Dams,0.92,0.58,0,0.67,0,0.17
424,,Toshio Lake,0.17,0.22,0,0.22,0,0.17
425,,Pieter Bogaers,1.36,1.14,0,2.14,0,0.41
426,,Bradly Van Hoeven,1.07,0.59,0,0.26,0,1.15
427,,Mart Remans,0.86,0.17,0,0.14,0,0.52
428,,Chardi Landu,0.42,0.08,0,0.17,0,0
429,,Dante Sealy,0.67,0.3,0,0.19,0,0.19
430,,Jesse van de Haar,0.5,0,0,0.17,0,0.5
431,,Javier Vet,0.97,1.14,0,2,0,0.45
432,,Lucas Vankerkhoven,1.57,1.29,0,0.64,0,1.14
433,,Thomas Marijnissen,0.38,0.08,0,0.15,0,0.15
434,,Mihkel Ainsalu,1.25,0.42,0,0.75,0,0.25
435,,Danny Post,1.11,0.44,0,1.44,0,0.22
