#,Team,Name,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls
423,,Matteo Dams,0.08,0,33.33,72.22,0.08,0.17
424,,Toshio Lake,0.17,0,35.29,33.64,0.65,0.7
425,,Pieter Bogaers,0.14,0,64.41,55.78,0.36,1.05
426,,Bradly Van Hoeven,0,0,37.93,45.75,1.48,0.11
427,,Mart Remans,0.17,0,28.57,34.64,0.59,1.07
428,,Chardi Landu,0.08,0,20,38.78,0.75,0.58
429,,Dante Sealy,0.11,0,48,46,0.74,1.07
430,,Jesse van de Haar,0,0,37.5,52.38,0.33,0
431,,Javier Vet,0.1,0.03,58.9,55.42,0.45,0.69
432,,Lucas Vankerkhoven,0.14,0,34.62,42.11,0.36,0.93
433,,Thomas Marijnissen,0.08,0,63.64,31.48,0.08,0.69
434,,Mihkel Ainsalu,0,0,36.84,50.91,0.42,0.42
435,,Danny Post,0.11,0,85.71,60,0.22,0.44
436,,Rico Zeegers,0.14,0,41.94,52.08,0.33,0.81
437,,Antonio Satriano,0.33,0,37.5,22.73,0.17,1.17
438,,Elso Brito,0.11,0,46.15,47.57,0.46,1.29
439,,Enzo Geerts,0,0,60,65.52,0.56,0.44
440,,Abdenego Nankishi,0.18,0,33.33,44.44,0.45,0.55
441,,Benjamin Reemst,0.06,0,32.26,49.07,0.76,0.56
442,,Silvinho Esajas,0.08,0,63.64,54.08,0.54,0.75
443,,Anis Yadir,0,0,0,42.86,0.2,0.2
444,,D'Leanu Arts,0.08,0,60,56.14,0.08,0.33
445,,Kasper Lunding,0,0,0,66.67,0,0
446,,Thomas Beekman,0,0,33.33,50,0.25,0.17
447,,Asier Cordoba Querejeta,0,0,36.36,41.27,0.46,0.31
448,,Eros Maddy,0.3,0,17.24,44.69,1.5,1.03
449,,Roland Baas,0,0,100,53.85,0.4,0.6
450,,Jaymillio Pinas,0.07,0,28.57,45,0.93,0.24
451,,Finn Stam,0.22,0,57.38,54.04,0.74,0.65
452,,Jayden Addai,0,0,22.22,41.46,1.06,0.63
453,,Sem Dirks,0.07,0,38.71,43.08,0.5,0.71
454,,Leroy Labylle,0.07,0,39.66,49.17,0.36,0.43
455,,Gaetan Bosiers,0.12,0,43.75,46.05,0.82,0.82
456,,Trevor David,0.15,0,42.42,45.6,0.5,0.85
457,,Daijiro Chirino,0.07,0,52.78,46.32,0.37,0.5
458,,Albert Lottin,0.22,0.11,58.33,45.38,2.33,1.33
459,,Jayen Gerold,0.33,0,0,60,0.33,0
460,,Adam Kaied,0,0,50,50,1,0.33
461,,Alessio Miceli,0.11,0,37.5,42.37,0.16,1
462,,Steven van der Heijden,0.14,0.03,53.57,49.08,0.54,1.74
463,,Elie Raterink,0.2,0,39.29,40.91,0.2,0.3
464,,Yassine Azzagari,0.13,0,40,52.38,0,0.4
465,,Milan Hilderink,0.08,0,68,65.17,0.16,0.44
466,,Diyae Jermoumi,0.09,0,27.27,59.52,0.41,0.27
467,,Joey Sleegers,0.13,0,47.62,41.57,0.87,1
468,,Arthur Zagre,0.25,0,75,40,0.5,1.25
469,,Jeremiah Esajas,0.2,0,71.43,61.54,0,0.4
470,,Calvin Raatsie,0,0,100,100,0.08,0
471,,Mohamed Mallahi,0.11,0,41.67,41.58,0.44,0.67
472,,Jesse Schuurman,0.17,0,65.45,57.46,0.54,0.67
473,,Victor Wernersson,0.2,0,42.86,44.44,0.1,0.6
474,,Ilias Alhaft,0,0,37.5,39.69,0.81,0.33
475,,Boubakar Camara,0.19,0,14.29,45.93,1,1
476,,Joep Kluskens,0.13,0,52.94,43.4,0.19,0.75
477,,Olivier van Eldik,0,0,27.27,43,0.26,0.37
478,,Dave Kwakman,0.19,0,38.46,52.83,0.88,0.38
479,,Joshua Mukeh,0.33,0,33.33,51.19,0.67,1.6
480,,Rajiv Van La Parra,0,0,100,40,0.38,0.38
481,,Pepijn Doesburg,0.04,0,57.14,47.46,0.35,0.65
482,,Tomas Kalinauskas,0.12,0,15.38,37.8,1.06,0.82
483,,Kaj de Rooij,0.06,0.06,42.31,46.34,2.17,0.78
484,,Mauro Savastano,0,0,50,53.66,0.15,0.27
485,,Fodé Fofana,0.11,0,80,38.46,0.22,0.33
486,,Charles-Jesaja Herrmann,0.04,0,36,42.47,0.24,0.28
487,,Vieri Kotzebue,0.11,0,11.11,32.65,0.56,0.89
488,,Yael Liesdek,0,0,45.45,60.98,0.69,0.15
489,,Lennerd Daneels,0.07,0,38.1,36.36,0.53,0.5
490,,Jamil Takidine,0,0,57.14,40.54,0.14,0.86
491,,Renzo Tytens,0.25,0,37.5,50,0.75,1
492,,Stan Maas,0,0,58.82,56.32,0.17,0.33
493,,Elijah Dijkstra,1,0,0,66.67,0,1
494,,Olaf Kok,0,0,0,0,0,0
495,,Timo Regouin,0,0,0,0,0,0
496,,Rhino Goutier,0,0,50,50,1,0
497,,Rafael Struick,0,0,0,100,0.5,0
498,,Alvaro Henry,0,0,0,33.33,0,1
499,,Max van Hees,0,0,0,0,0,0
500,,Levi Schoppema,0,0,0,37.5,0.17,0.33
501,,Jay Kruiver,0.08,0,52,42.62,0.36,0.56
502,,Nick de Groot,0.05,0,50,67.11,1.05,0.25
503,,Arthur Allemeersch,0.06,0,49.06,50,0.71,0.82
504,,Nabil El Basri,0,0,75,58.82,0.11,0.11
505,,Sam Bisselink,0,0,33.33,40.91,0.25,0.25
506,,Julliani Eersteling,0.14,0,41.38,43.6,0.95,1.52
507,,Dion Versluis,0.08,0,38.46,37.04,0.23,0.31
508,,Koen Blommestijn,0.31,0,31.03,38.21,0.62,1.08
509,,Mayckel Lahdo,0,0,0,42,0.33,0.5
510,,Yuya Ikeshita,0.16,0.03,46.43,43.62,0.94,1.22
511,,Marcus Scholten,0,0,14.29,42.31,0.12,0.18
512,,Gio-Renys Felicia,0.17,0,25,47,1.22,0.67
513,,August Priske,0,0,41.67,37.5,0.48,0.38
514,,Fabio Di Michele Sanchez,0.15,0,31.82,42.53,0.69,0.54
515,,Jorn van Hedel,0.14,0,38.1,56.96,0.32,0.32
516,,Youness Mokhtar,0,0,0,35.9,1,0
517,,Jafar Arias,0,0,51.16,41.74,0.33,0.67
518,,Niek Schiks,0,0,100,100,0.13,0
519,,Ricuenio Kewal,0,0,37.5,36.57,0.58,1.05
520,,Melih Ibrahimoglu,0,0,0,60,0,0
521,,Heritier Deyonge,0,0,0,0,0,0
522,,Nazjir Held,0,0,50,63.64,0,0.33
523,,Fabio Sposito,0,0,33.33,50,0.67,0.33
524,,Julian Brandes,0,0,33.33,42.86,0,0
525,,Jozhua Vertrouwd,0.21,0,40,51.85,0.71,0.71
526,,Tobias Augustinus Jensen,0,0,50,35,0,0.46
527,,Jerailly Wielzen,0.31,0,38.46,46.43,0.46,1
528,,Tijmen Wildeboer,0,0,30,33.33,0.6,0.6
529,,Ernest Poku,0.13,0,25,37.18,0.33,0.53
530,,Fredrik Oppegård,0,0,60,51.11,0.57,0.43
531,,Thomas van Bommel,0.12,0,50,53.57,0.47,0.41
532,,Sergio Tremour,0.22,0,0,30.56,0.33,0.89
533,,Nick Köster,0,0,0,30,0.29,0.21
534,,Dean van der Sluys,0.1,0,38.24,45.52,0.23,0.9
535,,Damienus Reverson,0.14,0,12.5,35.43,0.86,0.57
536,,Mohammed Akharaz,0,0,0,42.86,0.5,0
537,,DJ Buffonge,0.25,0,50,50,1,0.25
538,,Joey de Bie,0.25,0,100,60,0.5,0.25
539,,Özcan Yasar,0.04,0,26.32,30.34,0.15,0.31
540,,Niciano Omzigtig,0.13,0,33.33,35.71,0.13,0.38
541,,Sonny Stevens,0.14,0,100,100,0.07,0
542,,Joshua Pynadath,0,0,0,20,0.17,0.67
543,,Sebastiaan van Bakel,0.04,0,26.32,39.08,0.22,0.33
544,,Richonell Margaret,0.19,0,29.17,42.27,1.57,0.9
545,,Rayan El Azrak,0.17,0,20,41.82,0.5,0.42
546,,Ayouba Kosiah,0,0,40,33.33,0.17,0.67
547,,Moreno Rutten,0.3,0,33.33,52,0.3,0.6
548,,Wessel Kooy,0,0,64.29,52.38,0.44,0.78
549,,Anthony Fontana,0.1,0,33.33,32.43,0.3,0.5
550,,Malhory Noc,0,0,38.1,44.54,1.33,0.47
551,,Maarten Pouwels,0.14,0,57.14,37.78,0.14,0.71
552,,Hamza Bouihrouchane,0.23,0,36.36,45.16,0.31,0.38
553,,Justin Ogenia,0.1,0.05,39.13,42.53,0.15,0.55
554,,Aurelio Oehlers,0.06,0,12.5,36.92,0.47,0.41
555,,Milan Corryn,0.11,0,75,41.67,0.33,0.44
556,,Dino Halilović,0.14,0,44,42.65,0.57,0.86
557,,Wassim Essanoussi,0.06,0,30,33.65,0.39,0.72
558,,Ezra van der Heiden,0,0,0,27.27,0,0.2
559,,Wesley Spieringhs,0,0,100,75,0.11,0
560,,Kilian Nikiema,0,0,0,0,0,0
561,,Rida Chahid,0,0,0,0,0,0
562,,Danny Bakker,0,0,0,100,0,0
563,,Jamal Gonzaga,0,0,0,0,0,1
564,,Ilias Splinter,0,0,0,0,0,0
565,,Jeffry Puriel,0,0,0,0,0,0
566,,Daniel van Vianen,0,0,0,50,1,0
567,,Nick Broekhuizen,0,0,100,33.33,0,1
568,,Nelson Egah,0,0,0,33.33,1,1
569,,Oussama Alou,0,0,0,50,1,0.5
570,,Roy Steur,0,0,100,100,0.5,0
571,,Jimmy Vijgen,0.5,0,0,50,0,0
572,,Cas Dijkstra,0,0,0,33.33,0.5,0
573,,Niels van Wetten,0,0,0,50,0,0.5
574,,Job Kalisvaart,0.5,0,28.57,48.48,1,1
575,,Saul Penders,0,0,0,0,0,0
576,,Ryan Yang Leijten,0.03,0,42.5,41.07,0.5,0.43
577,,Luc Marijnissen,0,0,43.75,47.83,0.14,0.29
578,,Yahcuroo Roemer,0.25,0,21.43,29.41,0.17,0.5
579,,Abdallah Aberkane,0.19,0,38.46,45.79,0.69,0.94
580,,Elias Sierra,0,0,33.33,31.25,0.12,0.18
581,,Ali Barak,0,0,0,38.46,0.67,0.67
582,,Dylan Dassy,0.4,0,55.56,41.18,0,1
583,,Ilyas Bougafer,0,0,0,20,0.33,0.33
584,,Emir Terzi,0,0,22.22,47.37,0.43,0.07
585,,Achraf Madi,0,0,0,33.33,0,0
586,,Jesse Reinders,0,0,0,0,0,0
587,,Achraf Boumenjal,0.14,0.07,66.67,55,0.5,1.07
588,,Dalton Enokpa,0,0,60,31.82,0,0
589,,Layee Kromah,0,0,20,30.43,0.67,0
590,,Jonas Clein,0,0,50,50,0,0
591,,Jorginho Soares,0.13,0,50,36,0,0.2
592,,Dirk Carlson,0,0,70,68.42,0.25,0.5
593,,Tim van den Heuvel,0,0,0,27.78,0.88,0.88
594,,Stanis Idumbo Muzambo,0.08,0,0,40.63,0.33,0.17
595,,Cain Seedorf,0.08,0,33.33,38.65,0.79,0.58
596,,Tijn Smolenaars,0,0,100,100,1,0
597,,Jochem Scheij,0,0,0,0,0,0
598,,Mikel Nuhaj,0,0,0,0,0,0
599,,Brend Leeflang,0,0,0,37.5,0,0.67
600,,Jimmy Kaparos,0,0,50,37.5,0,0.4
601,,Devon Koswal,0.25,0,0,41.67,0.25,0.25
602,,Richie Musaba,0,0,66.67,33.33,0.6,1.4
603,,Dennis Gyamfi,0.33,0,60,53.59,1.73,1.4
604,,Sefik Abali,0.5,0,60,50,1,2
605,,Jasper Hartog,0,0,0,0,0,0
606,,Joran Hardeman,0,0,100,100,0,0
607,,David Kalokoh,0,0,0,0,0,0
608,,Sheddy Barglan,0,0,40,28.57,0,0
609,,Dean Guezen,0,0,0,0,0,0
610,,Tom Kerssens,0,0,40,40,0,0
611,,Wilmer Olofsson,0,0,50,37.5,0,2
612,,Luca Everink,0,0,25,42.86,0.25,0
613,,Pepijn van de Merbel,0,0,0,0,0,0
614,,Enoch Mastoras,0,0,0,0,0,0
615,,Chiel Olde Keizer,0,0,100,37.5,0,1
616,,Neal Viereck,0,0.5,0,0,0,1
617,,Konrad Sikking,0,0,100,66.67,0,0
618,,Jens Jacobs,0,0.5,50,50,0.5,1
619,,Arthur Piedfort,0,0,100,100,0,0
620,,Julian Oerip,0,0,0,0,0,0
621,,Stan Henderikx,0,0,0,33.33,0,0
622,,Lorenzo Noviello,0,0,0,0,0,0
623,,Maas Willemsen,0,0,100,100,0,0
624,,Diego van Oorschot,0,0,0,0,0,0
