#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
395,,Ramazan Civelek,0.86,0.24,0,0.34,0,0.72
396,,Mert Çetin,0.7,0.3,0,3.3,0,0.4
397,,Henry Onyekuru,0.54,0.54,0,0,0,0.14
398,,Emrecan Uzunhan,1.27,0.6,0,2.4,0,0.6
399,,Adel Bettaieb,0.14,0.05,0,0.29,0,0.19
400,,Davide Biraschi,1.59,1.24,0.07,2.38,0,0.48
401,,Britt Assombalonga,0.08,0,0,0.5,0,0.08
402,,Valmir Veliu,1.25,0.19,0,0.13,0,0.75
403,,Cebrail Karayel,0.5,0.31,0,0.25,0,0.19
404,,Sadik Bas,0.6,0,0,0.2,0,0.2
405,,Arnaud Lusamba,1.36,0.57,0.04,0.54,0,0.68
406,,Yasin Özcan,1.53,1.95,0,1.63,0,0.68
407,,Berke Özer,0,0,0,0.6,0,0
408,,Umut Meraş,0.6,1.07,0,0.87,0,0.33
409,,Rayane Aabid,0.95,0.29,0,0.19,0.05,0.29
410,,Kevin Varga,0.91,0.36,0,0.18,0,0.73
411,,Tuncer Duhan Aksu,1.54,1.71,0.04,1.64,0,0.64
412,,Doğucan Haspolat,0.74,0.32,0,0.89,0,0.79
413,,Joher Khadim Rassoul,1.31,1.38,0.08,2.46,0,0.46
414,,Kerem Atakan Kesgin,0.88,0.38,0,0,0,1.13
415,,Sinan Gümüş,0.79,0.21,0,0.14,0,0.36
416,,Dylan Saint-Louis,0.38,0,0,0.25,0,0.25
417,,Ufuk Akyol,1.38,0.46,0,0.85,0,1.27
418,,Anthony Uzodimma,1.13,0.31,0,1.5,0,0.31
419,,Alassane Ndao,0.7,0.35,0,0.09,0,0.43
420,,Ahmet Engin,0.15,0.11,0,0.3,0,0.04
421,,Yusuf Yazıcı,0.23,0,0,0.23,0,0.54
422,,Berat Ayberk Özdemir,0,0,0,0,0,0
423,,Ahmet Gülay,0,0,0,0,0,0
424,,Erkan Eyibil,0,0,0,0,0,0
425,,Hamza Jaganjac,1,0,0,0,0,0
426,,Arda Unyay,0,0,0,0,0,0
