#,Team,Name,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls
411,,Tuncer Duhan Aksu,0.21,0,56.82,54.04,0.39,0.68
412,,Doğucan Haspolat,0.11,0,38.89,38.27,0.32,0.79
413,,Joher Khadim Rassoul,0.08,0,57.14,56.41,0.38,0.54
414,,Kerem Atakan Kesgin,0,0,0,46.67,0.5,0.38
415,,Sinan Gümüş,0.07,0,7.69,45.45,0.71,0.5
416,,Dylan Saint-Louis,0,0,0,33.33,0.63,0.63
417,,Ufuk Akyol,0.04,0,40,44.05,0.42,0.69
418,,Anthony Uzodimma,0.06,0,27.27,51.28,0.75,0.5
419,,Alassane Ndao,0,0,16.67,37.5,0.48,0.52
420,,Ahmet Engin,0.07,0,30,41.54,0.37,0.37
421,,Yusuf Yazıcı,0.15,0.08,40,30.3,0.38,0.85
422,,Berat Ayberk Özdemir,0,0,0,0,0,0
423,,Ahmet Gülay,0,0,0,0,0,0
424,,Erkan Eyibil,0,0,0,40,1,1
425,,Hamza Jaganjac,0,0,0,100,0,0
426,,Arda Unyay,0,0,0,0,0,0
427,,Efecan Mizrakci,0,0,0,0,0,0
428,,Samuel Nongoh,0,0,0,42.86,1,0.5
429,,Ayberk Kaygisiz,0.5,0,100,62.5,0,0.5
430,,Edgar Ié,0.33,0,28.57,43.75,0.67,0.67
431,,Ali Kaan Güneren,0,0,0,50,0,0
432,,Serkan Asan,0.25,0,83.33,70,0,0.5
433,,Luka Stankovski,0.2,0,66.67,57.14,0.2,0.2
434,,Talha Sariarslan,0,0,40,40,0,0.17
435,,Patrick Ebert,0.29,0,100,70.59,0.14,0.29
436,,Simon Falette,0.25,0.13,60,61.9,0.63,0.63
437,,Halil Ibrahim Pehlivan,0.2,0,46.15,52.94,0.2,0.7
438,,Sherel Floranus,0.08,0,16.67,43.75,0.17,0.75
439,,Ramón Arias,0.35,0,50,49.38,0.52,1.1
440,,Djaniny,0,0,56.52,42.11,0.41,0.35
441,,Kader Keïta,0.13,0,39.13,40.22,0.67,1.27
442,,Hasan Ali Kaldırım,0,0,46.15,46.75,0.5,0.79
443,,Daniel Graovac,0.07,0,57.14,57.5,0.21,0.43
444,,Tomáš Pekhart,0,0,42.86,36.92,0.58,1.42
445,,Fabiano Silva,0.22,0,55.56,48.1,0.89,1.67
446,,Firatcan Üzüm,0.1,0,44.44,57.14,1.1,0.5
447,,Kerem Şen,0,0,100,39.13,0.71,0.29
448,,Samed Onur,0,0,25,57.14,0.83,0
449,,Tunay Torun,0,0,50,50,0.11,0.11
450,,Mustafa Pektemek,0.08,0,76.47,48.98,0.25,0.5
451,,Ömürcan Artan,0.4,0,30,42.42,0.2,1.2
452,,Yusuf Demir,0,0,20,27.27,0,0
453,,Otabek Shukurov,0.32,0.04,44,42.64,0.75,1.71
454,,Ersin Destanoğlu,0,0,100,100,0.22,0
455,,Jordy Caicedo,0,0,45.65,36.89,0.57,1.07
456,,Anwan Lawrence,0.21,0,62.5,55.84,0.58,1.05
457,,Mesut Özil,0,0,0,44.44,0.25,0.25
458,,Bevic Moussiti Oko,0,0,33.33,44.44,0.38,0
459,,Adi Mehremić,0,0.07,61.76,55.56,0.53,0.67
460,,Oğulcan Ülgün,0.39,0.06,41.18,41.46,1,1.22
461,,Rahmetullah Berisbek,0.06,0,36.36,46.34,0.11,0.22
462,,Bright Osayi-Samuel,0.26,0,62.5,51.02,1.13,0.78
463,,Oğulcan Çağlayan,0,0,50,44.44,0.38,0.25
464,,Konrad Michalak,0.08,0,27.27,47.71,1.31,0.62
465,,Oğuzhan Berber,0.06,0,41.94,52.53,0.44,0.17
466,,Serginho,0.17,0.03,15,43.42,1.31,1.21
467,,Matěj Hanousek,0.1,0,56.67,51.18,0.35,0.52
468,,Valentin Gheorghe,0.17,0,46.15,51,0.71,0.58
469,,Amilton da Silva,0.14,0,100,52.94,0.43,0.29
470,,Yusuf Erdoğan,0.11,0,50,34.21,0.56,0.89
471,,Oğuz Ceylan,0.25,0,54.55,47.47,0.5,1.17
472,,Mert Kurt,0,0,0,9.09,0,0.57
473,,Houssameddine Ghacha,0.16,0,25,39.13,0.92,0.72
474,,Erhan Erentürk,0,0,0,100,0.2,0
475,,Abdurrahim Dursun,0,0,44.44,43.59,0.25,0.88
476,,Uche Ikpeazu,0.2,0.07,36.84,31.94,0.53,1.13
477,,Shaocong Wu,0,0,40,35.71,0,1
478,,Muhammed Mert,0,0,0,45.45,1,1
479,,Kahraman Demirtaş,0.14,0,33.33,52,0.86,0.71
480,,Jens Stryger Larsen,0.03,0.03,55.36,47.34,0.38,0.72
481,,Burak Kapacak,0.15,0,20,32.08,0.15,0.77
482,,Karol Angielski,0,0,31.03,48.33,0.93,0.13
483,,Aldin Čajić,0,0,50,50,0,0.25
484,,Sindrit Guri,0,0,44.83,47.17,0.5,0.08
485,,Serdar Dursun,0.06,0,33.33,37.93,0.61,0.56
486,,Gboly Ariyibi,0,0,28.57,47.06,0.6,0.8
487,,Onur Atasayar,0.11,0.05,54.55,49.6,0.42,0.53
488,,Amar Rahmanović,0,0,50,55.56,0.8,0.2
489,,Metehan Mimaroğlu,0,0,50,34.78,0.2,0.2
490,,Cemali Sertel,0.11,0,50,52.04,0.44,0.72
491,,Fatih Yiğit Şanlitürk,0.17,0,0,37.5,0,1.17
492,,Colin Kazim-Richards,0.06,0,62.5,43.1,0.18,0.59
493,,Alexandru Cicâldău,0,0,0,50,1,0
494,,Enzo Crivelli,1,0,100,33.33,0,1
495,,Torgeir Børven,0,0,0,0,0,0
496,,Raymond Owusu,0,0,20,30,1,2
497,,Mohammed Kamara,1,0,0,0,0,2
498,,Salih Kavrazlı,0,0,100,40,0,1
499,,Poyraz Efe Yildirim,0,0,0,0,0,0
500,,Yasir Subaşı,0,0,0,25,1,0
501,,Selim Dilli,0,0,0,0,0,0
502,,Recep Yemişçi,0,0,0,100,0,0
503,,Yusuf Saitoğlu,0,0,100,66.67,2,0
504,,Ibrahim Yilmaz Cicek,0,0,0,0,0,0
505,,Okan Kocuk,0,0,0,0,0,0
506,,Nika Gagnidze,0.5,0,0,25,0,1.5
507,,Vefa Temel,0,0,0,40,0,0.5
508,,Batuhan Arici,0,0,0,63.64,0,0
509,,Jeremy Dudziak,0,0,0,55.56,1,1
510,,Berkay Aydogmus,0,0,100,43.75,0.33,1.33
511,,Semih Kilicsoy,0.25,0,50,8.33,0,1
512,,Pêpê,0.33,0,0,27.27,0,0.83
513,,Ahmed Musa,0.05,0,16.67,39.58,0.35,0.3
514,,Berat Kalkan,0.1,0,66.67,62.16,1.2,0.7
515,,Mahamadou Ba,0.27,0,68.18,42.17,1.13,1.47
516,,Mehmet Ali Buyuksayar,0,0,0,33.33,0.43,0.29
517,,Haris Seferović,0,0,26.32,29.27,0.7,0.7
518,,Fatih Aksoy,0.11,0.04,57.14,54.27,0.59,1.3
519,,Soner Aydoğdu,0.23,0.08,44.44,52.38,0.54,0.54
520,,Yunus Malli,0,0,50,38.46,0.22,0.67
521,,Adnan Ugur,0.09,0.09,33.33,43.33,0.18,0.73
522,,Yaroslav Rakitskyi,0.5,0.25,44.44,40.91,0.5,1
523,,Nicolò Zaniolo,0.1,0.1,25,30.86,1.2,2
524,,Oussama Targhalline,0.17,0,20,36.36,0.67,1
525,,Baran Ali Gezek,0,0,33.33,25,0,0.6
526,,Senghor Faustin,0.2,0,25,25,0,0.4
527,,Berk Yıldız,0,0,25,33.33,0.67,0.67
528,,Mahir Emreli,0.25,0,39.13,34.48,0.25,1.58
529,,Adem Ljajić,0,0,0,16.67,0.11,0.11
530,,Erdem Çetinkaya,0,0,50,57.14,0.5,1
531,,Ali Sühan Demirel,0,0,12.5,37.5,0.38,0.75
532,,Pedro Pereira,0.12,0,42.86,43.79,0.38,1.15
533,,Erol Can Akdag,0,0,33.33,40,0.5,0.5
534,,Doğan Can Davas,0.04,0,26.92,34.18,0.29,0.42
535,,Doğukan Sinik,0.25,0,50,34.95,0.92,1.67
536,,Atiba Hutchinson,0,0,66.67,41.67,0.2,0.8
537,,Mountassir Lahtimi,0,0,0,38.89,0.25,0.38
538,,Alin Toșca,0.13,0,41.67,43.33,0.25,0.63
539,,İsmail Çokçalış,0.17,0,53.85,45.45,0.17,0.5
540,,Turgay Gemicibaşi,0.33,0,25,28.57,0.5,1.5
541,,Federico Macheda,0.09,0,50,38.24,0.55,0.91
542,,Okechukwu Azubuike,0,0,0,0,0,1
543,,Mehmet Albayrak,0,0,0,0,0,1
544,,Beren Kucukbasarik,0,0,0,0,0,0
545,,Mauricio Lemos,0,0,40,33.33,0,0.5
546,,Onurhan Babuscu,0,0,0,33.33,0.5,0
547,,Sinan Osmanoğlu,0.5,0,25,42.86,0.5,1
548,,Yunus Emre Mertoğlu,0,0,0,12.5,0.5,2
549,,Mert Yilmaz,0,0,0,55.56,1,0
550,,Mirza Cihan,0,0,30,38.24,0.1,0.1
551,,Shoya Nakajima,0,0.07,0,43.24,0.8,0.2
552,,Michael Ologo,0.29,0,40,38.46,0.14,0.71
553,,Amar Gerxhaliu,0,0,9.09,27.78,0,0.5
554,,Kagan Bağış,0,0,42.86,36.36,0,0.11
555,,Eden Karzev,0.33,0,100,42.86,0.33,0.67
556,,Tyler Boyd,0,0,0,28.57,1,1
557,,Emir Tintis,0,0,100,66.67,1,0
558,,Emre Nefiz,1,0,0,33.33,1,0
559,,Ferhat Yazgan,0.5,0,50,21.43,0.5,3
560,,Berat Eskin,0,0,0,40,0,0
561,,Yaw Ackah,0.13,0.07,37.5,44.44,0.13,0.47
562,,Jayden Oosterwolde,0,0,33.33,22.22,0,0.33
563,,Emre Bilgin,0,0,100,100,0,0
564,,Batuhan Celik,0,0,0,33.33,0,0.67
565,,Yusuf Karagöz,0.4,0,100,50,0,0
566,,Hamza Akman,0,0,0,33.33,0,0
567,,Anil Demir,0,1,100,50,0,0
568,,Doğukan Kaya,0,0,0,0,0,0
569,,Dogukan Saral,0,0,0,0,0,0
570,,Gunes Guventurk,0,0,0,0,0,0
571,,Cenk Gönen,0,0,0,100,0.2,0
572,,Engin Aksoy,0,0,0,20,0,1
573,,Alp Arda,0,0,100,100,1,0
574,,Kristal Abazaj,0,0.2,0,33.33,0.8,0.8
575,,Bálint Szabó,0,0,0,16.67,1,1
576,,Cagan Kayra Erciyas,0,0,0,0,0,0
577,,Eren Derdiyok,0,0,50,50,0,1
578,,Abdullah Dijlan Aydin,0,0,0,0,0,1
579,,Hasan Yesilyurt,0,1,0,66.67,0,1
580,,Baran Aksaka,0,0,0,0,0,0
581,,Şahverdi Çetin,0,0,0,0,0,0
582,,Muzaffer Cem Kablan,0,0,0,0,0,0
583,,Eslem Öztürk,0,0,0,0,0,0
584,,Oguzhan Yilmaz,0,0,0,0,0,0
585,,Taylan Utku Aydin,0,0,0,0,0,0
586,,Ahmet Kağan Malatyalı,0,0,0,0,0,0
587,,Mert Can,0,0,0,0,0,0
