#,Team,Name
1,,Guilherme Haubert Sityá
2,,Emin Bayram
3,,Sacha Boey
4,,Arthur Masuaku
5,,Kévin Rodrigues
6,,Léo Duarte
7,,Sadık Çiftpınar
8,,Tayyip Talha Sanuç
9,,Ahmet Oğuz
10,,Dimitris Goutas
11,,Ferdi Kadıoğlu
12,,Gustavo Henrique
13,,Samet Akaydin
14,,Alexandru Epureanu
15,,Romain Saïss
16,,Jorge Morel
17,,Deniz Tabak
18,,Abdülkerim Bardakcı
19,,Majid Hosseini
20,,Francisco Calvo
21,,Steven Caulker
22,,Vitor Hugo
23,,Marc Bartra
24,,Semih Güler
25,,Tomislav Glumac
26,,Güray Vural
27,,Zouhair Feddal
28,,Caner Erkin
29,,Victor Nelsson
30,,Ibrahim Drešević
31,,Jure Balkovec
32,,Jonas Svensson
33,,Kévin Malcuit
34,,Mortadha Ben Ouanes
35,,Arda Kızıldağ
36,,Uroš Radaković
37,,Attila Szalai
38,,Christian Luyindama
39,,Mehmet Feyzi Yıldırım
40,,Kâzımcan Karataş
41,,Lucas Lima
42,,Omar Colley
43,,Onur Bulut
44,,Adil Demirbağ
45,,Marlon
46,,Ertuğrul Ersoy
47,,Patrick van Aanholt
48,,Papy Djilobodji
49,,Kerim Alıcı
50,,Jovan Manev
51,,Okan Erdoğan
52,,Arif Kocaman
53,,Bruno Peres
54,,Luan Peres
55,,Lionel Carole
56,,Léo Dubois
57,,Ömer Ali Şahiner
58,,Caner Osmanpaşa
59,,Furkan Bayır
60,,Mehmet Yeşil
61,,Ömer Toprak
62,,Sam Adekugbe
63,,Ahmed Touba
64,,Rayyan Baniya
65,,Veysel Sarı
66,,Emre Taşdemir
67,,Allyson
68,,Atakan Çankaya
69,,Florent Hadergjonaj
70,,Stefano Denswil
71,,Francisco Montero
72,,Recep Burak Yılmaz
73,,Tarkan Serbest
74,,Mustafa Eser
75,,Eren Elmalı
76,,Aaron Appindangoyé
77,,Burak Öksüz
78,,Ermir Lenjani
79,,Valentin Rosier
80,,Faruk Can Genç
81,,Hayrullah Bilazer
82,,Kaan Kanak
83,,Murat Paluli
84,,Alaaddin Okumuş
85,,Kamil Ahmet Çörekçi
86,,Sergen Piçinciol
87,,Samba Camara
88,,Uğur Çiftçi
89,,Simon Deli
90,,Ezgjan Alioski
91,,Arif Boşluk
92,,Necip Uysal
93,,Uğurcan Yazğılı
94,,Welinton
95,,Stelios Kitsiou
96,,Talha Ülvan
97,,Münir Levent Mercan
98,,Hüseyin Türkmen
99,,Ryan Donk
100,,Alexis Pérez
101,,Umit Akdag
102,,Emirhan Zaman
103,,Francis Nzaba
104,,Kaan Ayhan
105,,Bruno Rodrigues
106,,Joseph Attamah
107,,Şener Özbayraklı
108,,Alper Uludağ
109,,Bünyamin Balcı
110,,Serdar Aziz
111,,Ali Yaşar
112,,Dimitris Kolovetsios
113,,Nihad Mujakić
114,,Burak Bekaroğlu
115,,Ognjen Vranješ
116,,Ziya Erdal
117,,Salih Dursun
118,,Fedor Kudryashov
119,,Kadir Seven
120,,Demeaco Duhaney
121,,Junior Caiçara
122,,Strahil Popov
123,,Taha Altıkardeş
124,,Jeffrey Bruma
125,,Raoul Petretta
126,,Yasin Güreler
127,,Mert Çetin
128,,Emrecan Uzunhan
129,,Davide Biraschi
130,,Cebrail Karayel
131,,Sadik Bas
132,,Yasin Özcan
133,,Umut Meraş
134,,Tuncer Duhan Aksu
135,,Joher Khadim Rassoul
136,,Anthony Uzodimma
137,,Ahmet Gülay
138,,Arda Unyay
139,,Efecan Mizrakci
140,,Ayberk Kaygisiz
141,,Edgar Ié
142,,Serkan Asan
143,,Simon Falette
144,,Halil Ibrahim Pehlivan
145,,Sherel Floranus
146,,Ramón Arias
147,,Hasan Ali Kaldırım
148,,Daniel Graovac
149,,Fabiano Silva
150,,Ömürcan Artan
151,,Adi Mehremić
152,,Rahmetullah Berisbek
153,,Bright Osayi-Samuel
154,,Oğuzhan Berber
155,,Matěj Hanousek
156,,Oğuz Ceylan
157,,Abdurrahim Dursun
158,,Shaocong Wu
159,,Kahraman Demirtaş
160,,Jens Stryger Larsen
161,,Onur Atasayar
162,,Cemali Sertel
163,,Yasir Subaşı
164,,Recep Yemişçi
165,,Yusuf Saitoğlu
166,,Fatih Aksoy
167,,Yaroslav Rakitskyi
168,,Senghor Faustin
169,,Pedro Pereira
170,,Alin Toșca
171,,İsmail Çokçalış
172,,Mehmet Albayrak
173,,Mauricio Lemos
174,,Sinan Osmanoğlu
175,,Mert Yilmaz
176,,Michael Ologo
177,,Amar Gerxhaliu
178,,Emir Tintis
179,,Jayden Oosterwolde
180,,Engin Aksoy
181,,Oguzhan Yilmaz
182,,Taylan Utku Aydin
183,,Mert Can
