#,Team,Name
1,,Darko Stanojević
2,,Vukašin Đurđević
3,,Marko Živković
4,,Sadick Abubakar
5,,Nemanja Stojić
6,,Marko Gobeljić
7,,Milan Rodić
8,,Aleksandar Filipović
9,,Alex Vigo
10,,Strahinja Eraković
11,,Nemanja Tošić
12,,Aleksandar Dragović
13,,Uroš Spajić
14,,Igor Vujačić
15,,Slobodan Rubežić
16,,Viktor Rogan
17,,Slobodan Urošević
18,,Stefan Đorđević
19,,Nemanja Milunović
20,,Goran Antonić
21,,Marko Bugarin
22,,Dejan Kerkez
23,,Radovan Pankov
24,,Josip Ćalušić
25,,Filip Damjanović
26,,Dušan Cvetinović
27,,Vasilije Bakić
28,,Nikola Vujadinović
29,,Mamadou Traoré
30,,Uroš Drezgić
31,,Marko Bjeković
32,,Irakli Azarovi
33,,Milan Lazarević
34,,Marko Mijailović
35,,Nemanja Miletić
36,,Miloš Milović
37,,Stefan Hajdin
38,,Aranđel Stojković
39,,Nemanja Đeković
40,,Taras Bondarenko
41,,Stefan Jovanović
42,,Igor Jeličić
43,,Siniša Saničanin
44,,Emmanuel Hackman
45,,Aleksandar Tanasin
46,,Bojan Kovačević
47,,Numan Kurdić
48,,Nikola Vasiljević
49,,Stefan Leković
50,,Milan Ilić
51,,Uroš Vitas
52,,Nemanja Žunić
53,,Emir Azemović
54,,Periša Pešukić
55,,Boris Kopitović
56,,Ognjen Mršić
57,,Vukašin Krstić
58,,Nikola Stajić
59,,Darko Puškarić
60,,Vladimir Vitorović
61,,Thierry Etongou
62,,Uroš Stojanović
63,,Ivan Milošević
64,,Miljan Ilić
65,,Uroš Lazić
66,,Dušan Stevanović
67,,Zlatan Šehović
68,,Kristijan Tojcić
69,,Srđan Grabež
70,,Stefan Filipović
71,,Klemen Bolha
72,,Vladimir Kovačević
73,,Nikola Ćirković
74,,Filip Ivanović
75,,Nikolaos Baxevanos
76,,Nikola Leković
77,,Mbouri Yamkam
78,,Mihajlo Vesnić
79,,Nenad Kočović
80,,Saša Tomanović
81,,Milan Joksimović
82,,Mihajlo Bogićević
83,,Svetozar Marković
84,,Ensar Brunčević
85,,Ognjen Mitrović
86,,Strahinja Tanasijević
87,,Nikola Janković
88,,Ilija Milićević
89,,Mateja Đorđević
90,,Andreja Stojanović
91,,Nikola Vukajlović
92,,Ranko Jokić
93,,David Dunđerski
94,,Miladin Stevanović
95,,Filip Antonijević
96,,Nemanja Ljubisavljević
97,,Nikola Miličić
98,,Milan Savić
99,,Nemanja Mićević
100,,Mihajlo Ilić
101,,Andrija Radovanović
102,,Luka Malić
103,,Ivan Tatomirović
104,,Filip Jović
105,,Dајan Ponjević
106,,Bratislav Djukic
107,,Damjan Daničić
108,,Milan Mitrović
109,,Anton Tolordava
110,,Miloš Milovanović
111,,Miloš Ostojić
112,,Đorđe Ćosić
113,,Slavko Damjanović
114,,Nemanja Kojčić
115,,Dino Dolmagić
116,,Ljubiša Pecelj
117,,Vladimir Prijović
118,,Nikola Stanković
119,,Marko Vučić
120,,Filip Babić
121,,Semir Alić
122,,Dušan Hodžić
123,,Nikola Đuričić
124,,Nikola Zečević
125,,Milan Obradović
126,,Jovan Marinković
127,,Vuk Bogdanović
128,,Aleksa Đurasović
129,,Josip Projić
130,,Milan Savić
131,,Dušan Mijić
132,,Igor Cvetojevic
133,,Nikola Kovačević
134,,Matija Petrović
135,,Marko Gajić
136,,Boris Varga
137,,Bojan Mlađović
138,,Mustafa Mujezinović
139,,Ivan Ćorković
140,,Nikola Aksentijević
141,,Dušan Joković
142,,Marko Mandić
143,,Maka Gakou
144,,Luka Laban
145,,Vojin Serafimović
146,,Vladimir Tomović
147,,Vahid Zimonjić
148,,Stefan Milošević
149,,Leandro
150,,Branimir Jočić
151,,Đorđe Skoko
152,,Stefan Vico
153,,Nenad Nikić
154,,Nikola Andrić
155,,Stefan Maksimović
156,,Milan Jezdimirović
157,,Nemanja Jovičić
158,,Nikola Ignjatović
159,,Dženan Bureković
160,,Filip Frei
161,,Igor Radovanović
162,,Lazar Đorđević
163,,Igor Petrović
164,,Aleksa Koloni
165,,Kosta Janjic
166,,Sava Pribaković
167,,Stefan Živković
168,,Nemanja Krsmanovic
169,,Marko Janković
170,,Aleksandar Vidović
