Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Dimitar Velkovski,0.0,0.0,52.0,0.64,0.0,0.0,1.5,1.5,0.07,1.36,0.0,1.14,0.36,0.21,29.07,72.73,8.57,30.0,0.0,0.07,0.0,0.0,1.07,0.29,0.21,0.0,14.29,45.05,1.0,0.93,14,2,3,Polonia Ekstraklasa,3
Michał Chrapek,0.13,0.07,62.16,1.43,0.0,0.0,1.47,0.57,0.03,0.8,0.0,0.9,0.17,0.17,37.6,77.66,11.4,71.95,0.0,0.03,0.0,0.0,0.57,0.1,0.23,0.0,37.84,49.43,1.6,1.37,30,3,3,Polonia Ekstraklasa,3
Jan Grzesik,0.13,0.03,47.83,0.97,0.07,0.0,1.17,1.37,0.0,2.13,0.0,0.4,0.17,0.07,27.3,74.48,5.9,40.43,0.0,0.3,0.0,0.0,0.83,0.1,0.2,0.0,46.43,55.13,1.57,0.9,30,2,2,Polonia Ekstraklasa,3
Dominik Hładun,0.0,0.0,100.0,0.0,0.0,0.0,0.14,0.14,0.0,0.57,0.14,0.0,0.0,0.0,34.86,69.67,0.29,33.33,3.0,0.43,0.0,0.0,0.86,0.14,0.14,0.0,100.0,100.0,0.29,0.0,7,2,1,Polonia Ekstraklasa,3
Aleks Ławniczak,0.0,0.0,100.0,0.37,0.0,0.0,1.3,1.7,0.0,4.33,0.0,0.22,0.04,0.0,40.93,84.62,1.41,42.86,0.0,0.3,0.0,0.0,0.96,0.07,0.11,0.0,56.86,61.86,0.89,0.78,27,1,2,Polonia Ekstraklasa,3
Bartosz Slisz,0.0,0.03,53.57,0.91,0.0,0.0,1.56,1.97,0.0,1.72,0.0,1.28,0.16,0.13,59.59,87.21,12.59,68.54,0.0,0.28,0.0,0.0,0.78,0.16,0.09,0.03,63.64,50.57,0.84,1.03,32,1,3,Polonia Ekstraklasa,3
Boris Sekulić,0.09,0.09,58.82,0.45,0.0,0.0,2.73,0.45,0.0,1.27,0.0,0.55,0.18,0.09,33.55,80.22,5.36,33.33,0.0,0.45,0.0,0.0,0.45,0.09,0.09,0.0,36.84,54.08,0.55,1.09,11,3,2,Polonia Ekstraklasa,3
Virgil Ghiță,0.09,0.09,50.0,1.18,0.06,0.0,1.88,1.76,0.03,3.18,0.03,0.59,0.0,0.0,44.29,79.42,5.0,50.21,0.0,0.35,0.0,0.0,0.85,0.18,0.06,0.0,70.49,61.4,0.24,0.85,34,2,2,Polonia Ekstraklasa,3
Erik Expósito,0.24,0.28,61.9,2.59,0.07,0.43,0.45,0.14,0.0,1.03,0.0,0.38,0.21,0.17,18.1,61.71,4.24,63.33,0.0,0.07,0.0,0.0,1.0,0.21,0.14,0.0,46.4,47.76,1.83,1.28,29,2,4,Polonia Ekstraklasa,3
Patryk Makuch,0.19,0.09,57.58,2.0,0.03,0.0,0.88,0.41,0.0,0.72,0.0,0.41,0.13,0.03,18.0,61.28,5.38,41.38,0.0,0.09,0.0,0.0,0.5,0.13,0.16,0.0,54.7,54.37,2.0,1.19,32,1,4,Polonia Ekstraklasa,3
Thabo Cele,0.0,0.0,70.0,0.4,0.0,0.0,1.85,0.95,0.0,0.3,0.0,0.55,0.15,0.05,33.0,86.52,7.3,73.02,0.0,0.05,0.0,0.0,0.75,0.1,0.05,0.0,42.31,59.39,1.8,1.1,20,2,3,Polonia Ekstraklasa,3
Robert Ivanov,0.03,0.0,62.5,0.77,0.0,0.0,1.58,2.16,0.0,2.48,0.0,0.84,0.0,0.0,53.48,76.18,7.35,44.78,0.0,0.32,0.0,0.0,0.84,0.06,0.1,0.0,72.12,62.5,0.71,0.9,31,2,2,Polonia Ekstraklasa,3
Dominick Zator,0.06,0.06,55.56,0.82,0.06,0.0,1.71,1.18,0.0,4.12,0.0,0.59,0.18,0.06,35.47,71.48,5.94,30.3,0.0,0.35,0.0,0.0,1.12,0.12,0.12,0.0,54.69,57.55,0.65,0.76,17,2,2,Polonia Ekstraklasa,3
Jesper Karlström,0.03,0.03,75.0,0.9,0.0,0.0,1.32,1.19,0.03,0.87,0.0,0.35,0.1,0.03,51.35,84.11,12.1,52.76,0.0,0.26,0.0,0.0,0.45,0.16,0.19,0.0,51.02,56.96,1.16,1.23,31,2,3,Polonia Ekstraklasa,3
Bartlomiej Gradecki,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.07,0.0,0.0,0.0,35.0,72.65,0.43,39.71,3.79,0.21,0.14,0.0,0.86,0.43,0.21,0.0,100.0,100.0,0.07,0.0,14,1,1,Polonia Ekstraklasa,3
Richard Jensen,0.03,0.03,83.33,0.62,0.0,0.0,1.76,2.24,0.07,2.21,0.0,0.62,0.1,0.07,55.97,83.67,6.14,52.97,0.0,0.28,0.0,0.0,0.93,0.17,0.14,0.03,58.9,57.07,0.34,0.9,29,2,2,Polonia Ekstraklasa,3
Artur Jędrzejczyk,0.0,0.12,75.0,0.35,0.0,0.0,1.38,1.42,0.0,3.46,0.0,0.23,0.04,0.0,47.77,85.75,4.96,55.8,0.0,0.38,0.0,0.0,0.69,0.12,0.42,0.04,68.42,66.08,1.31,1.23,26,3,2,Polonia Ekstraklasa,3
Nené,0.17,0.03,63.46,1.23,0.0,0.0,2.0,1.0,0.0,1.2,0.0,0.67,0.07,0.1,36.03,80.85,6.4,56.46,0.0,0.07,0.0,0.0,0.93,0.17,0.33,0.03,55.17,58.11,2.1,1.63,30,2,3,Polonia Ekstraklasa,3
Krystian Getinger,0.0,0.0,50.0,0.82,0.0,0.0,1.94,1.12,0.03,2.41,0.0,0.97,0.18,0.03,32.41,70.78,5.21,30.81,0.0,0.26,0.0,0.0,1.09,0.06,0.09,0.0,56.52,56.62,1.09,0.68,34,3,3,Polonia Ekstraklasa,3
Bartosz Mrozek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.82,0.03,0.03,0.0,0.0,32.85,65.89,0.53,31.47,3.24,0.35,0.12,0.0,1.12,0.06,0.09,0.0,100.0,77.78,0.12,0.03,34,1,1,Polonia Ekstraklasa,3
Daisuke Yokota,0.15,0.23,65.96,1.15,0.0,0.0,2.0,0.77,0.0,0.38,0.0,1.38,0.23,0.15,31.92,80.24,7.92,64.0,0.0,0.08,0.0,0.0,0.54,0.15,0.08,0.0,29.41,52.26,1.46,1.15,13,1,3,Polonia Ekstraklasa,3
Karol Knap,0.07,0.03,57.69,1.0,0.0,0.0,0.87,0.57,0.0,1.07,0.0,0.77,0.13,0.07,18.47,74.55,3.73,48.28,0.0,0.07,0.0,0.0,0.4,0.1,0.07,0.0,63.04,52.41,0.57,0.67,30,1,3,Polonia Ekstraklasa,3
Ariel Mosór,0.0,0.0,100.0,0.61,0.0,0.0,0.82,1.75,0.04,4.04,0.04,0.36,0.07,0.0,41.07,76.09,3.54,40.09,0.0,0.36,0.0,0.0,0.57,0.21,0.07,0.04,64.9,63.14,0.96,0.89,28,1,2,Polonia Ekstraklasa,3
Raphael Rossi,0.07,0.1,60.0,0.8,0.07,0.0,1.57,1.57,0.0,3.83,0.0,0.4,0.03,0.0,41.93,77.11,3.33,42.42,0.0,0.23,0.0,0.0,1.03,0.13,0.3,0.03,71.68,63.78,0.93,1.33,30,3,2,Polonia Ekstraklasa,3
Gabriel Kobylak,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.0,0.86,0.1,0.0,0.03,0.03,27.9,52.53,1.72,35.99,3.34,0.28,0.1,0.0,0.93,0.17,0.1,0.0,90.91,95.65,0.34,0.0,29,1,1,Polonia Ekstraklasa,3
Grzegorz Tomasiewicz,0.09,0.09,51.28,1.06,0.0,0.0,1.03,1.06,0.0,0.84,0.0,0.59,0.06,0.13,32.5,80.58,10.09,55.45,0.0,0.19,0.0,0.0,0.56,0.19,0.19,0.0,32.73,53.78,2.06,0.84,32,2,3,Polonia Ekstraklasa,3
Maik Nawrocki,0.16,0.08,56.25,0.96,0.12,0.0,1.28,1.24,0.0,2.56,0.04,0.32,0.04,0.04,52.08,86.25,7.04,46.51,0.0,0.24,0.0,0.0,0.88,0.24,0.16,0.0,61.29,56.76,0.2,0.88,25,1,2,Polonia Ekstraklasa,3
Taras Romanczuk,0.04,0.0,58.82,0.58,0.04,0.0,2.29,2.25,0.0,1.75,0.0,1.13,0.08,0.04,41.17,76.92,7.42,34.74,0.0,0.13,0.0,0.0,1.0,0.17,0.42,0.0,59.49,53.44,0.83,1.67,24,3,3,Polonia Ekstraklasa,3
Ľubomír Šatka,0.08,0.0,80.0,0.23,0.0,0.0,0.85,1.0,0.0,2.92,0.0,0.23,0.0,0.0,59.31,93.13,4.77,65.22,0.0,0.38,0.0,0.0,0.77,0.08,0.08,0.0,74.29,69.84,0.23,0.54,13,2,2,Polonia Ekstraklasa,3
Lukáš Hroššo,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,62.82,2.67,54.69,2.0,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.0,100.0,0.67,0.0,3,3,1,Polonia Ekstraklasa,3
Henrich Ravas,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.06,0.0,0.91,0.0,0.0,0.0,0.0,29.15,69.96,0.58,35.68,3.24,0.36,0.09,0.03,1.03,0.3,0.0,0.0,83.33,90.91,0.09,0.0,33,2,1,Polonia Ekstraklasa,3
Bartosz Kopacz,0.04,0.04,46.67,0.54,0.04,0.0,1.68,1.14,0.0,4.36,0.04,0.71,0.11,0.04,48.29,82.47,5.79,44.07,0.0,0.25,0.0,0.0,1.07,0.25,0.21,0.0,73.0,61.13,0.89,1.18,28,3,2,Polonia Ekstraklasa,3
Filip Bednarek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.03,0.0,0.0,0.0,29.03,68.57,0.75,40.17,2.38,0.5,0.22,0.06,0.66,0.13,0.06,0.0,75.0,80.0,0.06,0.0,32,3,1,Polonia Ekstraklasa,3
Konrad Matuszewski,0.0,0.06,61.76,0.52,0.0,0.0,1.55,0.94,0.0,1.65,0.0,0.45,0.23,0.13,25.1,78.53,5.68,51.61,0.0,0.06,0.0,0.0,0.84,0.13,0.06,0.0,50.98,59.53,1.13,0.65,31,1,3,Polonia Ekstraklasa,3
Emil Bergström,0.08,0.0,50.0,0.44,0.08,0.0,1.24,2.16,0.04,3.44,0.0,0.52,0.0,0.0,45.52,85.59,2.84,50.0,0.0,0.24,0.0,0.0,0.92,0.12,0.12,0.0,66.27,58.64,0.36,0.92,25,2,2,Polonia Ekstraklasa,3
Vladyslav Kochergin,0.24,0.03,52.46,1.79,0.0,0.0,0.64,0.52,0.06,0.33,0.0,0.67,0.12,0.09,30.76,79.21,11.0,52.25,0.0,0.06,0.0,0.0,0.55,0.15,0.09,0.0,37.04,42.93,0.76,0.79,33,2,3,Polonia Ekstraklasa,3
Patryk Stępiński,0.0,0.03,100.0,0.3,0.0,0.0,0.67,1.39,0.0,2.91,0.0,0.15,0.18,0.12,49.09,83.52,7.27,50.66,0.0,0.24,0.0,0.0,1.0,0.3,0.03,0.0,57.63,57.14,0.42,0.52,33,2,2,Polonia Ekstraklasa,3
Matías Nahuel,0.1,0.0,66.67,1.17,0.0,0.0,1.03,0.93,0.0,0.45,0.0,0.69,0.14,0.07,37.1,87.27,7.72,78.79,0.0,0.0,0.0,0.0,0.93,0.21,0.21,0.0,42.86,49.51,0.76,0.83,29,2,3,Polonia Ekstraklasa,3
Vladan Kovačević,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.07,0.82,0.04,0.0,0.0,0.0,24.57,69.19,0.93,37.27,2.0,0.57,0.18,0.04,0.46,0.14,0.07,0.0,75.0,70.0,0.07,0.07,28,2,1,Polonia Ekstraklasa,3
Kanji Okunuki,0.15,0.15,55.32,1.27,0.0,0.0,2.04,0.46,0.0,0.27,0.0,0.88,0.08,0.0,22.46,84.93,7.96,28.57,0.0,0.08,0.0,0.0,0.92,0.08,0.15,0.0,13.04,46.79,0.62,1.46,26,1,3,Polonia Ekstraklasa,3
Adam Zreľák,0.26,0.32,55.56,2.1,0.03,0.0,0.84,0.29,0.0,0.87,0.0,0.58,0.19,0.13,20.97,66.15,6.23,62.5,0.0,0.26,0.0,0.0,0.87,0.1,0.13,0.0,45.83,41.15,1.0,2.42,31,2,4,Polonia Ekstraklasa,3
Zlatan Alomerović,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.13,0.0,0.0,0.0,0.0,29.38,58.19,1.19,35.69,3.78,0.16,0.13,0.0,1.25,0.16,0.06,0.0,90.0,87.5,0.22,0.03,32,3,1,Polonia Ekstraklasa,3
Dawid Abramowicz,0.13,0.1,52.78,1.32,0.0,0.0,0.97,1.16,0.0,2.19,0.0,0.45,0.13,0.03,32.06,70.22,7.48,33.58,0.0,0.29,0.0,0.0,1.03,0.13,0.19,0.0,56.1,53.36,1.03,1.06,31,3,2,Polonia Ekstraklasa,3
John Yeboah,0.31,0.19,59.7,1.75,0.03,0.0,0.72,0.44,0.0,0.06,0.0,0.72,0.13,0.06,18.22,73.58,6.75,45.71,0.0,0.0,0.0,0.0,0.78,0.22,0.19,0.0,18.0,45.45,1.5,0.88,32,1,4,Polonia Ekstraklasa,3
Barry Douglas,0.0,0.13,57.14,0.56,0.0,0.0,0.94,0.94,0.06,1.75,0.0,0.5,0.06,0.0,44.19,83.31,11.06,58.82,0.0,0.31,0.0,0.0,0.31,0.25,0.13,0.06,59.38,47.96,0.56,1.5,16,3,2,Polonia Ekstraklasa,3
Mateusz Abramowicz,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.65,0.05,0.0,0.0,0.0,27.2,48.35,1.1,31.93,4.1,0.2,0.25,0.0,1.0,0.35,0.05,0.0,100.0,90.91,0.2,0.05,20,3,1,Polonia Ekstraklasa,3
Jani Atanasov,0.07,0.07,50.0,1.2,0.0,0.0,1.73,1.2,0.0,0.73,0.0,1.33,0.27,0.2,33.53,75.94,5.73,44.68,0.0,0.07,0.0,0.0,0.93,0.2,0.13,0.07,57.14,47.92,0.47,1.07,15,1,3,Polonia Ekstraklasa,3
Kamil Kruk,0.1,0.0,50.0,0.7,0.1,0.0,1.4,1.45,0.0,3.45,0.0,0.45,0.0,0.05,44.7,79.98,3.5,38.57,0.0,0.35,0.0,0.0,0.7,0.05,0.35,0.0,55.81,55.4,1.1,1.1,20,1,2,Polonia Ekstraklasa,3
Radosław Murawski,0.03,0.0,70.0,0.45,0.0,0.0,2.0,1.32,0.03,0.61,0.0,0.74,0.1,0.06,46.48,84.39,9.1,64.54,0.0,0.23,0.0,0.0,0.52,0.1,0.19,0.03,50.0,55.38,1.23,1.65,31,2,3,Polonia Ekstraklasa,3
Dušan Kuciak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.79,0.03,0.03,0.0,0.0,27.07,59.49,0.83,36.57,3.55,0.31,0.21,0.03,1.31,0.14,0.1,0.0,100.0,60.0,0.07,0.03,29,3,1,Polonia Ekstraklasa,3
Martin Kreuzriegler,0.1,0.0,86.67,0.5,0.0,0.0,1.23,1.7,0.03,3.67,0.0,0.57,0.03,0.0,36.53,81.2,3.83,42.34,0.0,0.17,0.0,0.0,0.77,0.17,0.07,0.0,60.22,57.29,0.27,0.8,30,2,2,Polonia Ekstraklasa,3
Benedikt Zech,0.0,0.0,80.0,0.23,0.0,0.0,1.17,1.13,0.03,2.47,0.0,0.2,0.0,0.0,65.0,88.97,5.07,65.05,0.0,0.17,0.0,0.0,1.13,0.17,0.17,0.0,65.26,64.43,0.67,0.67,30,3,2,Polonia Ekstraklasa,3
Aleksander Paluszek,0.18,0.06,100.0,0.59,0.12,0.0,0.65,1.29,0.0,2.65,0.0,0.12,0.0,0.06,35.71,77.1,1.94,39.64,0.0,0.18,0.0,0.0,0.65,0.06,0.35,0.0,64.18,52.68,0.18,1.53,17,1,2,Polonia Ekstraklasa,3
Chuca,0.2,0.0,56.1,1.67,0.0,0.0,0.87,1.67,0.03,0.93,0.0,0.53,0.0,0.0,38.27,81.88,7.9,63.01,0.0,0.07,0.0,0.0,0.97,0.23,0.07,0.0,50.0,46.86,0.67,0.87,30,2,3,Polonia Ekstraklasa,3
Bartosz Salamon,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.7,0.0,2.2,0.0,0.0,0.0,0.0,56.9,85.76,5.9,55.1,0.0,0.3,0.0,0.0,0.6,0.0,0.2,0.0,76.47,65.52,0.1,0.3,10,3,2,Polonia Ekstraklasa,3
Sokratis Dioudis,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27.93,54.22,0.57,35.58,2.79,0.36,0.07,0.07,0.86,0.07,0.07,0.0,100.0,100.0,0.14,0.0,14,2,1,Polonia Ekstraklasa,3
Mikael Ishak,0.48,0.74,66.67,2.65,0.04,0.0,0.17,0.13,0.0,0.61,0.0,0.3,0.26,0.17,17.13,76.65,5.78,65.38,0.0,0.13,0.0,0.0,0.65,0.17,0.17,0.0,33.33,41.61,1.17,0.65,23,2,4,Polonia Ekstraklasa,3
Patrick Olsen,0.11,0.04,63.89,0.85,0.0,0.0,1.41,1.33,0.0,0.7,0.0,1.07,0.11,0.0,48.63,84.23,8.37,53.3,0.0,0.22,0.0,0.0,0.93,0.19,0.41,0.0,51.43,52.51,1.33,0.89,27,2,3,Polonia Ekstraklasa,3
Maxime Dominguez,0.03,0.1,48.1,1.0,0.0,0.0,2.1,1.79,0.0,0.31,0.0,1.48,0.1,0.21,38.55,83.81,9.9,64.21,0.0,0.03,0.0,0.0,1.14,0.24,0.31,0.0,10.34,46.76,1.97,1.59,29,2,3,Polonia Ekstraklasa,3
Marcin Flis,0.0,0.0,66.67,0.81,0.0,0.0,1.04,1.73,0.04,4.54,0.0,0.62,0.15,0.12,52.35,76.27,4.65,32.77,0.0,0.38,0.0,0.0,1.0,0.08,0.27,0.0,71.72,62.19,1.0,1.15,26,2,2,Polonia Ekstraklasa,3
Mateusz Żyro,0.0,0.07,81.82,0.47,0.0,0.0,1.4,0.9,0.0,3.3,0.0,0.2,0.03,0.0,41.3,84.75,4.87,58.86,0.0,0.23,0.0,0.0,0.83,0.27,0.17,0.0,61.8,59.71,0.57,1.27,30,2,2,Polonia Ekstraklasa,3
Pontus Almqvist,0.19,0.15,65.96,1.56,0.04,0.0,0.41,0.22,0.0,0.15,0.0,0.26,0.3,0.22,7.85,73.11,3.0,50.0,0.0,0.0,0.0,0.0,0.74,0.11,0.04,0.0,47.17,50.92,0.59,0.44,27,1,4,Polonia Ekstraklasa,3
Krzysztof Kubica,0.0,0.5,66.67,1.75,0.0,0.0,0.5,1.25,0.0,0.25,0.0,0.25,0.0,0.0,9.5,71.05,1.75,75.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,57.14,52.63,0.5,0.25,4,1,3,Polonia Ekstraklasa,3
Antonio Milić,0.04,0.09,75.0,0.74,0.04,0.0,0.7,0.83,0.04,2.83,0.0,0.52,0.0,0.0,56.96,88.24,5.96,50.43,0.0,0.35,0.0,0.0,0.7,0.13,0.09,0.0,49.35,50.71,0.61,0.7,23,2,2,Polonia Ekstraklasa,3
Fran Tudor,0.06,0.06,43.06,0.42,0.0,1.61,1.74,1.45,0.0,0.9,0.0,0.94,0.29,0.23,43.94,76.36,9.45,40.52,0.0,0.39,0.0,0.0,0.48,0.1,0.23,0.03,48.57,50.79,1.39,1.03,31,2,3,Polonia Ekstraklasa,3
Jarosław Kubicki,0.07,0.0,56.0,0.9,0.0,0.0,1.63,1.07,0.0,0.73,0.0,1.17,0.1,0.07,51.17,86.25,11.37,56.76,0.0,0.2,0.0,0.0,1.3,0.1,0.23,0.0,46.0,52.08,1.3,1.13,30,2,3,Polonia Ekstraklasa,3
Jarosław Jach,0.04,0.04,66.67,0.56,0.04,0.0,1.32,1.4,0.0,5.0,0.04,0.72,0.04,0.0,48.84,79.28,3.92,45.18,0.0,0.24,0.0,0.0,1.04,0.24,0.16,0.0,61.24,55.96,0.32,1.0,25,2,2,Polonia Ekstraklasa,3
Israel Puerto,0.0,0.04,0.0,0.62,0.0,0.0,1.31,1.38,0.04,5.04,0.0,0.62,0.08,0.08,42.5,77.19,2.69,45.82,0.0,0.15,0.0,0.0,1.08,0.15,0.38,0.04,76.0,60.7,0.46,1.58,26,2,2,Polonia Ekstraklasa,3
Jean Carlos,0.13,0.03,69.05,0.81,0.0,0.0,1.55,1.0,0.0,0.61,0.0,0.87,0.1,0.1,23.55,78.77,6.74,53.13,0.0,0.13,0.0,0.0,0.29,0.1,0.13,0.0,39.47,51.92,1.29,0.71,31,2,3,Polonia Ekstraklasa,3
Yevhen Konoplyanka,0.08,0.12,54.84,0.85,0.0,3.85,0.35,0.08,0.04,0.12,0.0,0.27,0.15,0.08,20.5,80.11,7.0,70.0,0.0,0.0,0.0,0.0,0.54,0.12,0.08,0.0,42.86,62.16,1.54,0.35,26,3,4,Polonia Ekstraklasa,3
Serafin Szota,0.0,0.07,37.5,0.41,0.0,0.0,1.19,0.96,0.0,3.56,0.0,0.37,0.04,0.04,48.81,85.36,4.26,55.69,0.0,0.33,0.0,0.0,1.04,0.22,0.15,0.0,43.56,48.04,0.26,0.63,27,1,2,Polonia Ekstraklasa,3
Filip Majchrowicz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,22.33,61.19,1.33,39.53,2.67,0.33,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,Polonia Ekstraklasa,3
Rafał Augustyniak,0.16,0.0,52.94,0.6,0.04,0.0,1.56,1.08,0.0,2.56,0.04,0.64,0.0,0.0,47.88,88.22,4.76,54.26,0.0,0.28,0.0,0.0,0.68,0.12,0.16,0.0,67.86,57.63,0.68,1.08,25,2,2,Polonia Ekstraklasa,3
Piotr Malarczyk,0.18,0.24,0.0,1.0,0.12,0.0,0.82,0.65,0.0,3.35,0.0,0.35,0.0,0.0,37.71,80.03,2.29,48.72,0.0,0.24,0.0,0.0,1.06,0.18,0.12,0.0,67.21,59.62,0.41,0.76,17,3,2,Polonia Ekstraklasa,3
Damjan Bohar,0.13,0.17,53.49,1.96,0.0,4.17,0.58,0.21,0.0,0.25,0.0,0.33,0.17,0.21,20.71,76.06,7.21,59.52,0.0,0.0,0.0,0.0,0.75,0.17,0.0,0.0,11.11,46.67,0.71,0.38,24,3,3,Polonia Ekstraklasa,3
Marko Poletanović,0.04,0.0,63.64,0.33,0.0,0.0,1.0,0.92,0.0,1.25,0.0,0.67,0.17,0.08,38.67,85.45,7.88,53.75,0.0,0.08,0.0,0.0,0.71,0.13,0.21,0.0,67.86,48.06,0.5,1.13,24,2,3,Polonia Ekstraklasa,3
Dimitrios Stavropoulos,0.06,0.0,71.43,0.42,0.03,0.0,1.55,2.03,0.0,3.0,0.0,0.61,0.03,0.0,40.1,75.14,4.42,37.61,0.0,0.29,0.0,0.0,0.87,0.1,0.23,0.0,65.65,58.54,0.61,1.26,31,2,2,Polonia Ekstraklasa,3
Mateusz Szwoch,0.07,0.0,48.65,1.36,0.0,0.89,1.68,0.86,0.0,1.14,0.04,1.14,0.07,0.07,44.93,79.01,10.04,46.03,0.0,0.07,0.0,0.0,0.89,0.18,0.29,0.0,38.64,48.25,1.5,1.25,28,2,3,Polonia Ekstraklasa,3
Kamil Wilczek,0.33,0.26,34.62,2.59,0.07,0.0,0.96,0.3,0.0,0.85,0.0,0.52,0.11,0.0,14.96,63.61,3.33,61.9,0.0,0.15,0.0,0.0,0.56,0.22,0.07,0.0,45.19,45.62,1.59,1.26,27,3,4,Polonia Ekstraklasa,3
Constantin Reiner,0.17,0.0,0.0,0.5,0.08,0.0,2.08,1.33,0.0,4.0,0.0,1.0,0.0,0.0,34.92,78.04,3.25,37.93,0.0,0.17,0.0,0.0,0.83,0.25,0.33,0.0,69.44,58.33,0.5,0.92,12,2,2,Polonia Ekstraklasa,3
Milan Rundić,0.0,0.11,50.0,0.33,0.0,0.0,0.78,0.83,0.0,1.89,0.0,0.17,0.06,0.06,46.61,79.14,7.72,42.95,0.0,0.44,0.0,0.0,0.44,0.22,0.0,0.0,68.25,61.95,0.61,0.78,18,3,2,Polonia Ekstraklasa,3
Dawid Szymonowicz,0.03,0.09,70.59,0.39,0.0,0.0,0.97,2.0,0.0,3.06,0.03,0.36,0.0,0.0,37.18,83.62,1.42,44.0,0.0,0.36,0.0,0.0,0.88,0.09,0.12,0.0,62.83,61.44,1.0,1.03,33,2,2,Polonia Ekstraklasa,3
Adrian Lis,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.07,0.0,1.45,0.07,0.0,0.03,0.0,30.0,52.3,2.14,32.46,2.62,0.31,0.03,0.0,0.93,0.14,0.07,0.0,78.57,82.35,0.14,0.0,29,3,1,Polonia Ekstraklasa,3
Krzysztof Kamiński,0.0,0.0,100.0,0.0,0.0,0.0,0.1,0.0,0.05,1.2,0.05,0.0,0.0,0.0,31.65,68.25,0.65,37.91,3.65,0.2,0.2,0.0,1.3,0.3,0.0,0.0,100.0,92.86,0.25,0.05,20,3,1,Polonia Ekstraklasa,3
Marius Briceag,0.0,0.0,68.75,0.65,0.0,0.0,0.76,1.76,0.0,2.82,0.0,0.71,0.18,0.18,40.0,68.97,5.47,44.19,0.0,0.35,0.0,0.0,1.18,0.12,0.18,0.0,68.42,52.94,0.47,0.76,17,3,2,Polonia Ekstraklasa,3
Igor Drapinski,0.0,0.0,0.0,0.14,0.0,0.0,2.43,0.86,0.0,1.14,0.0,0.14,0.0,0.0,17.14,78.33,2.14,21.43,0.0,0.0,0.0,0.0,0.57,0.0,0.14,0.0,55.56,72.22,0.57,0.57,7,1,2,Polonia Ekstraklasa,3
Giannis Papanikolaou,0.03,0.06,56.25,0.55,0.0,0.0,2.19,1.16,0.0,0.94,0.0,0.87,0.0,0.0,45.32,82.99,10.03,55.13,0.0,0.45,0.0,0.0,0.39,0.13,0.26,0.0,52.5,51.93,1.32,1.81,31,2,3,Polonia Ekstraklasa,3
Jakub Czerwiński,0.03,0.13,75.0,0.56,0.03,0.0,1.28,1.53,0.06,4.0,0.0,0.5,0.03,0.03,41.34,82.39,3.34,47.44,0.0,0.28,0.0,0.0,0.69,0.25,0.22,0.0,58.54,57.14,0.41,0.94,32,3,2,Polonia Ekstraklasa,3
Miłosz Szczepański,0.15,0.11,40.0,1.19,0.0,0.0,0.52,0.52,0.0,0.3,0.0,0.3,0.04,0.15,18.19,83.3,5.41,53.66,0.0,0.0,0.0,0.0,0.52,0.07,0.07,0.0,26.32,48.44,1.22,0.41,27,2,4,Polonia Ekstraklasa,3
Miłosz Trojak,0.03,0.0,68.42,0.48,0.03,0.0,1.3,1.85,0.06,4.52,0.0,0.39,0.06,0.03,38.42,76.66,2.64,41.9,0.0,0.24,0.0,0.0,1.27,0.15,0.21,0.0,52.58,57.38,1.03,1.03,33,2,2,Polonia Ekstraklasa,3
Petr Schwarz,0.12,0.12,45.16,1.28,0.0,0.0,2.16,1.0,0.0,1.2,0.0,1.16,0.08,0.08,34.44,82.81,6.52,63.21,0.0,0.2,0.0,0.0,1.0,0.32,0.24,0.0,55.1,52.05,1.28,1.36,25,3,3,Polonia Ekstraklasa,3
