Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Sergio López,0.05,0.0,56.25,0.24,0.0,0.0,1.05,0.62,0.0,1.43,0.0,0.71,0.1,0.05,33.95,84.99,6.38,57.78,0.0,0.05,0.0,0.0,0.76,0.14,0.14,0.0,45.0,53.77,0.38,0.24,21,1,2,Suiza Super League,3
Ronny Rodelin,0.04,0.04,68.0,1.21,0.0,0.0,0.71,0.21,0.0,0.46,0.0,0.29,0.0,0.08,19.88,72.96,5.63,72.09,0.0,0.04,0.0,0.0,0.29,0.25,0.08,0.0,57.41,55.48,0.67,0.38,24,3,4,Suiza Super League,3
Isaac Schmidt,0.07,0.03,55.07,0.41,0.0,0.0,2.52,1.38,0.0,0.86,0.0,0.83,0.1,0.1,31.62,73.5,9.9,50.0,0.0,0.1,0.0,0.0,0.79,0.17,0.17,0.07,44.44,55.07,1.1,0.9,29,1,2,Suiza Super League,3
Matteo Di Giusto,0.17,0.17,52.7,1.91,0.0,0.32,1.31,0.63,0.0,0.26,0.0,1.31,0.14,0.06,25.31,74.27,7.31,59.05,0.0,0.03,0.0,0.0,1.43,0.14,0.06,0.0,4.0,42.75,0.83,0.4,35,1,3,Suiza Super League,3
Bogdan Viunnyk,0.0,0.0,66.67,1.14,0.0,0.0,0.29,0.0,0.0,0.14,0.0,0.14,0.0,0.0,5.86,87.8,2.0,50.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,40.0,48.39,0.71,0.57,7,1,4,Suiza Super League,3
Matej Maglica,0.03,0.0,73.33,0.87,0.0,0.0,1.61,1.23,0.0,4.55,0.03,0.81,0.0,0.0,42.52,74.2,4.16,37.99,0.0,0.16,0.0,0.0,0.9,0.23,0.26,0.0,79.67,66.67,0.35,0.81,31,2,2,Suiza Super League,3
Lars Lukas Mai,0.0,0.0,100.0,0.32,0.0,0.0,2.16,0.79,0.05,3.79,0.0,0.95,0.0,0.0,44.26,86.68,3.11,63.49,0.0,0.16,0.0,0.0,1.26,0.0,0.05,0.0,73.68,68.75,0.21,0.37,19,1,2,Suiza Super League,3
Moussa Diallo,0.0,0.0,55.56,0.2,0.0,0.0,1.8,1.47,0.0,1.53,0.0,0.6,0.0,0.0,27.27,69.19,5.8,35.0,0.0,0.2,0.0,0.0,0.8,0.13,0.27,0.0,63.16,60.61,0.73,0.53,15,2,2,Suiza Super League,3
Andi Zeqiri,0.37,0.33,32.26,2.5,0.13,0.0,0.37,0.03,0.0,0.2,0.0,0.4,0.1,0.0,8.53,73.83,2.67,54.55,0.0,0.0,0.0,0.0,0.67,0.1,0.1,0.0,39.13,36.62,1.0,1.2,30,1,4,Suiza Super League,3
Darian Maleš,0.14,0.29,34.48,1.14,0.0,0.0,0.5,0.25,0.04,0.39,0.0,0.39,0.14,0.25,19.07,77.9,5.57,57.89,0.0,0.07,0.0,0.0,0.89,0.21,0.21,0.0,28.13,49.11,1.79,0.71,28,1,3,Suiza Super League,3
Wouter Burger,0.13,0.1,43.48,1.3,0.03,0.0,1.63,0.83,0.0,1.27,0.0,0.6,0.07,0.0,39.53,76.31,8.63,44.0,0.0,0.13,0.0,0.0,0.73,0.17,0.27,0.07,59.55,51.49,0.9,1.1,30,1,3,Suiza Super League,3
Amir Saipi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,31.25,73.26,0.68,44.99,3.04,0.21,0.14,0.0,1.36,0.04,0.14,0.0,100.0,86.67,0.21,0.04,28,1,1,Suiza Super League,3
Lawrence Ati,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.06,0.06,0.73,0.03,0.06,0.0,0.0,25.73,67.37,1.18,41.08,3.27,0.12,0.3,0.03,1.21,0.21,0.09,0.06,77.78,71.43,0.24,0.09,33,2,1,Suiza Super League,3
Jeremy Frick,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0,0.03,0.91,0.03,0.03,0.0,0.03,31.15,67.61,1.47,42.88,2.88,0.32,0.09,0.0,1.0,0.29,0.03,0.0,100.0,89.47,0.15,0.03,34,2,1,Suiza Super League,3
Dan Ndoye,0.13,0.06,52.86,1.91,0.0,0.0,1.59,0.28,0.0,0.41,0.0,1.03,0.06,0.0,21.44,77.26,6.19,66.67,0.0,0.06,0.0,0.0,0.91,0.06,0.22,0.0,40.74,54.71,2.5,0.88,32,1,3,Suiza Super League,3
Renat Dadaşov,0.24,0.15,48.75,1.56,0.06,0.0,0.82,0.12,0.0,0.38,0.0,0.53,0.12,0.15,13.41,63.82,3.62,57.14,0.0,0.03,0.0,0.0,1.06,0.09,0.32,0.0,41.53,44.9,1.76,1.74,34,1,4,Suiza Super League,3
Albian Hajdari,0.0,0.0,50.0,0.33,0.0,0.0,0.83,1.17,0.0,2.56,0.0,0.33,0.0,0.0,36.89,83.73,4.0,55.29,0.0,0.11,0.0,0.0,0.67,0.0,0.39,0.0,61.36,56.48,0.72,0.61,18,1,2,Suiza Super League,3
Bendegúz Bolla,0.06,0.06,60.0,1.12,0.0,0.0,1.88,0.94,0.0,2.27,0.0,0.85,0.15,0.09,31.7,73.8,7.55,44.52,0.0,0.06,0.0,0.0,1.39,0.09,0.24,0.0,36.11,49.44,0.55,1.3,33,1,3,Suiza Super League,3
Marvin Keller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,83.33,0.33,29.63,1.33,0.33,0.33,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,Suiza Super League,3
Noah Katterbach,0.0,0.0,66.67,0.67,0.0,0.0,2.5,0.33,0.0,2.0,0.0,1.0,0.0,0.0,33.0,79.8,8.0,50.0,0.0,0.0,0.0,0.0,0.67,0.17,0.0,0.0,58.33,60.78,0.5,0.33,6,1,2,Suiza Super League,3
Roko Šimić,0.25,0.13,50.0,0.94,0.0,0.0,0.25,0.38,0.0,0.06,0.0,0.19,0.13,0.06,6.63,67.92,2.06,42.86,0.0,0.0,0.0,0.0,0.5,0.13,0.31,0.0,51.52,43.75,0.44,0.75,16,1,4,Suiza Super League,3
Adrian Gantenbein,0.0,0.0,52.94,0.43,0.0,0.0,2.04,1.35,0.0,1.96,0.0,0.7,0.17,0.09,23.87,75.41,4.48,44.29,0.0,0.09,0.0,0.0,1.0,0.17,0.13,0.0,48.0,59.21,0.96,0.78,23,1,2,Suiza Super League,3
Meschack Elia,0.23,0.42,53.85,1.74,0.06,0.0,0.52,0.1,0.0,0.03,0.0,0.16,0.06,0.06,12.58,76.41,5.0,47.06,0.0,0.1,0.0,0.0,0.48,0.06,0.06,0.03,21.21,41.1,0.52,0.42,31,2,4,Suiza Super League,3
Ylyas Chouaref,0.03,0.09,51.33,0.94,0.0,0.0,1.25,0.41,0.0,0.41,0.0,0.69,0.28,0.0,13.47,77.49,4.78,45.83,0.0,0.0,0.0,0.0,1.16,0.09,0.09,0.0,33.93,49.86,1.94,0.81,32,1,4,Suiza Super League,3
Theo Valls,0.12,0.0,85.71,0.56,0.0,0.0,0.56,0.32,0.0,0.32,0.0,0.44,0.08,0.08,14.56,82.14,3.96,58.54,0.0,0.0,0.0,0.0,0.56,0.12,0.08,0.0,54.55,58.43,0.56,0.2,25,2,3,Suiza Super League,3
Loris Benito,0.0,0.0,50.0,0.0,0.0,0.0,1.21,0.74,0.05,1.16,0.05,0.53,0.11,0.21,29.26,79.32,6.79,37.88,0.0,0.11,0.0,0.0,0.37,0.16,0.05,0.0,61.11,53.85,0.11,0.47,19,3,2,Suiza Super League,3
Francis Momoh,0.09,0.09,55.0,0.73,0.0,0.0,0.18,0.09,0.0,0.82,0.0,0.09,0.18,0.36,9.27,56.86,3.09,28.57,0.0,0.0,0.0,0.0,1.27,0.0,0.18,0.0,59.26,47.3,0.55,0.73,11,1,4,Suiza Super League,3
Julian Von Moos,0.19,0.19,57.58,2.29,0.0,0.0,1.14,0.14,0.0,0.0,0.0,0.62,0.29,0.24,14.9,74.12,6.81,50.0,0.0,0.0,0.0,0.0,0.62,0.24,0.14,0.05,32.14,45.4,0.38,0.71,21,1,4,Suiza Super League,3
Lewin Blum,0.03,0.0,50.0,0.39,0.0,0.0,1.19,0.87,0.03,1.06,0.0,0.74,0.1,0.06,27.48,74.06,6.16,41.36,0.0,0.06,0.0,0.0,0.68,0.06,0.23,0.0,37.5,44.76,0.65,1.13,31,1,2,Suiza Super League,3
Joaquín Ardaiz,0.16,0.19,50.0,1.19,0.03,0.0,0.61,0.06,0.0,0.58,0.0,0.32,0.13,0.1,12.39,58.85,4.0,47.62,0.0,0.06,0.0,0.0,1.0,0.06,0.0,0.0,54.74,48.12,0.45,0.81,31,1,4,Suiza Super League,3
Giovanni Sio,0.33,0.15,57.14,1.78,0.04,0.0,0.41,0.22,0.0,0.44,0.0,0.3,0.11,0.0,14.7,75.82,4.22,80.0,0.0,0.0,0.0,0.0,0.96,0.15,0.19,0.04,40.85,43.53,0.81,0.96,27,3,4,Suiza Super League,3
Quentin Maceiras,0.0,0.0,62.5,0.0,0.0,0.0,1.71,1.14,0.0,1.29,0.0,0.71,0.0,0.0,25.57,76.54,6.43,43.33,0.0,0.0,0.0,0.0,0.43,0.0,0.14,0.0,50.0,52.17,0.43,0.71,7,2,2,Suiza Super League,3
Francisco Jose Rodriguez,0.09,0.04,50.0,1.17,0.0,0.0,1.04,0.65,0.0,0.7,0.0,0.61,0.0,0.0,18.65,71.56,5.17,61.54,0.0,0.04,0.0,0.0,0.96,0.13,0.17,0.0,53.33,45.03,0.43,0.91,23,2,3,Suiza Super League,3
Kevin Mbabu,0.0,0.0,45.21,0.73,0.0,0.0,2.33,1.47,0.0,1.13,0.0,1.07,0.2,0.2,37.8,73.02,9.8,32.69,0.0,0.27,0.0,0.0,1.2,0.13,0.13,0.0,71.88,50.93,1.2,1.47,15,2,2,Suiza Super League,3
Marwin Hitz,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.09,0.03,0.66,0.06,0.03,0.0,0.0,30.75,74.39,0.88,47.94,2.66,0.19,0.25,0.09,1.09,0.19,0.09,0.0,75.0,75.0,0.22,0.03,32,3,1,Suiza Super League,3
Adrián Guerrero,0.04,0.07,48.39,0.71,0.0,0.0,1.86,0.68,0.0,0.82,0.0,1.04,0.11,0.04,29.71,71.63,6.68,34.75,0.0,0.32,0.0,0.0,1.14,0.14,0.11,0.0,43.75,50.77,0.64,0.54,28,2,3,Suiza Super League,3
Christián Herc,0.16,0.03,42.86,0.94,0.0,0.0,1.5,0.88,0.03,1.19,0.0,1.06,0.16,0.09,20.38,78.07,4.47,53.23,0.0,0.06,0.0,0.0,1.0,0.09,0.28,0.0,58.54,49.06,0.81,1.22,32,2,3,Suiza Super League,3
Ifeanyi Mathew,0.15,0.0,73.33,0.85,0.0,0.0,2.15,1.54,0.08,1.23,0.0,1.0,0.0,0.0,37.46,80.7,6.69,42.62,0.0,0.23,0.0,0.0,1.15,0.31,0.23,0.0,36.36,51.89,0.92,1.23,13,2,3,Suiza Super League,3
Jhon Espinoza,0.0,0.0,40.0,0.31,0.0,0.0,1.19,0.56,0.0,0.75,0.0,0.5,0.25,0.25,23.81,79.27,5.88,48.0,0.0,0.06,0.0,0.0,0.44,0.13,0.13,0.0,42.11,53.57,0.63,0.25,16,1,2,Suiza Super League,3
Nasser Djiga,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,105.0,89.52,8.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,50.0,0.0,2.0,1,1,2,Suiza Super League,3
Gezim Pepsi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1,2,3,Suiza Super League,3
Issa Kaloga,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,1,3,Suiza Super League,3
Victor Ruiz,0.0,0.0,16.67,1.5,0.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,41.0,74.39,12.5,42.86,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,36.67,1.0,2.0,2,2,3,Suiza Super League,3
Emmanuel Essiam,0.0,0.0,83.33,0.5,0.0,0.0,1.0,0.75,0.0,0.25,0.0,0.5,0.0,0.0,18.0,87.5,2.25,33.33,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,52.63,0.25,1.0,4,1,3,Suiza Super League,3
Filip Stojilković,0.28,0.17,36.36,1.56,0.11,0.0,0.33,0.11,0.0,0.39,0.0,0.28,0.17,0.06,8.06,67.59,1.94,66.67,0.0,0.0,0.0,0.0,1.33,0.11,0.17,0.0,21.43,30.77,0.39,0.72,18,1,4,Suiza Super League,3
Markus Kuster,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.6,0.0,0.1,0.0,0.0,31.65,58.61,1.35,36.48,3.25,0.15,0.05,0.05,1.55,0.2,0.0,0.0,100.0,77.78,0.25,0.0,20,2,1,Suiza Super League,3
Musa Araz,0.06,0.1,63.64,0.65,0.03,0.0,1.61,1.26,0.03,0.97,0.0,0.97,0.03,0.06,30.0,84.62,5.58,67.09,0.0,0.1,0.0,0.0,1.42,0.16,0.29,0.0,39.29,47.06,0.58,1.16,31,2,3,Suiza Super League,3
Enzo Crivelli,0.22,0.17,25.0,0.94,0.0,0.0,0.06,0.11,0.0,0.33,0.0,0.17,0.22,0.06,7.06,63.78,1.78,50.0,0.0,0.0,0.0,0.0,0.39,0.06,0.17,0.0,50.82,41.3,0.28,0.56,18,2,4,Suiza Super League,3
Nathanaël Saintini,0.0,0.0,50.0,0.44,0.0,0.0,1.15,1.0,0.04,3.63,0.0,0.56,0.04,0.04,39.78,82.4,3.0,58.54,0.0,0.15,0.0,0.0,1.7,0.19,0.15,0.0,57.95,55.74,0.44,0.59,27,1,2,Suiza Super League,3
Hussayn Touati,0.2,0.1,61.54,0.9,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.8,0.1,0.1,4.9,55.1,1.3,20.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.0,25.0,37.21,0.2,0.5,10,1,3,Suiza Super League,3
Samba Diba,0.0,0.0,100.0,0.21,0.0,0.0,0.86,0.5,0.0,0.36,0.0,0.36,0.14,0.14,13.29,80.65,2.0,72.0,0.0,0.14,0.0,0.0,0.29,0.0,0.14,0.0,61.54,57.63,0.21,0.64,14,1,3,Suiza Super League,3
Denis Simani,0.0,0.0,100.0,0.41,0.0,0.0,1.55,1.55,0.05,4.95,0.05,0.32,0.05,0.0,35.55,84.02,1.82,48.31,0.0,0.14,0.0,0.0,1.23,0.27,0.36,0.09,55.42,58.23,0.45,0.91,22,3,2,Suiza Super League,3
Georg Margreitter,0.0,0.0,100.0,0.18,0.0,0.0,0.24,0.65,0.06,3.29,0.06,0.24,0.0,0.0,26.35,80.8,1.65,51.16,0.0,0.06,0.0,0.0,0.88,0.0,0.06,0.0,58.06,60.38,0.59,0.18,17,3,2,Suiza Super League,3
Samir Ramizi,0.2,0.0,54.29,1.36,0.0,0.0,1.76,0.88,0.0,0.76,0.04,1.36,0.08,0.0,29.2,75.34,8.64,62.5,0.0,0.04,0.0,0.0,1.52,0.16,0.44,0.04,33.33,45.78,1.16,1.0,25,3,3,Suiza Super League,3
Dereck Kutesa,0.11,0.21,53.42,1.61,0.0,0.0,0.75,0.11,0.0,0.11,0.0,0.46,0.25,0.25,14.04,79.13,5.21,41.67,0.0,0.0,0.0,0.0,0.75,0.11,0.11,0.0,24.24,44.06,0.75,0.57,28,2,3,Suiza Super League,3
Yanick Brecher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.06,0.03,0.03,0.0,28.79,61.7,0.94,35.31,2.76,0.26,0.06,0.0,1.41,0.15,0.06,0.0,100.0,75.0,0.03,0.0,34,2,1,Suiza Super League,3
Bradley Fink,0.2,0.08,62.5,1.12,0.08,0.0,0.08,0.04,0.0,0.36,0.0,0.12,0.16,0.0,8.0,72.5,2.44,44.44,0.0,0.04,0.0,0.0,0.56,0.24,0.04,0.0,34.48,37.5,0.48,0.64,25,1,4,Suiza Super League,3
Vaso Vasić,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,28.67,68.6,0.33,30.77,1.67,0.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,Suiza Super League,3
Antonio Marchesano,0.06,0.24,43.1,1.64,0.0,0.0,1.03,0.33,0.0,0.21,0.0,0.67,0.15,0.12,21.61,67.6,7.85,40.98,0.0,0.09,0.0,0.0,0.79,0.09,0.06,0.0,20.93,41.63,1.18,1.06,33,3,4,Suiza Super League,3
Itaitinga,0.14,0.21,43.02,1.54,0.07,0.0,0.71,0.18,0.0,0.64,0.0,0.25,0.14,0.07,15.75,71.2,4.75,46.67,0.0,0.0,0.0,0.0,1.07,0.11,0.07,0.0,60.0,52.27,1.25,0.57,28,2,4,Suiza Super League,3
Basil Stillhart,0.12,0.04,43.48,0.77,0.04,0.0,1.42,1.62,0.0,1.27,0.0,1.58,0.04,0.0,43.58,80.41,7.65,51.91,0.0,0.15,0.0,0.0,1.04,0.23,0.15,0.04,72.6,53.02,0.54,0.73,26,2,2,Suiza Super League,3
Jakub Kadák,0.1,0.1,66.67,2.0,0.0,0.0,0.9,0.2,0.0,0.6,0.0,1.1,0.0,0.0,16.9,76.92,5.5,40.0,0.0,0.0,0.0,0.0,0.5,0.4,0.1,0.0,41.67,53.45,0.9,0.2,10,1,3,Suiza Super League,3
Giotto Morandi,0.06,0.0,50.0,0.75,0.03,0.0,0.66,0.16,0.0,0.13,0.0,0.13,0.16,0.16,13.56,71.2,4.63,62.5,0.0,0.0,0.0,0.0,1.06,0.06,0.06,0.0,39.34,47.16,0.72,0.56,32,1,3,Suiza Super League,3
Moritz Bauer,0.1,0.0,0.0,0.1,0.0,0.0,0.9,1.1,0.0,0.9,0.0,0.1,0.0,0.0,22.0,71.36,3.4,40.54,0.0,0.2,0.0,0.0,0.1,0.6,0.1,0.0,55.56,52.78,0.5,0.5,10,3,2,Suiza Super League,3
Sofyan Chader,0.19,0.29,48.78,2.38,0.0,0.0,1.05,0.29,0.0,0.52,0.0,0.14,0.1,0.1,14.0,81.97,5.0,84.62,0.0,0.0,0.0,0.0,0.57,0.24,0.1,0.1,25.0,42.34,0.57,1.29,21,1,3,Suiza Super League,3
Liam Millar,0.0,0.08,47.95,1.08,0.0,0.0,0.96,0.69,0.0,0.46,0.0,0.88,0.15,0.04,19.12,76.26,6.15,55.0,0.0,0.04,0.0,0.0,0.92,0.15,0.15,0.0,55.88,46.33,0.85,0.88,26,1,3,Suiza Super League,3
Lindrit Kamberi,0.03,0.03,100.0,0.56,0.03,0.0,0.81,1.72,0.0,2.25,0.03,0.16,0.0,0.0,33.75,79.26,3.0,44.38,0.0,0.19,0.0,0.0,1.09,0.13,0.19,0.0,54.84,58.6,0.88,0.84,32,1,2,Suiza Super League,3
Noah Loosli,0.03,0.07,100.0,0.43,0.03,0.0,1.2,1.57,0.03,4.43,0.07,0.63,0.07,0.03,34.37,81.77,2.47,47.64,0.0,0.07,0.0,0.0,1.37,0.07,0.13,0.07,54.12,51.46,0.17,0.63,30,2,2,Suiza Super League,3
Joel Schmied,0.04,0.17,33.33,0.33,0.04,0.0,1.63,1.71,0.08,2.96,0.0,0.5,0.0,0.0,28.38,83.7,1.88,43.88,0.0,0.04,0.0,0.0,1.54,0.13,0.17,0.0,58.49,59.7,0.38,0.79,24,2,2,Suiza Super League,3
Chinwendu Johan Nkama,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.67,0.0,1.33,0.0,0.0,0.0,0.0,17.0,90.2,3.0,25.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,100.0,80.0,0.33,0.33,3,2,3,Suiza Super League,3
Maren Haile-Selassie,0.07,0.13,36.36,0.8,0.07,0.0,0.47,0.13,0.07,0.33,0.0,0.4,0.13,0.2,18.33,83.27,7.07,55.56,0.0,0.0,0.0,0.0,0.93,0.0,0.07,0.0,62.5,43.42,0.87,0.8,15,1,3,Suiza Super League,3
Fidan Aliti,0.0,0.0,80.0,0.38,0.0,0.0,1.52,1.28,0.0,2.31,0.0,0.79,0.03,0.07,31.31,66.85,5.31,35.0,0.0,0.21,0.0,0.0,1.24,0.14,0.34,0.0,44.74,56.05,1.52,1.1,29,2,2,Suiza Super League,3
Andy Pelmard,0.0,0.0,52.63,0.12,0.0,0.0,1.26,1.03,0.03,2.74,0.0,0.29,0.06,0.03,46.68,87.52,4.18,40.51,0.0,0.18,0.0,0.0,1.03,0.18,0.12,0.0,58.06,48.48,0.26,1.06,34,1,2,Suiza Super League,3
Asumah Abubakar,0.11,0.11,61.33,0.89,0.0,0.0,0.46,0.14,0.0,0.32,0.0,0.11,0.04,0.07,11.14,77.88,4.82,66.67,0.0,0.04,0.0,0.0,0.5,0.21,0.11,0.0,24.14,47.42,0.93,0.93,28,2,4,Suiza Super League,3
Shkelqim Demhasaj,0.23,0.38,43.75,1.23,0.0,0.0,0.62,0.23,0.0,0.46,0.0,0.31,0.15,0.15,7.15,51.61,1.31,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08,0.0,34.78,38.89,0.38,0.69,13,2,4,Suiza Super League,3
Justin Hammel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11,0.0,0.0,0.0,34.78,76.04,1.33,54.43,3.33,0.11,0.33,0.0,1.89,0.11,0.0,0.0,100.0,100.0,0.0,0.0,9,1,1,Suiza Super League,3
Karol Mets,0.0,0.0,100.0,0.23,0.0,0.0,0.46,1.15,0.0,2.15,0.0,0.08,0.0,0.0,40.85,82.3,5.15,50.0,0.0,0.31,0.0,0.0,0.92,0.0,0.08,0.0,56.67,60.0,0.23,0.15,13,2,2,Suiza Super League,3
Roy Gelmi,0.0,0.0,33.33,0.26,0.0,0.0,1.0,1.17,0.04,4.39,0.0,0.3,0.0,0.0,31.96,77.41,1.78,42.47,0.0,0.22,0.0,0.0,1.35,0.13,0.22,0.0,35.42,52.29,0.74,0.57,23,2,2,Suiza Super League,3
Petar Pušić,0.15,0.03,27.27,0.82,0.03,0.0,0.24,0.15,0.0,0.41,0.0,0.47,0.15,0.18,18.18,79.61,5.53,48.0,0.0,0.0,0.0,0.0,0.88,0.06,0.12,0.0,23.81,22.61,0.21,0.65,34,1,3,Suiza Super League,3
Dimitri Cavaré,0.04,0.04,68.57,0.33,0.04,0.0,1.79,0.88,0.04,3.0,0.0,0.75,0.04,0.04,32.92,81.9,4.63,60.16,0.0,0.13,0.0,0.0,1.42,0.21,0.21,0.04,74.58,62.11,0.29,0.88,24,2,2,Suiza Super League,3
Taulant Xhaka,0.0,0.0,35.71,0.45,0.0,0.0,1.3,0.75,0.05,0.6,0.0,0.85,0.2,0.15,38.95,87.68,6.75,43.33,0.0,0.0,0.0,0.0,0.85,0.05,0.4,0.05,52.0,45.07,1.0,1.45,20,3,3,Suiza Super League,3
Kevin Rüegg,0.0,0.0,75.0,0.0,0.0,0.0,1.7,1.1,0.0,0.4,0.0,0.7,0.1,0.1,28.1,72.24,4.0,24.24,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,20.0,55.38,0.6,0.8,10,2,2,Suiza Super League,3
Hicham Mahou,0.06,0.06,54.29,1.0,0.0,0.0,1.11,0.33,0.0,0.39,0.0,1.06,0.06,0.11,18.67,78.87,5.33,53.57,0.0,0.06,0.0,0.0,1.0,0.0,0.17,0.06,68.18,53.38,1.44,0.78,18,1,3,Suiza Super League,3
Christian Witzig,0.09,0.0,42.86,1.06,0.0,0.0,1.72,0.59,0.03,0.53,0.0,1.34,0.06,0.09,22.44,72.28,7.59,50.0,0.0,0.0,0.0,0.0,0.94,0.13,0.16,0.0,45.0,45.99,1.0,0.91,32,1,3,Suiza Super League,3
Lorik Emini,0.0,0.0,50.0,0.67,0.0,0.0,1.0,0.17,0.17,0.0,0.0,0.17,0.0,0.0,18.0,80.56,4.0,68.42,0.0,0.0,0.0,0.0,0.67,0.33,0.33,0.0,40.0,55.0,0.33,0.5,6,1,3,Suiza Super League,3
Nicolas Moumie Ngamaleu,0.14,0.14,61.54,1.71,0.0,0.0,0.86,0.71,0.0,0.29,0.0,0.29,0.0,0.0,24.71,81.5,7.57,47.06,0.0,0.14,0.0,0.0,0.14,0.0,0.14,0.0,33.33,46.67,0.71,1.0,7,2,3,Suiza Super League,3
Leonidas Stergiou,0.0,0.0,25.0,0.23,0.0,0.0,1.77,1.57,0.09,3.03,0.0,0.77,0.0,0.0,38.49,84.11,3.94,43.68,0.0,0.06,0.0,0.0,1.0,0.23,0.09,0.0,51.56,53.68,0.14,0.57,35,1,2,Suiza Super League,3
Meritan Shabani,0.12,0.08,46.77,0.73,0.0,0.0,1.5,0.27,0.0,0.38,0.0,0.38,0.04,0.0,13.92,74.86,3.92,42.86,0.0,0.0,0.0,0.0,0.77,0.04,0.08,0.04,32.26,52.51,1.42,0.96,26,1,3,Suiza Super League,3
Noe Holenstein,0.13,0.0,50.0,0.38,0.0,0.0,1.38,0.38,0.0,0.25,0.0,0.63,0.13,0.0,9.5,73.68,2.5,54.55,0.0,0.0,0.0,0.0,0.25,0.25,0.13,0.0,33.33,42.86,0.13,0.75,8,1,3,Suiza Super League,3
Stefano Guidotti,0.0,0.11,66.67,0.89,0.0,0.0,0.89,0.11,0.0,0.33,0.0,0.33,0.0,0.11,12.0,71.3,3.56,58.33,0.0,0.0,0.0,0.0,0.22,0.11,0.11,0.0,50.0,53.33,0.22,0.44,9,1,3,Suiza Super League,3
Michael Lang,0.04,0.04,41.18,0.41,0.04,0.0,0.93,0.52,0.04,1.52,0.04,0.52,0.19,0.11,39.67,82.54,4.93,51.8,0.0,0.07,0.0,0.0,1.04,0.19,0.15,0.04,50.0,46.92,0.33,0.78,27,3,2,Suiza Super League,3
Uran Bislimi,0.07,0.0,61.9,0.53,0.0,0.0,1.1,0.27,0.0,0.27,0.0,0.6,0.0,0.0,24.4,83.61,7.3,60.47,0.0,0.0,0.0,0.0,0.6,0.03,0.1,0.0,44.44,48.21,0.77,0.67,30,1,3,Suiza Super League,3
Mauricio Willimann,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,12.0,91.67,2.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,75.0,1.0,0.0,1,1,3,Suiza Super League,3
Valton Behrami,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,83.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,Suiza Super League,3
