Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Juan Bauza,0.14,0.38,60.66,2.14,0.03,0.0,0.66,0.21,0.0,0.17,0.0,0.52,0.28,0.21,39.14,83.08,15.93,63.64,0.0,0.21,0.0,0.0,0.9,0.1,0.1,0.0,25.53,53.91,3.03,0.72,29,2,3,Rumania Superliga,3
Kyriakos Papadopoulos,0.0,0.0,100.0,0.67,0.0,0.0,1.33,0.78,0.0,2.67,0.0,0.67,0.0,0.0,43.44,83.89,4.56,31.71,0.0,0.11,0.0,0.0,0.56,0.11,0.56,0.0,62.79,58.67,0.44,1.0,9,3,2,Rumania Superliga,3
Denis Ciobotariu,0.07,0.0,52.17,0.39,0.04,0.0,1.64,1.14,0.04,2.64,0.0,0.64,0.04,0.0,41.96,82.98,3.82,47.52,0.0,0.21,0.0,0.0,0.71,0.21,0.18,0.0,53.41,54.35,0.71,1.07,28,2,2,Rumania Superliga,3
Samuel Asamoah,0.0,0.07,73.21,1.18,0.0,0.0,1.57,0.54,0.0,0.61,0.0,0.79,0.14,0.04,51.43,88.4,10.86,59.29,0.0,0.11,0.0,0.0,0.93,0.14,0.21,0.0,27.91,49.63,1.36,1.61,28,2,3,Rumania Superliga,3
Bogdan Rusu,0.3,0.0,56.52,1.22,0.04,0.0,0.52,0.17,0.0,0.83,0.0,0.61,0.09,0.04,21.0,57.97,5.35,45.0,0.0,0.0,0.0,0.0,1.26,0.26,0.13,0.0,46.24,44.48,1.13,0.91,23,3,4,Rumania Superliga,3
Ștefan Baiaram,0.11,0.15,43.75,1.78,0.04,0.0,1.26,0.33,0.0,0.04,0.0,0.33,0.19,0.11,17.78,74.79,6.78,50.0,0.0,0.04,0.0,0.0,0.52,0.0,0.3,0.0,44.23,49.21,1.48,0.93,27,1,3,Rumania Superliga,3
Adrian Petre,0.67,0.33,50.0,2.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,10.33,83.87,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,23.08,0.33,0.67,3,2,4,Rumania Superliga,3
Guilherme Garutti,0.03,0.09,64.71,0.76,0.0,0.0,2.0,1.91,0.03,4.7,0.0,0.82,0.0,0.0,40.27,75.02,3.24,45.0,0.0,0.18,0.0,0.0,1.3,0.15,0.15,0.0,67.29,63.5,0.82,1.03,33,2,2,Rumania Superliga,3
Victor Dican,0.03,0.03,64.86,1.03,0.03,0.0,2.08,1.05,0.03,2.89,0.0,0.61,0.13,0.13,47.71,77.44,5.0,43.82,0.0,0.32,0.0,0.0,1.03,0.18,0.13,0.03,50.85,53.2,0.42,1.34,38,1,3,Rumania Superliga,3
Júnior Morais,0.06,0.0,56.9,0.61,0.0,0.0,3.08,1.61,0.0,2.14,0.0,1.28,0.06,0.03,40.64,74.91,8.42,38.83,0.0,0.31,0.0,0.0,0.94,0.14,0.19,0.03,54.88,58.53,1.81,1.36,36,3,2,Rumania Superliga,3
Alexandru Albu,0.09,0.16,57.45,1.47,0.0,0.0,1.94,1.28,0.0,2.09,0.0,0.81,0.09,0.06,39.72,80.88,6.59,51.46,0.0,0.25,0.0,0.0,1.03,0.13,0.13,0.0,54.48,55.01,1.28,1.22,32,2,3,Rumania Superliga,3
Danny,0.0,0.0,80.0,0.19,0.0,0.0,1.5,1.0,0.0,4.38,0.0,0.56,0.0,0.0,50.69,80.39,3.44,36.07,0.0,0.44,0.0,0.0,0.81,0.06,0.0,0.0,53.85,57.5,0.88,1.13,16,2,2,Rumania Superliga,3
Ovidiu Hoban,0.05,0.0,50.0,0.5,0.0,0.0,0.59,0.23,0.05,0.27,0.0,0.23,0.09,0.05,6.55,65.97,1.82,33.33,0.0,0.0,0.0,0.0,0.23,0.05,0.09,0.0,64.71,57.89,0.32,0.45,22,3,3,Rumania Superliga,3
Denis Ispas,0.04,0.0,72.73,0.86,0.0,1.79,1.61,0.96,0.07,4.71,0.07,0.71,0.04,0.0,41.96,75.83,3.46,48.58,0.0,0.21,0.0,0.0,1.11,0.07,0.32,0.0,66.96,62.99,1.11,0.96,28,2,2,Rumania Superliga,3
Joonas Tamm,0.09,0.0,75.0,0.54,0.06,0.0,1.11,0.69,0.03,3.46,0.0,0.26,0.0,0.0,40.86,81.75,1.69,47.28,0.0,0.23,0.0,0.0,0.94,0.11,0.11,0.0,75.84,70.85,0.37,0.66,35,3,2,Rumania Superliga,3
Alexi Pitu,0.25,0.0,42.86,1.15,0.0,0.0,1.15,0.1,0.0,0.2,0.0,0.35,0.25,0.25,22.85,82.93,7.65,60.0,0.0,0.05,0.0,0.0,0.75,0.05,0.1,0.0,26.32,35.78,1.05,1.6,20,1,4,Rumania Superliga,3
Bogdan Mitrea,0.13,0.17,0.0,1.0,0.04,0.0,1.29,1.13,0.08,3.0,0.04,0.54,0.0,0.04,64.5,85.01,5.5,58.3,0.0,0.33,0.0,0.0,0.75,0.17,0.21,0.0,58.7,54.77,1.04,1.13,24,3,2,Rumania Superliga,3
Adam Nemec,0.27,0.22,59.09,1.49,0.08,0.0,0.46,0.14,0.0,0.54,0.0,0.46,0.11,0.08,22.0,64.99,5.16,43.33,0.0,0.03,0.0,0.0,0.46,0.22,0.08,0.03,67.67,59.0,0.73,0.68,37,3,4,Rumania Superliga,3
Florin Iacob,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.73,0.0,0.05,0.05,0.05,30.27,65.77,2.0,47.09,2.91,0.23,0.41,0.05,1.32,0.09,0.05,0.0,100.0,88.89,0.18,0.0,22,2,1,Rumania Superliga,3
Paul Anton,0.0,0.0,58.82,0.96,0.0,0.0,1.48,0.81,0.0,1.0,0.0,0.7,0.04,0.04,37.41,77.03,7.07,47.49,0.0,0.0,0.0,0.0,0.74,0.11,0.15,0.04,51.43,57.05,0.78,0.74,27,3,3,Rumania Superliga,3
Charles Petro,0.0,0.0,76.92,0.22,0.0,0.0,2.22,2.44,0.0,2.89,0.0,1.33,0.0,0.0,38.78,60.46,6.56,23.53,0.0,0.56,0.0,0.0,0.56,0.0,0.0,0.0,57.89,61.25,0.89,0.67,9,1,2,Rumania Superliga,3
Daniel Popa,0.24,0.27,41.67,2.95,0.0,0.25,0.95,0.22,0.0,0.65,0.0,0.73,0.14,0.11,23.68,58.68,6.19,44.74,0.0,0.08,0.0,0.0,1.14,0.11,0.08,0.0,41.57,40.11,1.59,1.68,37,2,4,Rumania Superliga,3
William Baeten,0.13,0.03,49.02,1.35,0.0,0.0,1.03,0.35,0.0,0.68,0.0,0.77,0.13,0.03,20.9,74.54,5.84,56.6,0.0,0.1,0.0,0.0,0.58,0.13,0.23,0.0,45.71,49.45,1.52,1.13,31,2,3,Rumania Superliga,3
Ulrich Meleke,0.0,0.03,66.67,0.66,0.0,0.0,2.41,1.69,0.0,1.84,0.03,0.63,0.03,0.0,43.56,73.24,6.69,45.45,0.0,0.22,0.0,0.0,0.47,0.38,0.34,0.03,55.84,59.0,1.22,1.38,32,1,3,Rumania Superliga,3
Romário Pires,0.04,0.0,58.82,0.54,0.0,0.0,2.08,1.58,0.0,1.75,0.0,1.04,0.13,0.08,42.58,79.84,5.96,45.52,0.0,0.13,0.0,0.0,0.88,0.04,0.33,0.04,50.0,51.74,1.04,1.38,24,3,3,Rumania Superliga,3
Florin Ştefan,0.0,0.0,42.86,0.85,0.0,0.0,1.62,1.54,0.0,1.54,0.0,0.46,0.08,0.08,27.15,68.56,5.38,35.19,0.0,0.08,0.0,0.0,0.54,0.08,0.23,0.0,50.0,64.18,0.92,0.31,13,2,2,Rumania Superliga,3
Mike Cestor,0.0,0.0,14.29,0.25,0.0,0.0,2.06,1.44,0.06,4.13,0.06,0.56,0.0,0.0,41.0,83.69,4.0,47.87,0.0,0.31,0.0,0.0,1.25,0.06,0.19,0.0,58.82,61.15,1.31,0.69,16,3,2,Rumania Superliga,3
Gheorghe Grozav,0.26,0.13,54.9,1.61,0.03,0.0,1.89,0.26,0.03,0.53,0.0,0.89,0.05,0.0,22.71,69.87,6.34,45.45,0.0,0.05,0.0,0.0,0.89,0.11,0.05,0.0,55.96,50.44,0.26,1.05,38,3,4,Rumania Superliga,3
Mirko Pigliacelli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,54.55,1.0,21.05,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,1,2,1,Rumania Superliga,3
Virgil Drăghia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,25.0,64.0,0.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,1,3,1,Rumania Superliga,3
Dragoş Grigore,0.07,0.04,66.67,0.43,0.04,0.0,0.89,1.07,0.0,3.14,0.0,0.29,0.0,0.0,50.29,87.64,2.64,54.94,0.0,0.25,0.0,0.0,1.14,0.14,0.36,0.04,67.0,57.3,0.43,1.29,28,3,2,Rumania Superliga,3
Roger Junio Rodrigues Ferreira,0.03,0.03,54.76,0.58,0.0,0.0,1.35,0.68,0.0,0.29,0.0,0.58,0.1,0.16,19.87,72.73,4.94,36.84,0.0,0.1,0.0,0.0,0.42,0.16,0.0,0.0,29.17,47.49,0.81,0.55,31,2,3,Rumania Superliga,3
Cosmin Matei,0.17,0.03,45.57,1.03,0.0,0.0,1.03,0.37,0.0,0.14,0.0,0.83,0.2,0.11,30.94,80.24,11.2,53.06,0.0,0.09,0.0,0.0,0.69,0.11,0.14,0.0,54.84,40.87,1.23,1.03,35,3,3,Rumania Superliga,3
Gabriel Torje,0.19,0.19,30.77,1.88,0.0,0.0,0.81,0.19,0.0,0.38,0.0,0.5,0.13,0.19,15.31,59.18,4.25,44.44,0.0,0.06,0.0,0.0,0.44,0.06,0.31,0.0,35.29,46.88,1.38,0.94,16,3,4,Rumania Superliga,3
Cristian Săpunaru,0.1,0.05,64.71,0.77,0.05,0.0,0.97,0.92,0.03,3.36,0.05,0.41,0.08,0.05,48.82,83.98,4.23,49.28,0.0,0.31,0.0,0.0,1.03,0.13,0.15,0.0,49.65,54.98,1.05,0.69,39,3,2,Rumania Superliga,3
Sergiu Hanca,0.1,0.0,66.67,0.4,0.0,0.0,1.3,0.7,0.0,0.2,0.0,0.6,0.1,0.1,23.6,76.27,4.6,42.31,0.0,0.0,0.0,0.0,0.3,0.1,0.4,0.0,40.0,46.97,0.6,1.4,10,3,3,Rumania Superliga,3
Andrei Cordea,0.19,0.19,46.94,1.78,0.03,0.0,0.86,0.3,0.0,0.24,0.0,0.43,0.08,0.08,21.35,77.09,7.73,36.67,0.0,0.08,0.0,0.0,0.76,0.05,0.16,0.0,35.0,44.16,1.49,1.05,37,1,3,Rumania Superliga,3
Marius Briceag,0.05,0.16,37.5,1.0,0.05,0.0,1.11,1.05,0.05,1.32,0.0,0.42,0.05,0.05,31.0,72.84,4.53,41.03,0.0,0.26,0.0,0.0,0.74,0.11,0.16,0.0,60.71,58.06,0.68,0.63,19,3,2,Rumania Superliga,3
Andres Dumitrescu,0.03,0.0,59.46,0.4,0.03,0.0,1.7,1.17,0.0,1.7,0.0,0.63,0.1,0.03,32.37,71.58,5.7,30.94,0.0,0.2,0.0,0.0,0.73,0.1,0.17,0.0,55.56,60.54,1.5,0.97,30,1,2,Rumania Superliga,3
Jérémy Huyghebaert,0.0,0.0,50.0,0.3,0.0,0.0,1.5,2.07,0.0,2.3,0.0,0.73,0.0,0.03,39.2,77.81,7.57,42.86,0.0,0.17,0.0,0.0,0.87,0.17,0.17,0.0,67.82,59.61,0.37,0.63,30,3,2,Rumania Superliga,3
Adrian Scarlatache,0.11,0.07,100.0,0.61,0.07,0.0,0.89,1.32,0.07,4.36,0.0,0.29,0.0,0.0,43.32,79.97,3.04,57.4,0.0,0.18,0.0,0.0,1.18,0.21,0.14,0.0,67.48,62.5,0.39,0.75,28,3,2,Rumania Superliga,3
Mihai Bălașa,0.05,0.0,50.0,0.77,0.0,0.0,1.23,1.09,0.05,3.64,0.0,0.5,0.05,0.0,38.82,77.28,3.14,43.68,0.0,0.14,0.0,0.0,0.95,0.23,0.27,0.0,67.03,61.67,0.95,1.09,22,2,2,Rumania Superliga,3
Martin Remacle,0.17,0.07,53.85,1.55,0.03,0.0,1.52,0.55,0.0,0.28,0.0,0.93,0.17,0.03,33.34,82.83,7.34,41.46,0.0,0.03,0.0,0.0,0.66,0.1,0.03,0.0,39.58,48.7,1.38,1.03,29,2,3,Rumania Superliga,3
Esteban Orozco,0.04,0.0,60.0,0.26,0.04,0.0,1.81,1.33,0.04,2.81,0.0,0.59,0.07,0.04,31.81,74.04,2.89,36.76,0.0,0.15,0.0,0.0,0.96,0.11,0.22,0.0,54.63,57.44,0.93,1.19,27,2,2,Rumania Superliga,3
Valentin Țicu,0.03,0.0,46.67,0.74,0.0,0.0,1.21,1.26,0.0,2.24,0.0,0.66,0.18,0.05,28.84,63.5,5.71,31.6,0.0,0.34,0.0,0.0,1.18,0.18,0.16,0.0,58.75,54.31,0.82,0.55,38,1,3,Rumania Superliga,3
Yassine Bahassa,0.14,0.17,56.5,1.53,0.0,0.0,0.56,0.64,0.03,0.14,0.0,0.56,0.22,0.17,26.81,76.37,9.81,56.1,0.0,0.14,0.0,0.0,0.64,0.06,0.11,0.0,48.48,47.21,1.03,0.75,36,3,3,Rumania Superliga,3
Ely Fernandes,0.07,0.0,50.0,1.33,0.0,0.0,1.93,0.33,0.0,0.93,0.0,0.8,0.13,0.0,21.6,70.68,5.13,53.33,0.0,0.07,0.0,0.0,0.6,0.07,0.13,0.0,32.73,44.38,1.0,0.6,15,3,4,Rumania Superliga,3
Alexandru Țigănașu,0.03,0.0,50.0,0.59,0.0,0.0,1.91,1.13,0.0,2.34,0.0,0.81,0.0,0.0,34.66,70.96,6.63,36.75,0.0,0.28,0.0,0.0,0.94,0.09,0.28,0.0,55.42,54.37,0.69,1.13,32,3,2,Rumania Superliga,3
Roland Niczuly,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.03,0.03,0.75,0.03,0.06,0.0,0.0,34.25,73.97,1.25,43.81,2.61,0.31,0.17,0.0,0.92,0.14,0.06,0.0,60.0,64.29,0.11,0.03,36,2,1,Rumania Superliga,3
Mattias Käit,0.06,0.03,47.22,0.84,0.0,0.0,1.77,1.0,0.0,1.06,0.0,1.0,0.16,0.1,35.52,83.65,7.65,52.86,0.0,0.23,0.0,0.0,0.94,0.1,0.16,0.0,60.61,50.96,0.68,1.0,31,2,3,Rumania Superliga,3
Denis Kolinger,0.05,0.0,80.0,0.38,0.05,0.0,1.19,1.24,0.05,3.19,0.0,0.24,0.0,0.0,32.14,75.11,2.52,36.21,0.0,0.29,0.0,0.0,0.67,0.14,0.24,0.05,74.47,62.98,0.71,1.67,21,2,2,Rumania Superliga,3
Aurelian Chițu,0.3,0.09,51.06,0.79,0.0,0.0,0.39,0.12,0.0,0.33,0.0,0.03,0.06,0.0,17.18,73.37,5.82,66.67,0.0,0.06,0.0,0.0,0.61,0.15,0.03,0.0,38.46,41.07,0.88,0.88,33,3,4,Rumania Superliga,3
Kevin Luckassen,0.09,0.0,28.57,1.05,0.0,0.0,0.23,0.0,0.0,0.18,0.0,0.05,0.09,0.05,6.18,65.44,1.86,66.67,0.0,0.0,0.0,0.0,0.59,0.0,0.14,0.0,39.13,35.38,0.55,1.14,22,2,4,Rumania Superliga,3
Paolo Medina,0.0,0.0,52.94,0.0,0.0,0.0,2.27,0.91,0.0,0.82,0.0,0.82,0.0,0.0,31.27,79.94,4.36,41.38,0.0,0.18,0.0,0.0,0.64,0.0,0.0,0.0,64.0,61.22,0.91,0.91,11,1,2,Rumania Superliga,3
Andrei Ciobanu,0.0,0.0,52.94,1.08,0.0,0.0,0.85,0.23,0.0,0.23,0.0,0.38,0.0,0.08,27.38,86.8,7.54,77.27,0.0,0.08,0.0,0.0,0.31,0.08,0.0,0.0,33.33,51.56,0.69,0.31,13,2,3,Rumania Superliga,3
Baba Alhassan,0.2,0.03,59.42,0.93,0.0,0.0,1.07,0.73,0.03,0.37,0.0,0.47,0.07,0.07,32.1,83.8,5.5,63.64,0.0,0.03,0.0,0.0,0.57,0.07,0.3,0.0,47.06,47.08,0.53,1.03,30,1,3,Rumania Superliga,3
Cosmin Florin Achim,0.08,0.0,0.0,0.58,0.0,0.0,1.33,1.08,0.0,2.5,0.0,0.42,0.0,0.0,21.5,81.01,1.5,45.45,0.0,0.0,0.0,0.0,1.0,0.08,0.17,0.0,65.71,60.87,0.25,0.75,12,2,2,Rumania Superliga,3
Kévin Boli,0.0,0.0,33.33,0.04,0.0,0.0,1.2,1.36,0.08,3.36,0.0,0.28,0.0,0.04,34.2,87.25,1.76,58.02,0.0,0.16,0.0,0.0,0.8,0.08,0.12,0.0,54.67,57.33,0.56,0.68,25,3,2,Rumania Superliga,3
Joyskim Dawa,0.09,0.06,66.67,0.57,0.0,0.0,1.57,1.49,0.11,2.97,0.0,0.34,0.03,0.06,41.54,81.36,1.66,46.05,0.0,0.23,0.0,0.0,0.97,0.11,0.26,0.03,62.99,57.05,0.34,1.54,35,2,2,Rumania Superliga,3
Branislav Niňaj,0.0,0.03,75.0,0.24,0.0,0.0,1.56,0.65,0.0,3.41,0.0,0.47,0.03,0.03,47.76,85.1,2.56,51.61,0.0,0.26,0.0,0.0,0.79,0.18,0.24,0.03,59.34,57.73,0.41,0.97,34,2,2,Rumania Superliga,3
Desley Ubbink,0.09,0.0,53.52,1.18,0.0,0.0,1.58,0.15,0.0,0.21,0.0,1.06,0.18,0.15,25.67,71.9,7.64,47.37,0.0,0.0,0.0,0.0,0.79,0.09,0.18,0.0,32.5,43.91,0.48,0.79,33,2,3,Rumania Superliga,3
Funsho Bamgboye,0.25,0.08,40.0,1.5,0.0,0.0,1.42,0.17,0.0,0.25,0.0,1.25,0.08,0.08,12.67,73.03,4.67,40.0,0.0,0.17,0.0,0.0,1.0,0.25,0.17,0.0,31.25,46.02,1.67,0.67,12,1,3,Rumania Superliga,3
Mário Camora,0.03,0.03,38.46,0.48,0.0,0.0,1.62,1.03,0.0,1.55,0.0,0.38,0.03,0.03,33.1,77.29,7.72,39.45,0.0,0.31,0.0,0.0,0.79,0.1,0.17,0.0,50.0,60.32,0.45,0.55,29,3,2,Rumania Superliga,3
Basilio Ndong,0.0,0.0,66.67,0.4,0.0,0.0,1.8,0.87,0.07,1.13,0.0,0.73,0.0,0.0,34.53,80.69,6.53,40.0,0.0,0.13,0.0,0.0,0.93,0.07,0.07,0.0,30.0,59.84,1.27,0.53,15,1,2,Rumania Superliga,3
Alexandru Tudorie,0.31,0.17,33.33,1.5,0.03,0.0,0.14,0.06,0.0,0.67,0.0,0.25,0.11,0.03,11.81,69.88,3.61,62.5,0.0,0.03,0.0,0.0,0.56,0.06,0.14,0.0,50.0,40.54,0.5,0.92,36,2,4,Rumania Superliga,3
Cornel Ene,0.0,0.0,100.0,0.31,0.0,0.0,2.54,1.23,0.0,2.85,0.0,0.62,0.08,0.08,40.46,78.71,3.0,39.36,0.0,0.08,0.0,0.0,1.23,0.23,0.31,0.0,52.0,57.14,0.31,1.38,13,2,2,Rumania Superliga,3
Jair,0.09,0.12,50.0,1.24,0.0,2.94,1.21,1.06,0.0,0.68,0.0,0.53,0.09,0.06,37.32,83.29,7.85,47.19,0.0,0.26,0.0,0.0,0.94,0.12,0.06,0.03,41.03,50.68,0.97,0.47,34,2,3,Rumania Superliga,3
Deian Sorescu,0.11,0.0,50.0,0.67,0.0,0.0,1.78,1.28,0.0,1.39,0.0,0.61,0.06,0.0,30.17,68.32,7.5,35.29,0.0,0.17,0.0,0.0,0.89,0.0,0.22,0.0,47.22,55.64,0.94,1.11,18,2,3,Rumania Superliga,3
Ljuban Crepulja,0.0,0.0,0.0,0.35,0.0,0.0,2.45,0.65,0.05,0.9,0.05,1.0,0.0,0.0,50.9,89.0,10.4,67.9,0.0,0.2,0.0,0.0,0.75,0.1,0.2,0.0,47.83,54.4,0.4,0.6,20,2,3,Rumania Superliga,3
Naser Aliji,0.0,0.0,45.45,0.61,0.0,0.0,1.31,1.06,0.0,1.97,0.0,0.53,0.17,0.11,33.03,77.8,6.03,37.78,0.0,0.22,0.0,0.0,0.64,0.31,0.08,0.03,45.65,56.28,0.83,0.47,36,2,2,Rumania Superliga,3
Dejan Boldor,0.04,0.0,100.0,0.48,0.0,0.0,1.48,1.2,0.0,5.08,0.0,0.48,0.0,0.0,31.28,73.15,2.28,35.67,0.0,0.08,0.0,0.0,1.2,0.04,0.2,0.0,62.02,61.32,0.44,0.92,25,2,2,Rumania Superliga,3
Mario Rondon,0.23,0.2,52.38,1.35,0.05,0.0,0.7,0.15,0.0,0.3,0.0,0.25,0.13,0.05,12.85,61.09,2.85,50.0,0.0,0.0,0.0,0.0,0.43,0.18,0.08,0.0,40.97,45.52,0.73,0.73,40,3,4,Rumania Superliga,3
Jonathan Rodriguez,0.0,0.0,61.9,0.29,0.0,0.0,1.65,1.03,0.0,0.71,0.0,1.03,0.1,0.06,43.58,82.61,8.68,63.54,0.0,0.13,0.0,0.0,0.61,0.13,0.13,0.0,42.59,48.13,0.55,0.94,31,3,3,Rumania Superliga,3
Dorinel Oancea,0.0,0.03,52.69,0.5,0.0,0.0,2.94,1.53,0.06,1.36,0.0,1.17,0.08,0.03,31.58,67.37,5.94,35.04,0.0,0.17,0.0,0.0,1.0,0.17,0.22,0.0,45.57,53.86,1.11,1.11,36,2,2,Rumania Superliga,3
Marcelo Lopes,0.14,0.14,48.53,1.03,0.03,0.0,1.33,0.58,0.0,0.58,0.0,0.89,0.17,0.14,22.33,79.73,6.53,49.09,0.0,0.08,0.0,0.0,0.58,0.22,0.0,0.0,34.48,46.01,0.72,0.89,36,2,3,Rumania Superliga,3
Rassambek Akhmatov,0.03,0.0,59.46,0.79,0.0,0.0,2.62,1.1,0.03,0.52,0.0,1.66,0.07,0.0,36.83,79.4,8.38,63.55,0.0,0.1,0.0,0.0,0.97,0.17,0.34,0.0,53.03,51.95,0.93,1.28,29,2,3,Rumania Superliga,3
Antonio Sefer,0.16,0.03,40.48,2.05,0.03,0.21,1.27,0.27,0.03,0.38,0.0,0.81,0.0,0.05,16.38,69.8,5.97,32.2,0.0,0.0,0.0,0.0,0.78,0.14,0.14,0.0,33.33,40.83,0.65,0.97,37,1,3,Rumania Superliga,3
Vlad Muțiu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11,0.0,0.0,24.0,65.28,0.11,33.33,2.78,0.22,0.22,0.0,1.11,0.11,0.0,0.0,66.67,50.0,0.0,0.0,9,2,1,Rumania Superliga,3
Cătălin Căbuz,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.29,0.06,0.0,0.0,0.0,25.56,54.55,2.38,40.06,2.71,0.21,0.21,0.03,1.15,0.12,0.06,0.0,100.0,100.0,0.24,0.0,34,2,1,Rumania Superliga,3
Andrei Gorcea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.72,0.08,0.04,0.04,0.04,25.64,46.02,1.24,30.51,2.2,0.44,0.28,0.08,0.88,0.12,0.2,0.0,100.0,70.0,0.08,0.08,25,1,1,Rumania Superliga,3
Alexandru Greab,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.19,0.05,0.0,0.0,0.0,25.86,52.3,1.43,34.62,3.48,0.19,0.19,0.0,1.29,0.24,0.05,0.0,87.5,90.91,0.24,0.0,21,3,1,Rumania Superliga,3
Ovidiu Bic,0.06,0.0,53.57,0.7,0.0,0.0,2.0,0.82,0.0,0.94,0.0,0.91,0.09,0.06,39.97,84.84,7.88,56.96,0.0,0.24,0.0,0.0,0.67,0.15,0.12,0.0,54.24,50.65,0.85,1.03,33,2,3,Rumania Superliga,3
Tony Njiké,0.0,0.03,48.08,0.76,0.0,0.0,2.53,1.24,0.0,0.68,0.0,1.18,0.12,0.09,41.56,80.61,7.26,42.86,0.0,0.18,0.0,0.0,1.03,0.06,0.15,0.0,48.89,48.44,0.47,1.56,34,2,3,Rumania Superliga,3
Ivan Martić,0.0,0.09,66.67,0.35,0.0,0.0,1.43,0.48,0.0,2.7,0.0,0.61,0.0,0.0,34.04,78.93,5.09,43.56,0.0,0.39,0.0,0.0,0.78,0.09,0.13,0.0,57.89,59.02,0.43,0.65,23,3,2,Rumania Superliga,3
Florin Bejan,0.04,0.07,80.0,0.19,0.04,0.0,0.93,1.41,0.0,4.41,0.04,0.26,0.04,0.04,38.04,76.63,1.81,31.87,0.0,0.26,0.0,0.0,0.81,0.11,0.19,0.0,59.79,61.59,0.56,0.63,27,3,2,Rumania Superliga,3
Bautista Cascini,0.06,0.0,38.89,0.69,0.03,0.0,1.88,0.88,0.0,0.66,0.0,1.16,0.06,0.06,29.88,82.53,5.44,60.0,0.0,0.06,0.0,0.0,0.69,0.22,0.28,0.0,50.0,52.08,1.06,0.78,32,2,3,Rumania Superliga,3
Emmanuel Yeboah,0.1,0.1,42.55,1.06,0.0,0.0,1.03,0.35,0.0,0.32,0.0,0.68,0.1,0.1,16.1,59.32,4.61,42.0,0.0,0.1,0.0,0.0,0.19,0.1,0.26,0.03,49.72,43.95,0.23,1.16,31,1,4,Rumania Superliga,3
Plamen Iliev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,26.06,60.43,0.69,36.47,2.5,0.31,0.31,0.06,1.06,0.13,0.13,0.0,100.0,100.0,0.06,0.0,16,3,1,Rumania Superliga,3
Eduard Pap,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0,0.03,0.77,0.03,0.03,0.0,0.0,30.93,56.25,0.77,35.03,2.93,0.3,0.2,0.07,1.23,0.23,0.13,0.0,100.0,90.91,0.23,0.03,30,2,1,Rumania Superliga,3
Lovro Cvek,0.07,0.07,66.67,0.9,0.07,0.0,1.33,0.53,0.0,0.83,0.0,0.87,0.07,0.03,31.03,81.31,7.6,62.14,0.0,0.03,0.0,0.0,0.47,0.13,0.13,0.0,40.28,46.39,0.63,0.87,30,2,3,Rumania Superliga,3
Daniel Marius Serbanica,0.0,0.0,100.0,0.85,0.0,0.0,1.31,0.85,0.08,1.77,0.0,0.54,0.0,0.0,30.08,74.94,2.92,32.65,0.0,0.08,0.0,0.0,1.08,0.0,0.08,0.0,33.33,50.88,0.23,0.92,13,2,2,Rumania Superliga,3
Marco Dulca,0.0,0.0,62.5,1.17,0.0,0.0,1.63,1.17,0.0,1.08,0.0,0.92,0.0,0.0,37.21,75.25,6.63,43.27,0.0,0.04,0.0,0.0,1.08,0.17,0.29,0.0,65.75,58.9,0.71,0.83,24,1,3,Rumania Superliga,3
Mihai Căpățînă,0.0,0.0,68.0,0.47,0.0,0.0,1.23,0.6,0.0,1.03,0.0,0.27,0.03,0.0,36.33,86.06,6.87,53.77,0.0,0.1,0.0,0.0,0.53,0.0,0.13,0.03,51.28,55.63,0.33,0.63,30,2,3,Rumania Superliga,3
Giedrius Arlauskis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.14,0.0,0.0,0.0,0.0,22.14,75.48,0.14,45.31,2.0,0.29,0.14,0.0,1.0,0.0,0.43,0.0,100.0,80.0,0.29,0.14,7,3,1,Rumania Superliga,3
