#,Team,Name
1,,Antoine Griezmann
2,,Karim Benzema
3,,Toni Kroos
4,,Robert Lewandowski
5,,Gerónimo Rulli
6,,Dani Parejo
7,,Sergio Busquets
8,,Iago Aspas
9,,Jordi Alba
10,,Marc-André ter Stegen
11,,Claudio Bravo
12,,Gerard Piqué
13,,Thibaut Courtois
14,,David López
15,,Joselu
16,,Antonio Raíllo
17,,Aitor Fernández
18,,Jordi Masip
19,,Lucas Vázquez
20,,Marcos Acuña
21,,David Silva
22,,Marko Dmitrović
23,,Iñigo Martínez
24,,Álvaro García
25,,Sergio Canales
26,,Édgar Badía
27,,Yuri Berchiche
28,,Nemanja Gudelj
29,,Gerard Moreno
30,,Luka Modrić
31,,Raúl Albiol
32,,Sergi Roberto
33,,William Carvalho
34,,Adrián Embarba
35,,Fernando Martínez
36,,Luis Hernández
37,,Paulo Gazzaniga
38,,Germán Pezzella
39,,Marcos Alonso
40,,Aridane Hernández
41,,Álvaro Morata
42,,Oriol Romeu
43,,Ante Budimir
44,,Koke
45,,Aïssa Mandi
46,,Ivan Rakitić
47,,Étienne Capoue
48,,Stefan Savić
49,,David Alaba
50,,Pepe Reina
51,,Hugo Mallo
52,,Fernando
53,,Víctor Ruiz
54,,Nacho Fernández
55,,Fernando Pacheco
56,,Alfonso Espino
57,,Jawad El Yamiq
58,,Papu Gómez
59,,Andrés Guardado
60,,Sergio Escudero
61,,Kiko Femenía
62,,Iván Sánchez
63,,Isco
64,,Federico Fernández
65,,Dani García
66,,Óscar de Marcos
67,,Gabriel Paulista
68,,Álvaro Negredo
69,,Pere Milla
70,,Lucas Pérez
71,,Asier Illarramendi
72,,Óscar Plano
73,,Edinson Cavani
74,,Carlos Clerc
75,,Axel Witsel
76,,Jesús Navas
77,,Daniel Carvajal
78,,Agustín Marchesín
79,,Zouhair Feddal
80,,Dani Rodríguez
81,,Damián Suárez
82,,Léo Baptistão
83,,Joaquín
84,,Borja García
85,,Martin Braithwaite
86,,Florian Lejeune
87,,Felipe
88,,Cristhian Stuani
89,,Francis Coquelin
90,,Leandro Cabrera
91,,Sergi Gómez
92,,Rubén Alcaraz
93,,Alex Telles
94,,José Luis Morales
95,,Roque Mesa
96,,Unai García
97,,Jaume Costa
98,,Ander Herrera
99,,Stefan Mitrović
100,,Álex Fernández
101,,Sergi Guardiola
102,,Ivan Balliu
103,,Johan Mojica
104,,Pierre-Emerick Aubameyang
105,,Kike García
106,,Sergio León
107,,Juan Cruz
108,,Darko Brašanac
109,,Benjamin Lecomte
110,,Haris Seferović
111,,Pedro Bigas
112,,Bernardo Espinosa
113,,Bono
114,,Raúl García
115,,Willian José
116,,Íñigo Eguaras
117,,Dyego Sousa
118,,Erik Lamela
119,,Rubén Peña
120,,César de la Hoz
121,,Juan Cala
122,,Francisco Portillo
123,,Alberto Moreno
124,,Josan
125,,Enzo Roco
126,,Djené
127,,Clément Grenier
128,,Alexander Callens
129,,Jaime Mata
130,,Rubén Sobrino
131,,Fidel
132,,Thomas Delaney
133,,José Mari
134,,Portu
135,,Óscar Trejo
136,,Juanpe
137,,Lago Júnior
138,,Alberto Perea
139,,Roberto Torres
140,,Samu Sáiz
141,,Martín Montoya
142,,Sergio Asenjo
143,,Juan Carlos
144,,Aleix Vidal
145,,Bebé
146,,Rodrigo Battaglia
147,,Ángel Rodríguez
148,,Roger Martí
149,,Salvi Sánchez
150,,Manu Trigueros
151,,Eden Hazard
152,,Ander Capa
153,,Radamel Falcao
154,,Augusto Solari
155,,Casemiro
156,,Diego Mariño
157,,Matt Doherty
158,,Joseba Zaldúa
159,,Mikel Balenziaga
160,,Álvaro Giménez
161,,Gonzalo Verdú
162,,Mario Suárez
163,,Javier Pastore
164,,Diego López
165,,Esteban Saveljich
161,,Gonzalo Verdú
162,,Mario Suárez
163,,Javier Pastore
164,,Diego López
165,,Esteban Saveljich
161,,Gonzalo Verdú
162,,Mario Suárez
163,,Javier Pastore
164,,Diego López
165,,Esteban Saveljich
161,,Gonzalo Verdú
162,,Mario Suárez
163,,Javier Pastore
164,,Diego López
165,,Esteban Saveljich
161,,Gonzalo Verdú
162,,Mario Suárez
163,,Javier Pastore
164,,Diego López
165,,Esteban Saveljich
