#,Team,Name
1,,Leo Román
2,,Pedri
3,,Félix Garreta
4,,Aurélien Tchouaméni
5,,Kang-in Lee
6,,Rodrygo
7,,Jorge Pascual
8,,Alvaro Aceves Catalina
9,,Loïc Badé
10,,Vinícius Júnior
11,,Takefusa Kubo
12,,Ronald Araújo
13,,Nicolas Jackson
14,,Carlos García
15,,Juan Miranda
16,,João Félix
17,,Gabri Veiga
18,,José Copete
19,,André Almeida
20,,Eric García
21,,Alejandro Baena
22,,Alex Collado
23,,Samuel Chukwueze
24,,José Gragera
25,,Martín Zubimendi
26,,Monchu
27,,Fernando Medrano
28,,Thierry Correia
29,,Samuel Lino
30,,Alejandro Balde
31,,Lázaro
32,,Yéremy Pino
33,,Gavi
34,,Eduardo Camavinga
35,,Jose Antonio de la Rosa
36,,Rober González
37,,Sergio Camello
38,,Daniel Vivian
39,,Vinícius Souza
40,,Rodri Sánchez
41,,Jon Ander Olasagasti
42,,Diego Lopez
43,,Ansu Fati
44,,Giorgi Mamardashvili
45,,Andriy Lunin
46,,Oihan Sancet
47,,Manu Morlanes
48,,Cenk Özkaçar
49,,Julen Agirrezabala
50,,El Bilal Touré
51,,Justin Kluivert
52,,Nico Williams
53,,Alexander Isak
54,,Jorge Cuenca
55,,Ferran Torres
56,,Arnau Martínez
57,,Samuel Costa
58,,Hugo Guillamón
59,,Fran García
60,,Kike Salas
61,,Álvaro Rodríguez
62,,Jon Pacheco
63,,Fran Beltrán
64,,Álex Sola
65,,Abdessamad Ezzalzouli
66,,Juanmi Latasa
67,,Malcom Ares
68,,Manu Bueno
69,,Jon Magunazelaia
70,,Williot Swedberg
71,,Lucas Rosa
72,,Yan Couto
73,,Ilaix Moriba
74,,Ramón Terrats
75,,Ander Barrenetxea
76,,Nicolás González
77,,Álex Centelles
78,,Jørgen Strand Larsen
79,,Mohamed-Ali Cho
80,,Aimar Oroz
81,,Miguel Gutiérrez
82,,José Ángel Carmona
83,,Rodrigo Riquelme
84,,Aitor Paredes
85,,Hugo Sotelo
86,,Carlos Domínguez
87,,Aleix Garrido
88,,Moi Parra
89,,Iker Benito
90,,Óscar Mingueza
91,,Matheus Cunha
92,,Miguel Rodríguez
93,,Alejandro Pozo
94,,Gonzalo Plata
95,,Iván Fresneda
96,,Ruben Sanchez Saez
97,,Luiz Henrique
98,,Manuel Sánchez
99,,Iván Martín
100,,Pape Gueye
101,,Luca Koleosho
102,,Kaiky
103,,Haissem Hassan
104,,Gastón Álvarez
105,,Javier Guerra
106,,Pablo Marín
107,,Iker Munoz
108,,Pablo Barrios
109,,Cristhian Mosquera
110,,Carlos Martín
111,,Víctor Chust
112,,Oier Zarraga
113,,Valery Fernández
114,,Bryan Gil
115,,Brian Ocampo
116,,Reinier
117,,Tanguy Nianzou
118,,Pablo Torre
119,,Largie Ramazani
120,,Hugo Duro
121,,Oscar Ureña
122,,Francisco Mwepu
123,,Diego Collado
124,,Josep Gayá
125,,Ander Martín
126,,Jon Karrikaburu
127,,Alberto Mari
128,,Ricard Artero
129,,Nicolás Melamed
130,,Yunus Musah
131,,Antonio Blanco
132,,Nicolás Fernández
133,,Arnau Puigmal
134,,Chumi
135,,Andrés Martín
136,,Sergio Arribas
137,,Beñat Turrientes
138,,Ángel Algobia
139,,Robert Navarro
140,,Juan Cruz
141,,Diego Moreno
142,,Jesús Vázquez
143,,Joel Roca Casals
144,,Omar El Hilali
145,,Lautaro Blanco
146,,Mamady Diarra
147,,Roger Martínez
148,,Nabil Touaizi
149,,Carlos Álvarez
150,,Iván Romero
151,,Babatunde Akinsola
152,,Javi Llabrés
153,,Alberto del Moral
154,,Roberto Arroyo
155,,Fran Delgado
156,,Pablo Durán
157,,Raúl Parra
158,,Tomás Alarcón
159,,Pol Lozano
160,,Unai Vencedor
161,,Fernando Niño
162,,David Torres
163,,John Nwankwo
164,,Abner Vinícius
165,,Ángel Alarcón
166,,Marko Milovanović
167,,Mamadou Fall
168,,Wassim Keddari
169,,Domingos Quina
170,,Filip Jörgensen
171,,Fran Pérez
172,,Lamine Yamal
173,,Antonio Gomis
174,,Alejandro Alfaro
175,,Iñaki Peña
176,,Mario Hernández
177,,Diego Hormigo
178,,Joan García
179,,Jorge Herrando
180,,Arnau Tenas
181,,Chadi Riad
182,,Pedro Ortiz
183,,Diego Mendez
184,,Ruben Quintanilla
185,,Álex Revuelta
