#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
100,,Joãozinho,0.35,0.04,0,0.22,0,0.26
101,,Dmitriy Vorobyev,0.64,0.18,0,0.59,0,0.91
102,,Matvey Safonov,0.04,0,0.04,0.67,0.15,0.04
103,,Roberto Fernández,1.21,1.53,0.05,3.89,0,0.47
104,,Kirill Kaplenko,1.35,1.2,0,0.5,0,0.6
105,,Sergey Borodin,0.8,1.4,0,3.5,0.1,0.1
106,,Matías Pérez,1.6,2.6,0.1,2.5,0.1,0.4
107,,Nikita Goylo,0,0.09,0,0.18,0,0.09
108,,Ivan Oleynikov,1.29,0.46,0,0.42,0,0.46
109,,Mihajlo Banjac,1.48,0.3,0,0.52,0,0.48
110,,Kirill Gotsuk,0.77,1.15,0.08,5.15,0,0.27
111,,Anton Zinkovskiy,0.57,0.18,0,0.18,0,0.61
112,,Saša Zdjelar,1.96,0.63,0.04,0.89,0,0.74
113,,Anton Shunin,0,0,0,0.83,0,0.04
114,,Benjamín Garré,1.08,0.46,0.08,0.38,0,0.54
115,,Keita Baldé,0.42,0.08,0,0.08,0,0
116,,Dzambolat Tsallagov,2,0.5,0.5,0,0,0
117,,Kirill Folmer,0.33,0.33,0,0,0,0
118,,Nail Umyarov,1.67,2,0,0.42,0.08,0.58
119,,Andrey Semenov,1.11,1.53,0,4.58,0.05,0.21
120,,Aleksey Ionov,0.26,0.07,0,0.19,0,0.19
121,,Robert Renan,1,1.44,0,1.78,0,0.33
122,,Aleksandr Selikhov,0,0.04,0,0.78,0.04,0
123,,Yuri Gorshkov,0.92,1.13,0,1.71,0,0.38
124,,Butta Magomedov,1.05,0.73,0,0.36,0,0.55
125,,Konstantin Tyukavin,0.14,0.11,0,0.46,0,0.14
126,,Gustavo Mantuan,0.32,0.05,0,0.05,0,0.32
127,,Glenn Bijl,2.18,1.61,0.11,0.96,0,0.64
128,,Bernard Berisha,1.55,0.2,0,0.25,0,0.9
129,,Ilya Stefanovich,0.75,0.08,0,0.17,0,0.25
130,,Vyacheslav Karavaev,1.17,0.54,0,0.92,0,0.08
131,,Igor Akinfeev,0.03,0.03,0,0.72,0,0
132,,Dmitri Skopintsev,1.79,0.69,0.03,1.79,0,0.21
133,,Ivan Bašić,0.87,0.4,0,0.47,0,0.27
134,,Daniil Denisov,2.21,1,0.03,1.14,0,0.45
135,,Sergey Parshivlyuk,0.89,0.95,0,1.53,0,0.53
136,,Danil Kapustyanskiy,0.33,0,0,0,0,0
137,,Aleksander Vasyutin,0,0,0,0.33,0,0
138,,Bruno Fuchs,1,1.75,0,1,0,0.75
139,,Dmitri Tikhiy,1.22,2.22,0.11,1.33,0,0.22
140,,Léo,2.58,1.83,0,4.25,0,0.5
141,,Dmitri Chistyakov,1.13,0.87,0.07,2.27,0.07,0.2
142,,Vladis-Emmerson Illoy-Ayyet,1.41,1.64,0,2.41,0,0.23
143,,Alexander Yushin,0.27,0.27,0,0.38,0,0.23
144,,Ilja Zhigulev,1.08,1,0,0.42,0,0.42
145,,Timur Suleymanov,0.59,0.41,0,0.48,0,0.41
146,,Danil Prutsev,1.11,0.81,0.04,0.22,0,0.52
147,,Georgiy Dzhikiya,0.5,1.32,0,2.82,0,0.09
148,,Nuraly Alip,1.25,0.63,0,1.38,0,0.25
149,,Anton Shvets,1.89,1.56,0,2.33,0,0.7
