Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Antonin Fantis,0.1,0,66.67,0.8,0.1,0,0.5,0.7,0,0.55,0,0.1,0,0.05,15.6,71.79,3.5,37.5,0,0,0,0,0.8,0.25,0.15,0,28,37.23,0.6,0.9,20
Jiří Skalák,0.05,0,0,0.43,0,0,0,0.05,0,0.14,0,0,0.05,0.05,9.1,72.77,3.67,46.15,0,0,0,0,0.86,0,0.05,0,26.67,38.98,1,0.71,21
Fortune Akpan Bassey,0.08,0.17,33.33,0.75,0,0,0.25,0.08,0,0.33,0,0,0,0,6.58,65.82,2.25,75,0,0,0,0,0.08,0,0,0,36,32.61,0.17,0.42,12
Kamil Vacek,0.03,0,71.43,0.47,0,0,1.27,0.53,0.03,0.83,0,0.33,0.03,0.03,23.33,75.29,4.17,56.48,0,0.07,0,0,1.13,0.13,0.3,0,50,47.4,0.7,1.43,30
David Vaněček,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.88,53.33,0.88,0,0,0,0,0,0,0.13,0.13,0,75,55.56,0.25,0.25,8
David Stepanek,0,0,90,0.21,0,0,1.43,0.29,0,1.43,0,0.43,0,0,27.43,70.83,3.36,28.77,0,0.07,0,0,0.71,0.29,0.21,0,27.27,56.06,0.36,0.79,14
Michal Leibl,0.13,0.07,62.5,0.6,0.07,0,0.67,1.27,0.07,1.47,0,0.27,0.07,0,28,65.48,5.13,35.4,0,0.13,0,0,1,0.07,0.33,0.13,50,46.51,1.07,1.53,15
Matěj Helešic,0,0.04,14.29,0.61,0,0,1.25,0.68,0,0.96,0,0.18,0,0.04,21.32,69.18,6.43,34.88,0,0,0,0,1.32,0.25,0.11,0.04,50,55.56,1,0.93,28
Jakub Klíma,0,0,90.91,0.1,0,0,1.52,1,0,2.48,0.03,0.39,0,0.06,39.32,70.47,6.19,41.57,0,0.26,0,0,1.23,0.06,0.23,0,60.53,56.44,0.48,0.74,31
Jan Hlavica,0,0,40,0.29,0,0,1.17,1,0.04,2.29,0,0.08,0,0,25.33,72.53,2.38,33.63,0,0.08,0,0,0.83,0.25,0.17,0,62.5,53,0.13,1.25,24
Jakub Janetzky,0.08,0,75,0.62,0.04,0,0.46,0.54,0,0.42,0,0.19,0,0.04,20,75.77,4.65,44.19,0,0.15,0,0,1.15,0.15,0.12,0,51.72,49.52,0.77,0.85,26
Matyáš Kozák,0.09,0.09,66.67,0.83,0,0,0.17,0.09,0,0.04,0,0.13,0.04,0.04,5,68.7,1.26,14.29,0,0,0,0,0.35,0.13,0.04,0,27.27,35.85,0.43,0.52,23
Jan Fortelný,0,0,43.75,0.86,0,0,0.64,0.21,0,0.07,0,0.21,0.21,0.07,11.57,66.67,4.21,40,0,0,0,0,0.57,0.14,0.07,0,33.33,47.17,0.57,0.79,14
Daniel Souček,0.04,0,46.15,0.5,0,0,1.71,0.5,0,1.96,0.04,0.58,0,0.04,30.63,69.93,4.38,37.78,0,0.08,0,0,1.33,0.25,0.04,0,53.57,55.22,0.5,0.75,24
Jan Hladík,0,0.03,22.22,1.23,0,0,0.61,0.16,0,0.32,0,0.06,0.13,0.1,13,67.25,3.81,45.71,0,0.03,0,0,0.71,0.23,0,0,40.91,42.96,0.84,0.55,31
Antonín Křapka,0.14,0,0,0.41,0.1,0,0.52,0.59,0.03,3.07,0,0.1,0,0,23.14,70.64,2.31,45.86,0,0.24,0,0,1.28,0.31,0,0,48.78,48.78,0.17,0.48,29
Marek Hlinka,0,0,50,1.14,0,0,1.18,0.59,0,1.86,0,0.32,0,0.05,26.82,73.22,4.32,44.64,0,0.05,0,0,1.59,0.18,0.14,0,51.61,52.17,0.23,0.82,22
Ubong Ekpai,0,0,28.57,0.83,0,0,0.67,0.33,0,0.33,0,0,0,0,14.67,67.61,3.67,38.1,0,0,0,0,0.58,0.08,0,0,47.62,50.88,0.75,0.75,12
Tadeas Vachousek,0.13,0.06,50,0.31,0,0,0.19,0.25,0,0,0,0.13,0.06,0.06,8.81,63.83,2.06,14.29,0,0,0,0,0.88,0.13,0.06,0,0,31.58,0.44,0.38,16
Mohamed Tijani,0,0,0,0.12,0,0,0.94,1,0,2.71,0,0.12,0,0,45.24,75.55,2.12,40.63,0,0.12,0,0,1.12,0.24,0.29,0,70,59.34,0.59,1.24,17
Samuel Dancak,0,0,100,0.23,0,0,0.68,0.59,0,0.32,0,0.09,0,0,19.05,80.19,4.45,55.36,0,0.09,0,0,0.77,0,0.18,0,55.56,50,0.55,1,22
Jakub Matoušek,0,0,20,0.57,0,0,0.36,0,0,0.36,0,0.07,0.14,0.07,5.86,63.41,1.71,31.58,0,0,0,0,0.07,0.14,0.21,0,50,43.59,0.64,0.79,14
David Huf,0,0,100,0.5,0,0,0.13,0,0,0,0,0.13,0,0,5,57.5,1.63,50,0,0,0,0,0.13,0,0,0,0,25,0,0.63,8
Jakub Urbanec,0.21,0.07,33.33,0.96,0.04,0,0.86,0.5,0.04,0.79,0,0.29,0,0,18.11,68.24,4.39,32.26,0,0.04,0,0,1.39,0.11,0.04,0,40.74,43.18,1.21,1.14,28
Emil Tischler,0,0,0,0.3,0,0,0.6,0.15,0,0.6,0,0.15,0,0,12.65,71.54,2.4,66.67,0,0,0,0,0.55,0.15,0.05,0,16.67,45,0.65,0.55,20
Joshua Akpudje,0,0,33.33,0.21,0,0,0.93,1.21,0.07,3.21,0,0.14,0,0,39.29,72.73,2.79,32.74,0,0.21,0,0,1.43,0.29,0.14,0,56.67,55.38,0.36,0.93,14
Filip Mucha,0,0,0,0,0,0,0,0,0,0.73,0,0.07,0,0,30.33,44.4,2.33,31.78,3,0.13,0.07,0,1.6,0.33,0.2,0,50,50,0.2,0.07,15
Václav Procházka,0.04,0,0,0.26,0,0,0.93,1.15,0,3.37,0.04,0.19,0,0,33.67,68.98,4.52,39.24,0,0.15,0,0,1.37,0.26,0.22,0.04,71.05,62.16,0.7,0.74,27
Ivan Varfolomieiev,0,0,75,0.29,0,0,0.57,0.71,0,0.29,0,0,0,0.14,13.5,73.02,2,42.11,0,0,0,0,0.57,0.14,0.14,0,36.36,45.45,0.36,1,14
Gigli Ndefe,0,0,60,0.09,0,0,1,1.14,0.09,1.82,0,0.14,0.09,0,27.41,73.13,6.32,37.84,0,0.14,0,0,1.32,0.09,0.14,0.09,40,48.21,0.95,1.41,22
Daniel Holzer,0.08,0.04,33.33,0.72,0,0,0.36,0.32,0,0.36,0,0.24,0.12,0,13.8,65.51,3.76,38.46,0,0,0,0,0.88,0.16,0,0,38.1,42.86,0.72,0.32,25
Robert Mišković,0,0.09,33.33,0.68,0,0,0.45,0.27,0,0.14,0,0.18,0.09,0.09,14.77,78.77,4,47.62,0,0.05,0,0,0.5,0.09,0.05,0,72.73,45.57,0.77,0.86,22
Patrik Žitný,0,0.07,28.57,0.67,0,0,0.53,0.2,0,0.33,0,0.07,0,0,11.47,73.84,2.6,55.56,0,0,0,0,0.4,0.13,0,0,33.33,40,0.33,0.6,15
Michal Kohút,0,0.06,16.67,0.88,0,0,0.88,0.18,0,0.35,0,0.06,0.06,0,16.76,72.28,3.94,71.43,0,0,0,0,0.76,0.18,0.24,0,42.86,44.87,0.82,1.12,17
Martin Novy,0,0,100,0.6,0,0,0.33,0.2,0,0.2,0,0,0.07,0,3.67,49.09,1.13,33.33,0,0,0,0,0.33,0,0.07,0,0,66.67,0.2,0.07,15
Dāvis Ikaunieks,0,0.1,0,0.45,0,0,0,0,0,0.05,0,0.05,0.1,0.1,4.6,73.91,1.45,20,0,0,0,0,0.5,0.15,0.05,0,23.53,28.57,0.3,0.15,20
Patrik Šimko,0,0,0,0.29,0,0,0.71,0.36,0,1.21,0,0.07,0,0,24.57,72.09,2.43,49.46,0,0.14,0,0,0.64,0.21,0.07,0,50,54.35,0.5,0.79,14
Denis Granečný,0,0,66.67,0.43,0,0,2.11,1.18,0.04,1.64,0.04,0.71,0.04,0.04,26.68,64.39,4.39,34.39,0,0.07,0,0,1.5,0.18,0.29,0,61.76,58.15,0.61,0.96,28
Filip Blecha,0,0.05,50,0.55,0,0,0.18,0.41,0,0.14,0,0.09,0,0,13.59,81.61,3.05,78.13,0,0,0,0,0.5,0.05,0.09,0,16.67,32.61,0.32,0.59,22
Daniel Smekal,0.11,0.11,0,0.67,0.11,0,0.44,0,0,0,0,0.11,0,0,3.78,47.06,0.89,25,0,0,0,0,0.33,0.11,0,0,55.56,42.86,0,0.67,9
Matej Sin,0.09,0,25,0.91,0,0,0.55,0,0,0.27,0,0.09,0,0,13.82,74.34,4.73,66.67,0,0,0,0,0.91,0,0.09,0,50,37.84,0.27,0.91,11
Michal Beran,0,0,75,0.46,0,0,0.67,0.33,0,0.21,0,0.21,0.04,0.13,18.25,67.12,6.33,30.16,0,0.04,0,0,0.88,0.08,0.17,0,31.25,48.35,0.58,0.5,24
Pech Dominik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,87.5,0,0,0,0,0,0,0,0,0,0,0,100,1,0,1
Vlastimil Hruby,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,38.24,3,32.26,2,0,0,0,0,1,0,0,0,0,0,0,1
Libor Bobcik,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,50,0,1,1
Adam Goljan,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,3.5,85.71,0.5,0,0,0,0,0,0,0,0,0,0,100,0.5,0,2
Adam Hloušek,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,3,83.33,2.5,100,0,0,0,0,0,0,0,0,0,50,0,0,2
Martin Košťál,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,66.67,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Daniel Šmiga,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,6.5,84.62,4,100,0,0,0,0,0.5,0.5,0,0,0,40,0.5,0.5,2
David Krch,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,6.5,76.92,1.5,80,0,0,0,0,0.5,0,0,0,0,66.67,0.5,0,2
Tomáš Polyak,0,0,0,0.14,0,0,0.29,0.29,0,0,0,0.14,0,0,4.57,68.75,0.86,25,0,0,0,0,0.14,0,0.14,0,100,57.14,0.14,0.29,7
Samuel Šimek,0,0,0,0.43,0,0,0.57,0.14,0,0.14,0,0,0,0,6.29,63.64,1.43,50,0,0,0,0,0.14,0.14,0.29,0,33.33,50,0.29,0.57,7
Pavel Dvorak,0,0,0,0.24,0,0,0.06,0.06,0,0,0,0.06,0,0,2.82,68.75,1,25,0,0,0,0,0.06,0,0.12,0,75,41.18,0.18,0.35,17
Martin Sladký,0,0,28.57,0.23,0,0,1.36,1.36,0,1.45,0,0.36,0.09,0.05,25.32,71.81,4.05,41.74,0,0.14,0,0,1.32,0.18,0.14,0,48.39,54.21,0.55,0.64,22
Denis Donát,0.05,0,0,0.15,0.05,0,0.7,0.9,0,0.7,0,0.25,0,0,14.55,68.38,1.8,38.78,0,0.1,0,0,0.5,0.1,0.15,0,42.11,41.43,0.35,0.8,20
Lukáš Greššák,0,0,66.67,0.21,0,0,0.37,0.53,0,0.53,0,0.11,0,0,15.95,77.56,2.21,72.5,0,0,0,0,0.63,0.11,0.05,0,58.33,50,0.26,0.47,19
Vojtech Stransky,0.07,0.07,0,0.53,0,0,0.2,0.27,0,0.4,0,0.07,0,0.07,6.2,65.59,1.4,37.5,0,0,0,0,0.53,0,0.07,0,40,40.63,0.53,0.53,15
Tomas Grigar,0,0,0,0,0,0,0.05,0,0.05,0.53,0,0.11,0,0,30.95,50.51,2.21,35.92,2.84,0.11,0.26,0.05,1.89,0.11,0.16,0.05,100,72.73,0.32,0.05,19
Ondřej Šašinka,0,0,0,0.58,0,0,0.21,0,0,0.21,0,0.16,0,0,6.47,56.1,2.05,0,0,0.05,0,0,0.16,0.16,0,0,51.35,45.78,0.79,0.68,19
Lukáš Juliš,0.13,0.13,50,0.88,0,0,0,0,0,0.13,0,0,0,0,8.13,80,2.88,75,0,0,0,0,0.25,0,0,0,25,33.33,0.25,0.13,8
Ibrahim Traoré,0.08,0.08,50,0.67,0,0,0.92,0.33,0,0.25,0,0.25,0.08,0,25.75,78.64,8.75,41.18,0,0,0,0,0.58,0.25,0.17,0,33.33,42.86,0.67,0.83,12
Ondrej Pachlopnik,0.07,0,33.33,0.29,0,0,0.21,0.29,0,0.14,0,0.21,0.07,0,9.79,70.07,3.21,53.85,0,0,0,0,0.71,0.07,0.14,0,44.44,38.64,0.64,0.57,14
Stepan Harazim,0,0,25,0.39,0,0,0.94,0.61,0,0.83,0,0.17,0,0,18.89,56.18,4.61,39.24,0,0.11,0,0,0.89,0,0.39,0,31.58,35.87,0.33,1.28,18
Jakub Kucera,0.04,0.07,30.43,1,0,0,1.15,0.48,0,0.63,0,0.19,0.11,0.07,19.33,61.49,4.93,26.87,0,0.19,0,0,1.07,0.11,0.19,0.04,47.37,50.78,1.56,1.48,27
Rudolf Reiter,0,0.05,14.29,0.1,0,0,0.85,1,0,0.65,0,0.2,0.05,0.05,15.55,66.88,2.9,32.81,0,0.1,0,0,0.95,0.05,0.1,0,26.67,47.37,0.7,0.65,20
Tomáš Zajíc,0.05,0.05,42.86,0.52,0,0,0.24,0.1,0,0.14,0,0.05,0.05,0.05,9.76,77.07,3.29,58.33,0,0,0,0,1,0.1,0.1,0,31.25,34.18,0.71,0.62,21
Alois Hycka,0.04,0,41.67,0.54,0,0,1,1.04,0.04,0.96,0,0.11,0,0.07,20.25,56.61,4.79,19.81,0,0,0,0,1.32,0.18,0.11,0,46.67,50,0.82,0.96,28
Patrik Brandner,0.06,0,14.29,0.56,0,0,0.11,0.22,0,0.17,0,0.22,0.06,0.06,7,77.78,2.61,71.43,0,0,0,0,0.39,0.11,0.17,0,12.5,31.91,0.67,0.39,18
Tomáš Zahradníček,0,0,0,0.83,0,0,0.17,0,0,0,0,0.33,0,0.17,11.83,63.38,2.33,40,0,0,0,0,1.17,0.33,0,0,33.33,41.67,0.5,0.17,6
Vojtech Patrak,0,0,66.67,0.33,0,0,0.22,0.06,0,0.22,0,0.06,0.06,0,5.06,68.13,1.33,61.54,0,0,0,0,0.33,0,0,0,57.14,45,0.44,0.39,18
Denis Kramář,0,0,100,0.14,0,0,0.43,0.14,0,0.14,0,0,0,0,2.86,60,0.86,50,0,0,0,0,0.14,0.14,0.14,0,0,34.78,0.57,1.14,7
Hugo Jan Bačkovský,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,32.11,59.17,2.22,33.71,2.22,0.33,0.22,0,1.78,0.22,0.11,0,50,50,0.22,0.11,9
Daniel Hais,0.13,0.13,0,0.38,0.06,0,0.06,0.06,0,0.19,0,0,0,0,5.06,56.79,1.5,50,0,0,0,0,0.38,0,0.13,0,44.44,27.66,0.25,1.13,16
Jakub Šiman,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,35,67.14,1.5,41.03,3,0,0.5,0,2,0.5,0,0,100,100,0,0,2
Nicolas Penner,0,0.06,57.14,0.22,0,0,0.61,0.22,0,0.44,0,0.17,0.11,0,10,67.22,3,33.33,0,0,0,0,0.61,0.06,0.11,0.06,28.57,52.83,0.61,0.5,18
Petr Pudhorocký,0.08,0,50,0.33,0,0,0.08,0.17,0,0.08,0,0.08,0,0,13.58,74.85,4.5,40,0,0.08,0,0,0.67,0,0.17,0,0,36.36,0.75,0.83,12
David Broukal,0,0,50,0.14,0,0,0.24,0.71,0,2,0,0.14,0.05,0.05,18.48,68.04,2.24,32.39,0,0.05,0,0,0.9,0.05,0.05,0.05,53.57,42.11,0.14,0.48,21
Tomáš Solil,0.14,0.14,0,1,0,0,1.29,0.43,0,0.71,0,0.14,0,0,23.86,66.47,4.57,64.29,0,0,0,0,1.57,0.43,0.14,0,0,43.59,1.14,1.71,7
Ondrej Coudek,0.14,0,0,0.29,0.14,0,1.29,1.71,0.14,3.71,0,0.29,0,0,47.43,74.1,3.14,44.07,0,0,0,0,2,0.14,0.43,0,64.71,50,0.57,2,7
Matěj Hrabina,0,0,42.86,0.53,0,0,1.17,0.8,0,1.77,0,0.37,0.03,0.03,31.93,72.44,6.5,35.37,0,0.13,0,0,1.37,0.3,0.13,0,39.53,49.29,0.5,0.7,30
Matej Mršić,0,0,100,0.75,0,0,0.13,0.38,0,0,0,0.13,0,0,10.63,71.76,3,54.55,0,0,0,0,0.88,0,0,0,0,47.83,0.75,0.13,8
Yira Collins Sor,0,0,0,0.33,0,0,0,0.33,0,0,0,0,0,0,8,75,4,100,0,0,0,0,0,0.33,0,0,0,0,0,0.67,3
Viktor Budinský,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,32,51.04,1.67,35.29,4.33,0,0,0,3.33,0.33,0,0,0,0,0,0,3
Patrik Vízek,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,24.33,56.16,2,43.86,2.33,0.33,0,0,1.67,0.33,0,0,0,100,0,0,3
Roman Čerepkai,0,0,0,0.75,0,0,0.25,0,0,0,0,0.75,0.25,0,6.5,50,1.75,33.33,0,0,0,0,1,0,0,0,57.14,31.25,0,0.5,4
Jakub Grič,0,0,0,0.45,0,0,1,0.18,0,1,0,0.27,0,0,15.82,69.54,2.91,45.83,0,0.09,0,0,1.36,0.09,0.18,0,75,50,0.36,1.09,11
Quadri Adebayo Adediran,0.23,0.54,70.59,1.92,0,0,0.15,0.15,0,0.38,0,0,0,0,13.31,69.36,4.92,44.44,0,0,0,0,1.08,0.23,0.08,0.08,47.62,34.57,0.38,1.77,13
Daniel Köstl,0.06,0.09,45.45,0.91,0.03,0,0.97,1,0.06,2.64,0,0.36,0.09,0.09,28.33,52.19,5.76,32.73,0,0.24,0,0,1.15,0.27,0.15,0.03,54.69,43.69,0.42,1.27,33
Dominik Plestil,0.13,0,50,0.25,0,0,0.38,0.38,0,0.13,0,0.13,0,0,5.5,65.91,1.38,66.67,0,0,0,0,1.13,0.25,0,0,50,52.17,0.63,0.5,8
Kamso Mara,0,0,66.67,0.2,0,0,0.4,0.8,0,0.4,0,0,0,0,10.2,80.39,1.6,33.33,0,0,0,0,0.8,0,0.2,0,0,53.85,0.6,0.6,5
Josef Koželuh,0,0,100,0.13,0,0,1.75,0.5,0,1.25,0,0.38,0,0,24,66.15,4.38,40.63,0,0,0,0,1.13,0.25,0,0,71.43,61.36,0.88,0.88,8
Jáchym Šíp,0,0,0,0,0,0,0.29,0.29,0,0,0,0,0,0,2.43,58.82,0.29,0,0,0,0,0,0,0.14,0,0,0,50,0.43,0.14,7
Dominik Kostka,0,0,27.27,0.96,0,0,1.31,0.65,0.04,1.08,0,0.35,0,0.12,21.96,63.75,5.27,35.87,0,0.04,0,0,1.35,0.15,0.12,0,41.67,43.17,0.31,1.27,26
Lukáš Rogožan,0,0,40,0.23,0,0,0.31,0.23,0,0.08,0,0,0,0,5,73.85,0.92,75,0,0,0,0,0.31,0.08,0.08,0,40,33.33,0.15,0.62,13
Michal Černák,0.05,0,38.89,0.41,0,0,0.41,0.14,0,0.27,0,0.14,0.05,0.05,8.14,71.51,2,52.94,0,0,0,0,0.68,0.18,0,0,36.36,45.65,1,0.73,22
Jan Sterba,0,0,0,0.43,0,0,1.14,0.14,0,2,0,0,0,0,31,81.11,3,45.95,0,0,0,0,1.71,0.29,0.14,0,44.44,58.33,0.43,0.71,7
Jakub Kristan,0,0,75,0.13,0,0,0.38,0.25,0,0.38,0,0.13,0,0,14.13,77.88,3.5,70,0,0,0,0,2,0.38,0.13,0,50,52.63,0.25,0.38,8
Adam Kadlec,0,0,100,0.38,0,0,0.5,2.13,0,2.88,0,0.25,0,0,18.88,53.64,2,35.09,0,0.13,0,0,1.38,0.13,0.13,0.13,66.67,56.41,1.13,1,8
Karol Mészáros,0,0.07,100,0.07,0,0,0.67,0.27,0,0.47,0,0.13,0.07,0,7.27,62.39,1.2,40,0,0,0,0,0.8,0,0.13,0,50,53.49,0.4,0.6,15
Leandro Jabá,0,0.12,12.5,0.53,0,0,0.47,0.18,0,0.29,0,0.12,0,0,6.18,60.95,1.65,16.67,0,0,0,0,0.53,0.12,0.06,0,11.11,30.43,0.24,0.53,17
Filip Novotny,0.06,0.06,28.57,0.33,0,0,1.39,0.44,0.11,0.78,0,0.06,0.06,0.06,11.06,68.34,2.89,30,0,0,0,0,0.83,0.06,0.11,0.06,33.33,55.84,0.72,0.78,18
Jakub Prichystal,0.09,0,33.33,0.36,0.09,0,0.18,0.09,0,0.36,0,0,0,0,8.45,68.82,2.36,16.67,0,0,0,0,1.09,0.09,0.09,0,36.36,33.33,0.45,0.55,11
Patrik Mekota,0,0,0,1,0,0,3,1,1,0,0,0,0,0,41,70.73,5,45.45,0,0,0,0,1,0,0,0,0,60,0,1,1
Oliver Velich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,1
Vojtěch Hora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Daniel Kaštánek,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,7.5,86.67,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Ondrej Lehoczki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,80,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,2
Jakub Švec,0,0,0,0.75,0,0,0.5,0,0,0,0,0.5,0,0,7.25,55.17,2,50,0,0,0,0,1.25,0,0,0,0,27.27,0.25,0.5,4
Martin Toml,0,0.2,0,0.2,0,0,0.4,1.2,0,3.8,0,0,0,0,28.6,79.02,2.2,51.61,0,0,0,0,2.6,0.4,0.2,0,75,60,0.4,0.6,5
Tomas Zlatohlavek,0,0,0,0,0,0,0.2,0,0,0.4,0,0,0,0,0.8,75,0.4,0,0,0,0,0,0,0.2,0.2,0,0,60,0.4,0.2,5
Ondrej Kricfalusi,0,0,0,0,0,0,0.17,0,0,0.33,0,0.17,0,0,4,54.17,1.17,60,0,0,0,0,0.17,0,0,0,50,25,0,0.5,6
Marek Červenka,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,6.63,67.92,1.38,100,0,0,0,0,1,0,0.25,0,100,53.33,0.88,0.5,8
Lukáš Čmelík,0.21,0.13,29.17,0.79,0,0,0.54,0.29,0,0.42,0,0.29,0.04,0.13,11.5,55.07,2.96,42.86,0,0,0,0,1.17,0.08,0.25,0.04,31.25,40.87,0.92,0.75,24
Lukas Masek,0.06,0.11,33.33,0.78,0,0,0.11,0,0,0.11,0,0.11,0.06,0,8.72,71.97,3,38.46,0,0,0,0,0.56,0.06,0.33,0,55,32.53,0.67,1.67,18
Lukáš Skovajsa,0,0,0,0.29,0,0,1.24,0.76,0,1.06,0,0.35,0,0,22.12,70.48,4.29,34.25,0,0.06,0,0,1.29,0.18,0.06,0,45,49.4,0.71,0.94,17
Ondřej Petrák,0.08,0,0,0.5,0,0,0.75,1.08,0,1.5,0,0.42,0,0,19,71.49,2.08,42.86,0,0.17,0,0,1.08,0.17,0.08,0.08,35.71,42.31,0.75,1.17,12
Jakub Necas,0,0,33.33,0.25,0,0,0.5,0.44,0,0.56,0,0.06,0,0,10.56,66.27,2.69,28,0,0,0,0,0.56,0.06,0.06,0,44.44,41.94,0,0.31,16
Pavel Juroska,0,0.15,57.14,0.62,0,0,0,0.15,0,0.23,0,0,0,0,5.31,62.32,1.15,25,0,0,0,0,0.46,0.08,0,0,33.33,48.89,0.77,0.23,13
Branislav Sluka,0.07,0,0,0.86,0,0,0.57,0.86,0,0.29,0,0.43,0.07,0.07,15,71.9,3.71,32.14,0,0,0,0,1.29,0,0.14,0,55.56,44.64,0.86,0.71,14
Jan Silný,0.06,0.25,14.29,0.88,0,0,0.31,0.13,0.06,0.06,0,0.06,0.06,0.13,9.56,60.78,2.38,50,0,0,0,0,0.94,0,0.38,0.06,40.74,41.03,0.94,0.69,16
Radim Řezník,0,0,100,0.2,0,0,0.6,0.4,0,0.8,0,0.4,0,0,22.4,72.32,5.6,41.18,0,0,0,0,1,0,0.2,0,0,43.75,0.4,0.8,5
Ladislav Muzik,0,0,0,0.22,0,0,0.07,0,0,0.04,0,0.04,0,0,2.85,68.83,1,50,0,0,0,0,0.44,0.07,0,0,14.29,25,0.26,0.37,27
Ladislav Kodad,0,0,12.5,0.43,0,0,0.43,0.33,0,0.62,0,0.14,0.05,0,11.14,60.26,2.14,32.26,0,0,0,0,1,0.19,0.14,0,35.71,41.54,0.57,0.71,21
Matej Radosta,0.09,0,33.33,0.36,0,0,0.64,0.73,0,0.64,0,0.18,0,0,12.64,63.31,2.64,29.17,0,0,0,0,0.91,0.09,0,0,50,43.18,0.36,0.27,11
Nana Akosah-Bempah,0,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0,3.75,66.67,1.25,0,0,0,0,0,2,0,0,0,0,57.14,1.5,0,4
Jan Morávek,0,0,0,0.2,0,0,0,0.4,0,0,0,0.4,0,0,4.6,56.52,0.8,50,0,0,0,0,0.6,0.2,0,0,0,33.33,0.2,0,5
Ondřej Chvěja,0,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,7,78.57,1,0,0,0,0,0,1,0,0,0,50,37.5,0,0.5,2
Martin Fillo,0.15,0,42.86,1.15,0.1,0,0.5,0.35,0,0.4,0,0.05,0,0,14.1,68.09,4.05,25,0,0,0,0,0.95,0.15,0.15,0.1,42.86,46.94,1.05,0.85,20
Tomáš Necid,0,0.13,100,0.5,0,0,0.13,0.13,0,0.13,0,0,0,0,2.5,55,0.75,0,0,0,0,0,0.13,0,0.13,0,0,26.67,0.25,0.25,8
David Bartek,0,0,0,0.17,0,0,0.33,0,0,0.17,0,0,0,0,5.83,65.71,2.33,0,0,0,0,0,0.33,0.17,0.17,0,0,46.15,0.67,0.5,6
Marek Beranek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
Libor Bastl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0,0,0,1,0,0,0,0,33.33,1,1,1
Tomáš Schánělec,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,2
Lukáš Hrdlička,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,2.5,40,0.5,0,0,0,0,0,0.5,0,0,0,100,50,0,0.5,2
Rene Dedic,0,0.33,0,0.67,0,0,0,0,0,0.33,0,0,0,0,2.33,28.57,0,0,0,0,0,0,0,0,0.33,0,60,40,0.33,1.33,3
Martin Kudela,0,0,0,0,0,0,0.33,0.33,0,0,0,0,0,0,6.67,80,1.33,0,0,0,0,0,0.67,0,0.33,0,100,28.57,0,1.33,3
Tadeas Stoppen,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,30,44.44,1,26.87,1.33,0.33,0,0,1.33,0.33,0.33,0,0,100,0.33,0,3
Vojtěch Novák,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,2.4,41.67,0.6,0,0,0,0,0,0.6,0,0,0,100,100,0,0,5
Daniel Krch,0,0,0,0.13,0,0,0.13,0.63,0,0.75,0,0,0,0,8.38,65.67,1.75,44.44,0,0,0,0,0.88,0.13,0,0,0,50,0,0.13,8
