#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
463,,Eric Serge,0,0,0,0,0.5,0
464,,Zeyad Tarek,0,0,0,0,0.13,0
465,,Abdelrahman Atef,0,0,0,0,0.63,0.04
466,,Abdallah Magdy,0,0,0,0,0.38,0
467,,Franck Mbella Etouga,0,0,0,0,1,0.1
468,,Firas Ifia,0,0,0,0,0.29,0.14
469,,Wagih Abdel Hakim,0,0.07,0,0,0.48,0.11
470,,Barakat Haggag,0,0.21,0,0,1.07,0.14
471,,Youssef Hassan,0,0,0,0,0,0
472,,Abdallah Yaisien,0,0,0,0,0,0
473,,Ahmed Ayman,0,0,0,0,0.54,0.08
474,,Mostafa El-Badry,0,0.06,0,0,0.24,0.12
475,,Islam Ateia,0,0.06,0,0,0.44,0
476,,Arabi Badr,0,0.1,0,0,0.5,0
477,,Mohamed Sadek,0,0,0,0,0.45,0
478,,Aymen Sfaxi,0,0,0,0,0.24,0
479,,Mahmoud Alaa El Katamy,0,0,0,0,0.88,0.13
480,,Abubakar Liday,0,0,0,0,0.38,0
481,,Karim Mostafa,0,0,0,0,0.5,0.09
482,,Ahmed Shousha,0,0.18,0,0,1.53,0
483,,Mohamed Nadi,0,0.06,0,0,0.29,0
484,,Ahmed Dawooda,0,0,0,0,0.08,0.08
485,,Omar Saoudi,0,0,0,0,0,0
486,,Fares Hatem,0,0,0,0,0,0
487,,Momen Mohamed Abd Rabo,0,0.25,0,0,1,0.25
488,,Tariq Alaa,0,0.14,0,0,0.43,0
489,,Ahmed Hamoudi,0,0,0,0,0.21,0
490,,Mahmoud Wahid,0,0.2,0,0,1,0
491,,Valentine Odoh,0,0,0,0,0.88,0
492,,Abdelghani Mohamed,0,0,0,0,0.24,0
493,,Charles Ekpenyong,0,0,0,0,0.23,0.31
494,,Karim Yehia,0,0,0,0,1,0.07
495,,Islam Gamal,0,0,0,0,0.63,0
496,,Momen Rady,0,0,0,0,0.63,0
497,,Ahmed Adel,0,0,0,0,0.81,0.04
498,,Youssef El Gohary,0,0.09,0,0,0.45,0
499,,Hadji Barry,0,0.13,0,0,0.27,0.07
500,,Mohamed Antar,0,0.05,0,0,0.62,0
501,,Ahmed Shadad,0,0.13,0,0,0.38,0
502,,Mohamed Nosseir,0,0,0,0,1,0
503,,Abdullahi Ojifinni,0,0,0,0,0.6,0.2
504,,Ahmed Eid,0,0,0,0,0.55,0
505,,Ziad Tolba,0,0,0,0,0,0
506,,Marwan Osman,0,0,0,0,0.22,0
507,,Gharib Yasser,0,0,0,0,0.56,0.06
508,,Amir Medhat,0,0,0,0,1,0.09
509,,Christopher John,0,0.04,0,0,0.54,0
510,,Mohamed Zaalouk,0,0,0,0,0,0
511,,Eiad El Askalany,0,0,0,0,1,0
512,,Alhassan Mubarak,0,0,0,0,0,0
513,,Mohamed Nabih,0,0,0,0,2,0
514,,Ahmed Hamdeen,0,0,0,0,1,0
515,,Salisu Mobarak,0,0,0,0,1,0
516,,Ahmed Rashwan,0,0,0,0,0,0
517,,Ahmed Ali Kamel,0,0,0,0,0.33,0
518,,Akinade Moses Ibukun,0,0,0,0,0.5,0
519,,Ibrahim Ayesh,0,0,0,0,0.25,0.75
520,,Hesham Sabry,0,0,0,0,0.25,0
521,,Hany Adel,0,0,0,0,1,0
522,,Abdul Aziz Mousa,0,0,0,0,0.6,0
523,,Islam El Mizzayn,0,0.2,0,0,0.2,0
524,,Mostafa Osama,0,0,0,0,0.57,0
525,,Momen Awad,0,0.25,0,0,1.17,0.17
526,,Hussein Ragab,0,0,0,0,0.87,0.07
527,,Moussa Diawara,0,0,0,0,0.26,0
528,,Tarek Samy,0,0,0,0,0.75,0
529,,Ahmed Mohsen,0,0,0,0,0.5,0.13
530,,Ahmed Nader Hawash,0,0,0,0,0.14,0
531,,Youssef Obama,0,0,0,0,0.4,0
532,,Rafaat Khalil,0,0.14,0,0,0.29,0
533,,Ashraf Magdy,0,0,0,0,0.43,0
534,,Ahmed Belya,0,0,0,0,0.29,0
535,,Mahmoud Abou-Gouda,0,0,0,0,0.33,0.11
536,,Fahd Gomaa,0,0,0,0,0.75,0
537,,Abdallah Gomaa,0,0,0,0,0.67,0
538,,Anthony Okpotu,0,0,0,0,0.29,0
539,,Mohamed Shawky Gharib,0,0,0,0,0.25,0.06
540,,Imad El Kabbou,0,0,0,0,0,0
541,,Mohamad Salah Zaki,0,0,0,0,1,0
542,,Ahmed Abdel Wahab,0,0,0,0,1,0
543,,Rida El Barjiji,0,0,0,0,0.5,0
544,,Amer Mohamed,1.5,0,0.5,0,1.5,0
545,,Mohamed Fawzy Gad,0,0,0,0,1,0
546,,Ahmed Abo Egela,0,0,0,0,0,0
547,,Mohamed Abdelnasser,0,0,0,0,0,0
548,,Mohammad Fouad,0,0,0,0,1.33,0
549,,Bai Kamara,0,0,0,0,0.33,0
550,,AbouBakr El Gamal,0,0,0,0,0,0
551,,Ahmed Amer,0,0,0,0,0.67,0
552,,Mahmoud Ezzat,0,0,0,0,0.5,0
553,,Gabriel Chukwudi,0,0,0,0,0,0
554,,Hamdi Nagguez,0,0,0,0,1,0.13
555,,Zakaria El Wardi,0,0,0,0,0.33,0
556,,Hossam El Saana,0,0,0,0,0.5,0
557,,Walid Farag,0,0,0,0,1,0.4
558,,Mohamed Fares,0,0.11,0,0,1,0.11
559,,Ahmed Kasem,0,0,0,0,0.17,0.17
560,,Fawzi El Henawy,0,0,0,0,0.91,0
561,,Dejan Meleg,0,0,0,0,1,0
562,,El Sayed Abou Amenah,0,0,0,0,0,0
563,,Ahmed Ali Amin,0,0,0,0,0,0
564,,Sayed Shabrawy,0,0.17,0,0,0.67,0
565,,Mahmoud Salah,0,0,0,0,0.13,0
566,,Marwan Magdy,0,0,0,0,0.22,0.11
567,,Hesham Hafez,0,0,0,0,0.5,0.5
568,,Elsayed Salem,0,0,0,0,0.6,0
569,,Ahmed Bahaa,0,0,0,0,0.67,0.17
570,,Mahmoud El Zanfaly,1,0,0,0,3,0
571,,Hossam Ashraf,0,0,0,0,0,0
572,,Mohamed El Zareef,0,0,0,0,0,0
573,,Alaa Salama,0,0,0,0,0,0
574,,Mohamed Hamed,0,0,0,0,0,0
575,,Ahmed Abdulaziz,0,0,0,0,0,0
576,,Youssef Nader,1,1,0,0,2,0
577,,Ahmed Elkalamawy,0,0,0,0,0,0
578,,Hesham Fathallah,0,0,0,0,0,0
579,,Mustafa Abdelkader,0,0,0,0,0,0
580,,Ademola Shobowale,0,0,0,0,0,0
581,,Elhusseini Samir,0,0,0,0,1,0
582,,Abdelrahman Hassan,0,0,0,0,1,0
583,,Gamal El Said,0,0,0,0,0,0
584,,Mohamed Wagdi,0,0,0,0,0,0
585,,Amin Mohamed Amin,0,0,0,0,0,0
586,,Gamal Montasser,0,0,0,0,0,0
587,,Bello Babatunde Martins,0,0,0,0,0,0
588,,Ibrahim Sheta,0,0,0,0,0,0
589,,Atef Al Hakim,0,0,0,0,0,0
590,,Ahmad Algeaidy,0,0,0,0,0.67,0
