#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
423,,Ibrahim Kone,0.75,0.63,0,0.31,0,0.25
424,,Salah Mohsen,0.05,0.11,0,0.26,0,0
425,,Gedo,1,0.54,0,0.29,0,0.38
426,,Ali Fathi,1,1.16,0.03,1.56,0,0.47
427,,Paul Joules,0.31,0.08,0,0.15,0,0.15
428,,Gaber Kamel,1.13,0.79,0,0.96,0,0.33
429,,Assem Salah,1.71,2,0,1,0,0.71
430,,Mohammed Rashid,0,0,0,1,0,0
431,,Motaz El Sayed,0,0,0,0,0,0
432,,Khaled Alnabrisi,0,1,0,0,0,0
433,,Sherif Dabo,0,0,0,0,0,0
434,,Abdoul Kader Coulibaly,0,0,0,0,0,0
435,,Saber El Shimi,0,0,0,1,0,0
436,,Mahmoud El Gharabawy,0,0,0,1,0,0
437,,Mahmoud Shedid Kenawi,1,1,0,1,0,0
438,,Ahmed El Sebai,2,3,0,0,0,1
439,,Shemeles Bekele,1,0,0,0,0,0.5
440,,El Habib Ahmed Hassan,0,0,0,0,0,0
441,,Amr Khalil,0,0,0,1.5,0,0
442,,Mohamed Benkhemassa,1,1.33,0,0.67,0,0.67
443,,Ali Yasser,0.67,0,0,0.33,0,0.67
444,,Ojo Tolulope,0,0,0,0,0,0
445,,Arthur Justice,1,0.2,0,1.2,0,0.2
446,,Mahmoud Gehad,1.83,0.67,0.17,0.17,0,0.33
447,,Medhat Fakousa,0.83,0.17,0,0.83,0,0.17
448,,Salah Zayed,0,0,0,0,0,0.43
449,,Eric Traore,0.67,0.17,0,0.42,0,0.25
450,,Ali Hamdy,0.74,0.53,0,0.37,0,1
451,,Ahmed Gamal,1.46,1.25,0,1.42,0,0.63
452,,Mahmoud Shabrawy,0.42,0.11,0,0.05,0,0.16
453,,Momen Atef,1,0.95,0.05,0.79,0,0.37
454,,Abdel Rahman Emad,0.9,0.15,0,0.2,0,0.2
455,,Mahmoud Emad,1,0.47,0,0.29,0,0.65
456,,Mohamed Saeed,0.89,0.44,0,0.67,0,0.56
457,,Mahmoud Zalaka,0.42,0,0,0,0,0.37
458,,Halimo,1.18,1.11,0,0.68,0.04,1.07
459,,Paulin Voavy,0.7,0.2,0,0.1,0,0
460,,Mohamed Dhaoui,0.67,0.11,0,0,0,0.67
461,,Ahmed El Saadani,0,0,0,0.78,0,0
462,,Razak Cissé,0.69,0.13,0,0.06,0,0.25
463,,Eric Serge,0.63,0.25,0,0.25,0,0.25
464,,Zeyad Tarek,0.25,0.13,0,0.13,0,0.38
465,,Abdelrahman Atef,0.15,0.11,0,0.11,0,0.07
466,,Abdallah Magdy,0.56,0.44,0,0.38,0,0.06
467,,Franck Mbella Etouga,0.7,0.2,0,0.2,0,0.5
468,,Firas Ifia,0.29,0,0,0.14,0,0.14
469,,Wagih Abdel Hakim,0.33,0.19,0,0.15,0,0.15
470,,Barakat Haggag,1.14,1.71,0.07,4.14,0,0.57
471,,Youssef Hassan,0.25,0,0,0.25,0,0.25
472,,Abdallah Yaisien,1.2,0,0,0,0,0
473,,Ahmed Ayman,0.85,0.46,0,0.54,0,0.15
474,,Mostafa El-Badry,0.71,0.41,0,0.18,0,0.47
475,,Islam Ateia,0.88,0.19,0,0.38,0,0.25
476,,Arabi Badr,0.2,0.4,0,0.3,0,0.3
477,,Mohamed Sadek,1.36,0.45,0,0.09,0,0.55
478,,Aymen Sfaxi,0.47,0.18,0,0.29,0,0.06
479,,Mahmoud Alaa El Katamy,1.25,0.75,0,1.38,0,0.38
480,,Abubakar Liday,0.69,0.15,0,0,0,0.15
481,,Karim Mostafa,0.36,0.18,0,0.27,0,0.36
482,,Ahmed Shousha,0.71,1.12,0,2.59,0.06,0.12
483,,Mohamed Nadi,0.71,0.53,0,0.41,0,0.24
484,,Ahmed Dawooda,0.23,0,0,0.08,0,0.08
485,,Omar Saoudi,0,0,0,0,0,0.33
486,,Fares Hatem,0,0,0,0,0,0.25
487,,Momen Mohamed Abd Rabo,0,1,0,2.5,0,0
488,,Tariq Alaa,1.29,0.71,0,1.14,0,0.43
489,,Ahmed Hamoudi,0.36,0.14,0,0.14,0,0.21
490,,Mahmoud Wahid,1.2,0.4,0,0.4,0,0.4
491,,Valentine Odoh,0.94,0.31,0,0.13,0,0.06
492,,Abdelghani Mohamed,0.38,0.29,0,0.05,0,0.24
493,,Charles Ekpenyong,0.31,0.23,0,0.08,0,0.31
494,,Karim Yehia,0.71,1.21,0,1.93,0,0.29
495,,Islam Gamal,0.5,0.13,0,2.75,0,0
496,,Momen Rady,1.13,1,0,0.5,0,0.25
497,,Ahmed Adel,0.81,0.27,0,0.19,0,0.46
498,,Youssef El Gohary,1.18,1,0,0.82,0,0.82
499,,Hadji Barry,0.13,0.4,0,0.47,0.07,0.13
500,,Mohamed Antar,1.05,0.14,0,0.33,0,0.62
501,,Ahmed Shadad,1.38,0.25,0,0.25,0,0.13
502,,Mohamed Nosseir,0.58,0.25,0,0.08,0,0.08
503,,Abdullahi Ojifinni,1,0.6,0,0.2,0,0.2
504,,Ahmed Eid,1,0.09,0,0.14,0,0.23
505,,Ziad Tolba,0,0.14,0,0.14,0,0
506,,Marwan Osman,0.22,0,0,0.11,0,0
507,,Gharib Yasser,0.63,0.19,0.06,0.56,0,0.06
508,,Amir Medhat,0.73,0.73,0.09,1.82,0,0.55
509,,Christopher John,0.21,0.18,0,0.25,0,0.11
510,,Mohamed Zaalouk,0,0,0,0,0,0
511,,Eiad El Askalany,2,0,1,6,0,0
512,,Alhassan Mubarak,0,0,0,1,0,1
513,,Mohamed Nabih,0,2,0,1,0,0
514,,Ahmed Hamdeen,0,0,0,0,0,1
515,,Salisu Mobarak,0,1,0,0,0,0
516,,Ahmed Rashwan,0,0,0,0,0,0
517,,Ahmed Ali Kamel,0,0,0,0.33,0,0
518,,Akinade Moses Ibukun,0.75,0,0,0,0,0.5
519,,Ibrahim Ayesh,1,0.25,0,0.5,0,2
520,,Hesham Sabry,0.25,0,0,0,0,0.25
521,,Hany Adel,0.4,0.8,0,0.8,0,0.4
522,,Abdul Aziz Mousa,0.8,0.4,0,0.4,0,0.8
523,,Islam El Mizzayn,0.4,0.8,0,1.4,0,0.6
524,,Mostafa Osama,0.43,0.43,0,0.29,0,0.29
525,,Momen Awad,0.5,0.75,0,1.67,0,0
526,,Hussein Ragab,0.33,0.33,0,0.33,0,0.07
527,,Moussa Diawara,0.26,0.05,0,0,0.05,0
528,,Tarek Samy,0.25,0.75,0.25,0.5,0,0
529,,Ahmed Mohsen,0.75,0.38,0,0.75,0,0.25
530,,Ahmed Nader Hawash,0.36,0.14,0,0,0,0.21
531,,Youssef Obama,0.2,0,0,0.6,0,0
532,,Rafaat Khalil,0.43,0.14,0,0,0,0.43
533,,Ashraf Magdy,0,0.14,0,0.14,0,0.14
534,,Ahmed Belya,0.43,0.43,0,0.86,0,0.29
535,,Mahmoud Abou-Gouda,0.44,0.11,0,0.11,0,0.22
536,,Fahd Gomaa,0.38,0.13,0,0.5,0,0.25
537,,Abdallah Gomaa,0.83,0.33,0,0.5,0,0.17
538,,Anthony Okpotu,0,0,0,0.14,0,0.14
539,,Mohamed Shawky Gharib,0.63,0.06,0,0.56,0,0.25
540,,Imad El Kabbou,0,1,0,0,0,0
541,,Mohamad Salah Zaki,0,0,0,0,0,0
542,,Ahmed Abdel Wahab,0,1,0,0,0,0
543,,Rida El Barjiji,0.5,0,0,0,0,0.5
544,,Amer Mohamed,0,0,0,0,0,0
545,,Mohamed Fawzy Gad,1,0,0,3.5,0,0.5
546,,Ahmed Abo Egela,1.5,0,0,0,0,1
547,,Mohamed Abdelnasser,0,0,0,0,0,0
548,,Mohammad Fouad,0.33,0.33,0,0,0,0
549,,Bai Kamara,0.33,0,0,0,0,0
550,,AbouBakr El Gamal,0,0,0,0,0,0
551,,Ahmed Amer,0.67,0,0,0.33,0,0
552,,Mahmoud Ezzat,0.25,0.25,0,0.5,0,0
553,,Gabriel Chukwudi,0.4,0,0,0,0,0.4
554,,Hamdi Nagguez,1.5,1,0.13,0.75,0,0.63
555,,Zakaria El Wardi,1,0,0,0,0,0.67
556,,Hossam El Saana,0.5,0,0,0,0,0.5
557,,Walid Farag,1.6,0,0.2,0.2,0,0
558,,Mohamed Fares,0.78,0.67,0.11,0.56,0,1.44
559,,Ahmed Kasem,0.33,0.5,0,0.33,0,0.17
560,,Fawzi El Henawy,0.91,0.82,0.09,0.36,0.09,0.82
561,,Dejan Meleg,0,0,0,0,0,1
562,,El Sayed Abou Amenah,0,0,0,0,0,0
563,,Ahmed Ali Amin,0,0,0,0,0,2
564,,Sayed Shabrawy,0.33,0.42,0,0.42,0,0.58
565,,Mahmoud Salah,0.13,0,0,0,0,0.13
566,,Marwan Magdy,0.33,0.11,0,0,0,0
567,,Hesham Hafez,0.5,0.5,0.5,1.5,0,0.5
568,,Elsayed Salem,0.4,0,0,0.2,0,0
569,,Ahmed Bahaa,1,1,0,1,0,1.67
570,,Mahmoud El Zanfaly,1,0,0,0,0,1
571,,Hossam Ashraf,0,0,0,0,0,0
572,,Mohamed El Zareef,0,1,0,0,0,0
573,,Alaa Salama,1,0,0,0,0,0
574,,Mohamed Hamed,0,1,0,0,0,0
575,,Ahmed Abdulaziz,0,0,0,0,0,0
576,,Youssef Nader,0,0,0,0,0,0
577,,Ahmed Elkalamawy,0,0,0,0,0,0
578,,Hesham Fathallah,0,0,0,0,0,0
579,,Mustafa Abdelkader,0,0,0,0,0,0
580,,Ademola Shobowale,0,0,0,0,0,0
581,,Elhusseini Samir,0,0,0,0,0,1
582,,Abdelrahman Hassan,0,0,0,0,0,0
583,,Gamal El Said,0,0,0,0,0,0
584,,Mohamed Wagdi,0,0,0,0,0,0
585,,Amin Mohamed Amin,0,0,0,0,0,0
586,,Gamal Montasser,0,0,0,0,0,0
587,,Bello Babatunde Martins,0,0.5,0,0,0,0
588,,Ibrahim Sheta,0,0,0,0,0,0
589,,Atef Al Hakim,0,0,0,0,0,0
590,,Ahmad Algeaidy,0,0,0,0,0,0
