Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Ahmed Esho,0,0,100,0,0,0,1.5,0,0,1,0,0.5,0,0,17,79.41,7,0,0,0,0,0,1,0,0.5,0,0,72.73,1.5,0.5,2
Hassan Tarek,0,0,100,0,0,0,0.5,0.5,0,0.5,0,0,0,0,6.5,61.54,2,0,0,0,0,0,0,0,0,0,0,62.5,1,0,2
Yehia Hamed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,62.5,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2
Mohamed Hossam,0,0,0,0.33,0,0,0.33,1,0,0,0,0.33,0,0,9.33,75,3.33,20,0,0,0,0,0,0,0.33,0,50,40,0,0,3
Ibrahim Galal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,61.11,0.33,0,0,0,0,0,0.67,0,0,0,40,50,0.67,0,3
Youssef Magdy Abdel Ghani,0,0,0,1,0,0,0.33,0,0,0,0,0,0,0,0.67,50,0,0,0,0,0,0,0,0,0,0,100,66.67,0,0,3
Mohamed Abdel Shafi,0,0,25,0,0,0,1.25,1.5,0,0.75,0,0.38,0,0,34,75,8.25,30.77,0,0,0,0,0.5,0.13,0,0,53.85,62.16,0.75,0,8
Omar Bassam,0,0,66.67,1.1,0,0,1.1,0.1,0,0.1,0,0.3,0,0,10.3,70.87,2.1,75,0,0.1,0,0,0.8,0,0.2,0,45.31,46.83,1.5,2,10
Mohamed Ramadan,0,0,50,0.36,0,0,0.36,0.09,0,0,0,0.09,0.09,0,13.45,79.73,3.64,54.17,0,0,0,0,0,0,0.09,0,0,60.87,0.82,0,11
Ahmed Yassin,0,0,50,0.11,0,0,0.94,1.11,0,3.5,0,0.28,0,0,35.39,78.18,1.83,41.03,0,0.17,0,0,0.78,0.33,0.17,0.06,68.12,58.33,0.22,1,18
Mohamed Atwa,0,0,33.33,0.48,0,0,1.2,0.88,0.12,2.64,0,0.44,0,0,27.48,73.65,1.16,36.75,0,0.16,0,0,0.92,0.08,0.24,0,60.87,61.31,0.4,0.44,25
Osama Faisal,0.13,0.09,50,0.57,0,0,0.65,0.13,0,0.09,0,0.3,0,0,14.04,69.04,3.7,37.5,0,0.04,0,0,0.43,0.09,0.13,0,43.37,44.05,0.48,0.61,23
Osama Ibrahim,0,0,30,0.1,0,0,1.81,0.95,0.05,2,0,0.52,0.1,0.05,31.05,66.41,3.48,46.67,0,0.05,0,0,1.05,0.19,0.33,0,60.98,56.72,0.48,0.9,21
Amr Shaaban,0,0,0,0,0,0,0,0.1,0,1.4,0.1,0.1,0.1,0,29.1,68.04,0.8,31.45,2.2,0.2,0,0,1.3,0,0.1,0,85.71,84.62,0.5,0,10
Mohamed Naguib,0,0.07,57.14,0.34,0,0,1,1.03,0.07,3.45,0.03,0.17,0,0,29.59,71.1,2.24,38.94,0,0.31,0,0,1.14,0.1,0.07,0,54.32,57.42,0.41,0.72,29
Abdo Yehia,0.07,0.04,28.57,0.93,0,0,0.54,0.11,0,0.25,0,0.21,0.14,0.04,11.89,65.17,3.54,53.85,0,0.07,0,0,0.71,0.04,0.07,0,26.98,37.34,0.71,0.5,28
Marwan Dawoud,0.06,0,37.5,0.71,0,0,1.12,0.94,0,1.06,0,0.71,0,0,25.24,70.86,4.18,28.17,0,0.35,0,0,0.65,0.18,0.12,0,28,41.18,0.65,1,17
Ragab Omran,0,0,48.28,1.06,0,0,0.67,0.11,0,0.33,0,0.28,0.06,0,12.72,67.25,3.5,29.17,0,0,0,0,0.39,0,0.11,0,51.52,45.3,0.56,0.67,18
Azmi Ghouma,0,0,45.45,0.64,0,0,1.2,0.72,0,0.48,0,0.48,0.04,0,18.4,72.83,3.44,38.46,0,0.08,0,0,0.48,0.04,0.08,0,75,57.38,0.72,0.6,25
Mody Naser,0,0.05,73.33,0.19,0,0,2.05,0.9,0,0.48,0,0.86,0,0,24.05,75.25,4.38,50,0,0.1,0,0,0.57,0.1,0.24,0,54.76,51.7,0.71,1.62,21
Abdel Aziz El Balouti,0,0,0,0,0,0,0,0,0,1.47,0.05,0.05,0,0,23.16,47.95,0.74,34.4,2.16,0.21,0.26,0,1.32,0.11,0.11,0,75,85.71,0.47,0,19
Islam Gamal,0,0,38.1,0.25,0,0,1.5,0.17,0,0.08,0,0.5,0,0,18.67,75,4.58,46.67,0,0,0,0,0.5,0,0.08,0,0,53.62,0.92,0.5,12
Ahmed El Nadry,0.03,0.06,57.69,0.56,0,0,1.56,0.84,0,0.63,0,0.94,0.03,0.03,30.97,83.15,5.84,54.89,0,0.22,0,0,1.19,0.19,0.16,0,33.33,42.13,0.19,1.19,32
Salah Rico,0,0,0,0.14,0,0,0.86,0.29,0,0.43,0,0.43,0,0,13.14,78.26,2.57,73.33,0,0,0,0,0,0,0.14,0,60,53.85,0.71,0.71,7
Ibrahim Ayoola,0,0,100,0.25,0,0,0,0,0,0.13,0,0,0,0,4.88,69.23,1.5,100,0,0,0,0,0,0,0.13,0,45.45,50,0.25,0.63,8
Ahmed Ayman Mansour,0.08,0,50,0.42,0.04,0,1.23,1.15,0.04,2.23,0,0.73,0.08,0.04,41,72.61,3.77,42.7,0,0.27,0,0,1.08,0.15,0.23,0,57.69,57.75,1.04,0.77,26
Youssef Osama Nabih,0.19,0,37.5,1.1,0.05,0,0.19,0.05,0,0.19,0,0.24,0.05,0,11.38,76.99,3.1,50,0,0,0,0,0.29,0,0.05,0,41.67,28.57,0.05,0.29,21
Abdelrahman Body,0,0,0,0,0,0,1.83,1,0,1.33,0,0.17,0,0,13.5,74.07,2.67,28.57,0,0.17,0,0,0.5,0.33,0.33,0,100,70.59,1.33,0.67,6
Ahmed Abdelrasoul,0,0,60,0.62,0,0,1.14,0.57,0,4.19,0.05,0.33,0,0,27.24,56.29,2.67,32.31,0,0.24,0,0,0.9,0.1,0.05,0.05,52.86,55.74,0.19,0.43,21
Karim Nedved,0.06,0.06,46.15,0.78,0,0,1.56,0.44,0,0.56,0,0.83,0.06,0,28.28,89.78,4.44,57.14,0,0.17,0,0,0.39,0.06,0.17,0.06,55.56,46.9,0.78,1.5,18
Hassan Ali,0,0.11,59.26,0.68,0,0,0.89,0.26,0,0.37,0,0.26,0.05,0.11,18.26,76.37,3.53,48.84,0,0.11,0,0,0.26,0.05,0.16,0,31.58,49.07,0.74,0.63,19
Mahmoud Fahmy,0,0,100,0.55,0,0,0.27,0.09,0,0.36,0,0.09,0,0,5.91,66.15,1.64,33.33,0,0,0,0,0.27,0,0,0,26.09,33.33,0.27,0.36,11
Mostafa Sobhi,0.05,0,48.72,0.95,0,0,1.57,0.1,0,0.29,0,0.29,0.1,0.05,13.1,75.64,3.9,35,0,0,0,0,0.71,0.1,0.1,0,30.3,41.95,0.52,1.48,21
Mohamed Koko,0,0,0,0,0,0,0.06,0,0,1,0,0,0,0,21.31,60.7,0.81,35.75,1.88,0.13,0.38,0,1.19,0.13,0,0,100,100,0.31,0,16
Hussein Faisal,0.13,0.1,54.05,1.43,0,0,1.37,0.3,0.03,0.57,0.03,0.83,0.07,0.13,24.9,74.7,7.13,53.66,0,0.07,0,0,0.93,0.03,0.1,0,32.47,42.34,1.17,1.4,30
Ahmed Sherif,0.1,0.05,47.62,0.62,0,0,0.33,0.14,0,0.24,0,0.1,0,0.05,8.33,68,2.19,63.64,0,0.05,0,0,0.43,0.1,0,0,31.11,33.04,0.33,0.48,21
Youssef Labib,0.33,0.33,50,1.67,0,0,0,0,0,1.33,0,0,0,0,9.67,48.28,1.67,0,0,0,0,0,0.33,0,0,0,22.73,25.81,1,1,3
Mohamed Zakaria Shika,0,0,50,0.5,0,0,0.75,0,0,0,0,0,0,0,15.5,66.13,3,40,0,0,0,0,0.25,0,0,0,40,40,0.75,0,4
Mohamed Samir,0,0,100,0.15,0,0,0.92,1.15,0.15,1.92,0,0.15,0,0,30.08,70.84,1.69,28.57,0,0.31,0,0,0.77,0.08,0.15,0.08,56.76,56.92,0.23,0.92,13
Ahmed Fathi Hamza,0.06,0,42.31,0.35,0,0,1.39,0.74,0,0.77,0,0.68,0,0,39.84,78.79,6.77,47.27,0,0.1,0,0,1,0.13,0.16,0,67.37,54.48,1.1,1.29,31
Omar El Saaiy,0,0,46.67,0.82,0,0,0.82,0.18,0,0.27,0,0.09,0,0,10.45,77.39,3.45,45.45,0,0,0,0,0.18,0,0.09,0,20,45.65,0.36,0.64,11
Hamdy Alaa,0,0,38.1,0.33,0,0,0.81,0.43,0,0,0,0.19,0.05,0,14.76,81.61,2.76,72.09,0,0,0,0,0.57,0.05,0.19,0,52.63,50.96,0.86,0.67,21
Mohamed Desouki,0,0,29.41,0.22,0,0,1.38,0.81,0,2.09,0,0.38,0.03,0,35.5,77.73,6.72,42.45,0,0.22,0,0,0.97,0.06,0,0,43.86,46.41,0.56,1.06,32
Islam Abdelnaim,0,0.12,56.76,0.52,0,0,0.64,0.28,0,0.12,0,0.28,0.08,0.04,16.64,82.69,5,47.83,0,0,0,0,0.36,0.12,0,0,50,55.26,0.72,0.24,25
Mohamed Farouk,0.1,0.1,36,1.1,0,10,1.7,0.5,0,0.9,0,0.4,0,0,24.8,81.85,6.5,30.77,0,0.1,0,0,0.2,0.2,0.3,0,7.69,43.82,1.2,1,10
Mohamed Gaber,0,0.03,48.98,0.81,0,0,1.74,1.03,0.03,0.94,0,1.39,0.03,0.06,31.42,75.26,6.39,54.61,0,0.1,0,0,1.03,0.19,0.06,0,58.82,49.61,1.29,1,31
Yassin Marei,0,0,100,0,0,0,0.83,1,0.17,3,0,0,0,0,29.67,78.65,3.17,52,0,0,0,0,1.33,0,0.17,0,61.54,73.08,0.5,0.17,6
Ahmed Dahesh,0,0,66.67,0.14,0,0,0.71,0,0,1,0,0.29,0,0,10,57.14,1.57,30,0,0,0,0,0.43,0.14,0.14,0,70,65.52,0.43,0.29,7
Ahmed El Shimi,0,0.03,30.77,0.57,0,0,1.9,0.93,0.03,1.23,0,0.77,0,0,38.03,74.23,6.57,48.92,0,0.2,0,0,0.7,0.1,0.07,0,62.3,48.45,0.73,1.73,30
Mostafa Ibrahim,0,0,33.33,0.33,0,0,0.89,1.33,0,2.78,0,0.44,0,0,20.78,70.05,1.44,34.78,0,0.11,0,0,1.22,0.22,0.11,0.11,81.25,61.36,0.56,0.67,9
Ahmed Reda,0,0,50,0.17,0,0,0.92,0.58,0,0.17,0,0.33,0.08,0,12.42,77.85,3.17,40,0,0,0,0,0.33,0,0,0,61.54,56.6,0.5,0.17,12
Ali Zaazaa,0.05,0.2,42.86,0.7,0.05,0,1,0.55,0,0.15,0,0.55,0.05,0,15.35,71.01,4.05,42.86,0,0.05,0,0,0.15,0,0.1,0,64,50,0.55,0.6,20
Omar El Said,0.08,0,37.5,0.8,0.04,0,0.08,0.04,0,0.44,0,0.12,0,0,6.6,71.52,1.72,25,0,0,0,0,0.12,0.04,0.08,0,34.33,33.06,0.48,0.8,25
Hazem Morsi,0.09,0,28.57,0.68,0.05,0,0.27,0.05,0,0.27,0,0.09,0,0,6.95,67.32,2.23,88.89,0,0,0,0,0.5,0.05,0.09,0,29.82,33.68,0.32,0.41,22
Austin Amutu,0.11,0.11,43.75,1.11,0.04,0,0.07,0.07,0,0.63,0,0.04,0,0.04,5.63,61.84,0.89,80,0,0,0,0,0.41,0,0.07,0,40.23,39.1,0.63,0.85,27
Mostafa Dowidar,0.06,0,55.56,0.59,0,0,0.71,0.65,0.06,0.53,0,0,0,0.06,18.88,71.03,4.12,50,0,0.06,0,0,0.59,0.06,0.12,0,47.06,50,0.06,0.18,17
Amr El Morsi,0,0,50,1,0,0,1,0,0,0,0,0,0,0,3,66.67,1,0,0,0,0,0,0,0,0,0,60,43.75,0,1.5,2
Girgis Magdy,0,0,0,0,0,0,0.67,0,0,0,0,0.33,0,0,9.67,79.31,2.67,100,0,0,0,0,0,0,0.33,0,75,57.14,1,1,3
Ahmed Ashraf Ahmed,0,0,0,0,0,0,0.14,0.14,0,0.43,0,0.14,0,0,10.71,70.67,1.71,38.46,0,0,0,0,0.29,0,0.14,0,100,54.55,0.14,0.29,7
Eslam Gaber,0,0,46.15,0.38,0,0,0.75,0.21,0,0.21,0,0.42,0.04,0.04,13.38,77.57,3.42,62,0,0,0,0,0.46,0.13,0.13,0,33.33,37.63,0.21,0.75,24
Osama El Gazar,0,0,72.73,0.44,0,0,1.44,0.78,0,0.56,0,1,0,0,25.11,86.73,4.67,36.36,0,0,0,0,0.67,0,0.44,0,54.55,52.17,1,1.22,9
Mohamed El Shamy,0.32,0.18,36.36,1.18,0.04,0,0.86,0.54,0.04,0.5,0,0.36,0.04,0.04,22.79,68.18,6.43,37.5,0,0.14,0,0,0.82,0.07,0.07,0,36.84,35.74,0.68,1.57,28
Hamed Khaled El Gabry,0,0,40,0.75,0,0,1.25,1.08,0.04,1.08,0,0.5,0,0,19.46,68.74,3.67,34.85,0,0.08,0,0,1,0.04,0.13,0,62.86,58.28,1.38,0.67,24
Ahmed Masoud,0,0,0,0,0,0,0,0,0,0.63,0.13,0.13,0,0,21.13,72.78,0.63,47.73,2.25,0.25,0.13,0,1,0.25,0.25,0,60,57.14,0.13,0,8
Mohamed Hozian,0,0,33.33,0.2,0,0,0.7,0.7,0,0.7,0,0.6,0,0,12.6,71.43,2.4,40,0,0.1,0,0,0.4,0,0.2,0,71.43,47.73,0.6,0.9,10
Samson Akinyoola,0.08,0.08,20,0.92,0,0,0.08,0,0,0,0,0,0.08,0.08,7.08,82.35,2.67,33.33,0,0,0,0,0.33,0,0.08,0,33.33,28,0.33,0.58,12
Omar Salah,0,0,0,0,0,0,0,0,0.11,0.89,0.11,0.11,0,0.11,24.78,40.36,1.33,24,2.56,0.33,0.22,0,1.56,0.11,0.22,0,71.43,73.33,0.67,0.11,9
Gavin Kizito,0,0,0,0.33,0,0,1.67,1,0,1.67,0,0.67,0,0,27,79.01,5,33.33,0,0,0,0,1,0.33,0,0,57.14,52.17,1,1,3
Mohamed Abdelsalam,0,0,66.67,0,0,0,2,1,0,1.5,0,1.5,0,0,24.25,79.38,1.75,33.33,0,0,0,0,0.25,0,0,0,20,50,0.5,0.25,4
El Sabahy Emad,0,0,50,0.5,0,0,1.5,1.25,0,0.25,0,0,0,0,15,48.33,1.75,16.67,0,0.25,0,0,0.5,0,0.25,0,55.56,63.33,0.5,0.5,4
Mohamed Diab,0,0,100,0.44,0,0,0.56,0.89,0,2,0,0.78,0,0,23.33,78.57,1.22,56.76,0,0.33,0,0,0.67,0,0.33,0,59.26,48,0.22,0.56,9
Mohamed Ahmed Kamel,0,0.09,66.67,0.18,0,0,0.27,1.18,0,3.55,0,0.27,0,0,20.91,72.61,0.91,29.79,0,0.18,0,0,1,0,0,0,54.17,60.47,0.73,0.18,11
Mohamed El-Maghrabi,0,0.06,57.14,0.12,0,0,1.18,0.88,0.06,3,0,0.53,0,0,18.41,71.88,2.29,28.85,0,0.29,0,0,0.94,0,0.06,0,43.4,46.67,0.12,0.65,17
Abdelaziz El Sayed,0.07,0,58.82,0.21,0,0,0.96,1.04,0,2.14,0.04,0.39,0.07,0,31.18,77.66,6,35.94,0,0.18,0,0,0.86,0.11,0,0.04,41.3,41.89,0.21,0.64,28
Mostafa Shakshak,0,0,58.62,0.48,0,0,0.96,0.48,0,0.74,0,0.35,0.04,0,25.91,75.17,4.78,52.58,0,0.13,0,0,0.91,0.04,0.26,0.04,36,44.29,0.61,0.78,23
Seif Farouk Gaafar,0,0.07,58.82,0.73,0,0,0.93,0.47,0,0.13,0,0.67,0,0.07,16.87,79.84,5.13,65.52,0,0,0,0,0.4,0.07,0.13,0,31.25,44.09,0.8,0.87,15
Mahmoud Mamdouh,0.11,0.11,37.93,0.74,0.05,0,0.63,0.05,0,0.32,0,0.26,0,0,9.84,70.05,3,55.56,0,0.05,0,0,0.58,0.11,0.11,0,37.65,41.67,0.58,0.47,19
Mohamed Bassiouny,0,0,50,0.27,0,0,1.13,0.67,0,0.8,0,0.8,0,0,28.2,75.65,3.4,35.71,0,0.13,0,0,0.33,0.2,0.13,0,50,51.09,1,0.73,15
Basem Morsi,0.04,0.07,36.36,1,0.04,0,0.3,0.22,0,0.3,0,0.11,0.04,0.04,9.33,61.51,1.85,51.85,0,0,0,0,0.56,0.07,0.11,0,40.54,41.9,1.22,1.11,27
Essam Sobhy,0,0,50,0.14,0,0,1.41,1.5,0.05,2,0.05,0.59,0.05,0,24.64,64.58,3.59,28.1,0,0.18,0,0,0.77,0.09,0.09,0,54.72,52.9,0.55,0.95,22
Mostafa Gamal,0.1,0.03,80.77,0.35,0,0,1.42,0.61,0,1.58,0,0.9,0.06,0.03,34.97,77.03,5.97,52.82,0,0.16,0,0,1.16,0.16,0.13,0.03,50.56,50.76,0.77,0.81,31
Bruno Sávio,0.07,0.07,30,1.29,0,0,0.43,0.14,0,0.29,0,0.5,0.07,0.14,19.79,71.84,7,50,0,0,0,0,0.36,0,0.07,0,34.78,31.71,0.43,0.64,14
Alia Sylla,0.14,0.29,0,1,0,0,0.29,0,0,0.29,0,0,0,0,9.43,57.58,2.29,50,0,0,0,0,0.57,0,0.14,0,29.41,31.15,0.29,0.71,7
Kingsley Fidelis Kuku,0,0,33.33,0.1,0,0,1.2,0.3,0,0,0,0.1,0.1,0,9.9,74.75,1.6,44.44,0,0,0,0,0.3,0,0,0,25,50,0.3,0.4,10
Khaled El Akhmimi,0,0,50,0.63,0,0,0.63,0.26,0,0.11,0,0.26,0,0,17.63,82.99,4.53,47.06,0,0,0,0,0.53,0.05,0,0,44.44,48.28,0.21,0.11,19
Emmanuel David,0.06,0.06,43.48,0.82,0,0,0.59,0.29,0,0.06,0,0.47,0.06,0.06,11.82,69.15,3.18,53.85,0,0,0,0,0.59,0.12,0,0,13.64,32.98,0.47,0.88,17
Ibrahim Kone,0.06,0,60,0.38,0,0,0.75,0.63,0,0.31,0,0.25,0,0,13.56,79.72,3.56,54.55,0,0,0,0,0.69,0.13,0,0,41.67,51.81,0.69,0.5,16
Salah Mohsen,0.21,0.32,55.56,1.05,0,0,0.05,0.11,0,0.26,0,0,0.05,0.05,9,64.91,2.37,42.86,0,0,0,0,0.26,0.11,0.16,0,30.95,34.88,0.32,0.63,19
Gedo,0.08,0.17,14.29,0.96,0.08,0,1,0.54,0,0.29,0,0.38,0,0.08,11.83,67.25,3.08,40,0,0,0,0,0.88,0.08,0.33,0,40.7,40.91,0.79,0.92,24
Ali Fathi,0,0,30,0.19,0,0,1,1.16,0.03,1.56,0,0.47,0.09,0.03,34.75,67.9,6.69,33.01,0,0.13,0,0,1,0.09,0.03,0.03,53.57,47.4,0.16,0.44,32
Paul Joules,0.15,0,80,0.85,0,0,0.31,0.08,0,0.15,0,0.15,0,0,5.77,58.67,1.46,66.67,0,0,0,0,0.38,0,0.15,0.08,35.09,36.17,0.46,1.08,13
Gaber Kamel,0.04,0,25,0.33,0,0,1.13,0.79,0,0.96,0,0.33,0,0,15.67,69.15,1.38,34.48,0,0.04,0,0,0.63,0.08,0.25,0.04,47.92,47.59,0.71,1.04,24
Assem Salah,0,0,20,0.29,0,0,1.71,2,0,1,0,0.71,0,0.14,38.71,74.91,8.14,46.15,0,0,0,0,1.57,0.14,0.29,0,60,46.43,0.57,1.43,7
Mohammed Rashid,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,100,0,0,0,0,0,0,0,0,0,0,50,50,0,0,1
Motaz El Sayed,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,86.67,1,50,0,0,0,0,0,0,0,0,25,16.67,0,1,1
Khaled Alnabrisi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,83.33,1,0,0,0,0,0,0,0,0,0,0,100,1,0,1
Sherif Dabo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Abdoul Kader Coulibaly,0,0,100,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,1
Saber El Shimi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,66.67,0,100,0,0,0,0,0,0,0,0,100,50,0,1,1
Mahmoud El Gharabawy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,31.25,0,31.25,2,0,0,0,1,0,0,0,0,0,0,0,1
Mahmoud Shedid Kenawi,0,0,0,0,0,0,1,1,0,1,0,0,0,0,20,70,2,25,0,0,0,0,0,0,0,0,0,25,0,1,1
Ahmed El Sebai,0,0,0,0,0,0,2,3,0,0,0,1,0,0,55,76.36,18,37.5,0,0,0,0,1,1,0,0,0,42.86,1,1,1
Shemeles Bekele,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,8.5,47.06,0.5,0,0,0,0,0,1.5,0,0,0,100,37.5,0,0.5,2
El Habib Ahmed Hassan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,2
Amr Khalil,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,26,51.92,1.5,32.43,2.5,0,0.5,0,2,0,0,0,100,100,2.5,0,2
Mohamed Benkhemassa,0,0,0,0,0,0,1,1.33,0,0.67,0,0.67,0,0,16.33,85.71,1,16.67,0,0,0,0,0,0,0,0,0,40,1,0.33,3
Ali Yasser,0,0,0,1,0,0,0.67,0,0,0.33,0,0.67,0,0,8.67,61.54,1.67,0,0,0.33,0,0,0.33,0,0,0,33.33,33.33,0.33,0.67,3
Ojo Tolulope,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.25,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Arthur Justice,0,0,0,0.4,0,0,1,0.2,0,1.2,0,0.2,0,0,21.6,75.93,3.8,40,0,0,0,0,0.2,0.4,0,0.2,77.78,57.69,0.6,1.2,5
Mahmoud Gehad,0,0,60,0.33,0,0,1.83,0.67,0.17,0.17,0,0.33,0,0,15.83,70.53,1.5,33.33,0,0.17,0,0,0.5,0,0,0,60,50,0.33,1.83,6
Medhat Fakousa,0,0,75,0.5,0,0,0.83,0.17,0,0.83,0,0.17,0,0,20.17,77.69,3.83,55.56,0,0,0,0,0.67,0,0.17,0,20,44.44,0.5,1.33,6
Salah Zayed,0,0,80,0,0,0,0,0,0,0,0,0.43,0,0,3.43,75,1,0,0,0,0,0,0.14,0,0,0,100,66.67,0.29,0,7
Eric Traore,0,0,60,0.25,0,0,0.67,0.17,0,0.42,0,0.25,0,0,16.75,71.14,3.08,33.33,0,0,0,0,0.67,0.08,0,0,43.33,44.64,0.08,0.42,12
Ali Hamdy,0,0,50,0.63,0,0,0.74,0.53,0,0.37,0,1,0,0,22.53,68.46,3.53,46.08,0,0.05,0,0,0.32,0.05,0.21,0,46.67,39.53,0.53,0.74,19
Ahmed Gamal,0,0.04,72.73,0.33,0,0,1.46,1.25,0,1.42,0,0.63,0,0,21.54,71.18,4.21,35.16,0,0.04,0,0,1.21,0.04,0.21,0,68.57,53.7,0.92,1.58,24
Mahmoud Shabrawy,0.05,0,28.57,0.89,0,0,0.42,0.11,0,0.05,0,0.16,0,0,8.47,70.19,2.74,45.45,0,0,0,0,0.32,0.05,0.11,0,27.27,43.24,0.89,0.21,19
Momen Atef,0.05,0.05,30,0.47,0,0,1,0.95,0.05,0.79,0,0.37,0,0,22.58,73.66,3.16,38.98,0,0.16,0,0,0.89,0.11,0.21,0,37.5,46.51,0.47,0.37,19
Abdel Rahman Emad,0,0.05,48.39,0.45,0,0,0.9,0.15,0,0.2,0,0.2,0,0.05,8.1,75.93,2.95,42.86,0,0,0,0,0.25,0,0.15,0,50,51.58,0.65,0.6,20
Mahmoud Emad,0,0,66.67,0.53,0,0,1,0.47,0,0.29,0,0.65,0.12,0,16.29,80.87,1.94,26.32,0,0,0,0,0.59,0.12,0,0,46.67,48.19,0.71,0.65,17
Mohamed Saeed,0,0.04,45.83,0.67,0,0,0.89,0.44,0,0.67,0,0.56,0.04,0,12.15,62.5,2.67,30.43,0,0.07,0,0,0.78,0.04,0.07,0,34.72,38.38,0.44,1,27
Mahmoud Zalaka,0,0.05,62.5,0.53,0,0,0.42,0,0,0,0,0.37,0.05,0.05,4.68,75.28,1.84,50,0,0,0,0,0.16,0,0,0,30,45.21,0.37,0.53,19
Halimo,0.04,0,46.67,0.5,0,0,1.18,1.11,0,0.68,0.04,1.07,0,0,27.46,71.91,5.11,42.37,0,0.11,0,0,1,0.04,0.11,0,59.65,49.5,0.89,0.96,28
Paulin Voavy,0.1,0.1,47.06,0.4,0,0,0.7,0.2,0,0.1,0,0,0.1,0.1,14.4,76.39,4.3,66.67,0,0,0,0,0.5,0,0.1,0,0,44.64,1,0.4,10
Mohamed Dhaoui,0,0,25,0.78,0,0,0.67,0.11,0,0,0,0.67,0.11,0.11,14,86.51,4.67,80,0,0.11,0,0,0.22,0,0.11,0,20,38.18,1.11,0.78,9
Ahmed El Saadani,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,24.67,48.65,0.78,30.67,2.44,0.22,0.11,0,1.33,0.11,0.11,0,100,100,0.67,0,9
Razak Cissé,0.13,0.06,39.39,1,0,0,0.69,0.13,0,0.06,0,0.25,0.13,0.06,15.44,73.68,4.56,66.67,0,0.13,0,0,0.69,0.31,0,0,12.5,27.27,0.38,1.06,16
Eric Serge,0,0.13,57.14,0.75,0,0,0.63,0.25,0,0.25,0,0.25,0,0,22.25,80.34,4.13,36.36,0,0,0,0,0.5,0,0.13,0,58.33,47.62,0.5,0.75,8
Zeyad Tarek,0,0.13,60,0.5,0,0,0.25,0.13,0,0.13,0,0.38,0.13,0,7.88,71.43,2,40,0,0,0,0,0.13,0,0.25,0,66.67,44.44,0.13,0.13,8
Abdelrahman Atef,0.07,0.11,11.11,0.78,0,0,0.15,0.11,0,0.11,0,0.07,0,0,7.04,73.16,1.85,75,0,0,0,0,0.63,0.04,0.07,0,29.27,28.93,0.67,1.11,27
Abdallah Magdy,0.06,0.06,25,0.06,0,0,0.56,0.44,0,0.38,0,0.06,0.06,0,13.31,83.57,2.19,60,0,0,0,0,0.38,0,0.13,0.06,55.56,60,0.19,0.25,16
Franck Mbella Etouga,0.2,0.4,62.5,1.8,0,0,0.7,0.2,0,0.2,0,0.5,0,0,15.6,74.36,3.3,37.5,0,0,0,0,1,0.1,0.1,0,33.33,32.86,0.4,0.6,10
Firas Ifia,0,0,16.67,0.29,0,0,0.29,0,0,0.14,0,0.14,0,0,8.43,79.66,3.14,37.5,0,0,0,0,0.29,0.14,0.29,0,50,38.89,0.43,0.29,7
Wagih Abdel Hakim,0,0,41.18,0.37,0,0,0.33,0.19,0,0.15,0,0.15,0.04,0,11.52,63.34,2.56,31.03,0,0.07,0,0,0.48,0.11,0.04,0,26.92,35.82,0.44,0.37,27
Barakat Haggag,0.14,0,0,0.21,0.07,0,1.14,1.71,0.07,4.14,0,0.57,0,0,26.07,67.12,2.57,42.31,0,0.21,0,0,1.07,0.14,0,0.07,50.85,54.17,0.43,0.5,14
Youssef Hassan,0,0,0,0.25,0,0,0.25,0,0,0.25,0,0.25,0,0,8.25,66.67,2.25,100,0,0,0,0,0,0,0,0,16.67,22.22,0,0,4
Abdallah Yaisien,0,0,50,0.2,0,0,1.2,0,0,0,0,0,0,0,15.6,79.49,3.4,50,0,0,0,0,0,0,0.2,0,0,47.06,0.2,0.2,5
